,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
2748,19,3,2,2,0,4,5,0.56
2749,19,2,2,2,0,4,13,1.71
2750,19,1,2,2,0,4,12,4.09
2751,19,1,2,2,0,4,4,1.11
2752,19,1,2,2,0,4,20,5.34
2753,19,1,4,3,0,3,33,12.87
2754,19,1,4,3,0,3,45,12.26
2755,19,1,4,3,0,3,30,10.74
2756,19,1,4,3,0,3,30,11.32
2757,19,1,4,3,0,4,15,14.04
2758,19,1,4,3,0,4,45,24.15
2759,19,1,4,3,0,4,30,38.84
2760,6,1,4,3,1,4,175,67.67
2761,19,1,2,2,0,3,6,0.47
2762,19,1,2,2,0,3,5,0.47
2763,19,2,3,3,0,4,75,65.72
2764,19,2,3,3,0,4,120,65.66
2765,19,1,3,3,0,4,10,3.87
2766,19,1,3,3,0,4,15,3.87
2767,19,1,3,3,0,4,15,0.0
2768,19,1,3,3,0,4,30,0.0
2769,19,1,4,2,0,2,22,12.73
2770,19,1,4,2,0,2,18,10.35
2771,19,1,4,2,0,2,9,3.14
2772,19,1,4,2,0,2,10,6.97
2773,19,1,4,2,0,2,10,6.98
2774,19,1,2,2,0,3,10,4.05
2775,19,1,2,2,0,3,10,4.05
2776,19,1,9,2,0,2,15,1.88
2777,19,2,9,2,1,2,49,26.7
2778,19,1,9,2,0,2,15,1.88
2779,19,1,9,2,0,2,15,5.64
2780,19,1,9,2,0,2,15,5.69
2781,19,1,9,2,0,2,30,10.69
2782,19,1,4,3,0,3,7,0.75
2783,19,1,4,3,0,3,7,0.75
2784,23,1,4,3,0,3,37,3.25
2785,23,1,4,3,0,3,35,3.25
2786,19,1,4,2,0,3,13,3.02
2787,19,1,4,2,0,3,40,23.12
2788,19,1,4,2,0,3,35,23.03
2789,19,1,4,2,0,2,30,6.71
2790,19,1,4,2,0,2,25,6.44
2791,19,1,4,2,0,2,15,5.19
2792,19,1,4,2,0,2,20,5.24
2793,19,1,4,3,0,3,40,6.6
2794,19,1,4,3,0,3,30,6.6
2795,19,1,4,2,0,2,30,13.82
2796,19,1,4,2,0,2,30,13.4
2797,19,1,4,2,0,3,30,13.0
2798,19,1,4,2,0,3,30,13.02
2799,19,1,9,3,0,4,60,25.53
2800,19,1,9,3,0,4,90,25.0
2801,23,1,9,2,0,2,150,6.25
2802,19,3,9,2,0,2,15,2.53
2803,19,1,9,2,0,2,25,2.53
2804,19,1,9,2,0,2,20,6.25
2805,23,1,9,2,0,2,2,0.72
2806,23,1,9,2,0,2,2,0.72
2807,19,1,4,2,0,3,6,1.65
2808,19,1,4,2,0,3,7,1.65
2809,19,1,4,2,0,3,6,1.65
2810,19,1,4,2,0,3,5,1.65
2811,19,1,4,2,0,3,54,36.75
2812,19,1,4,2,0,3,49,31.23
2813,19,1,4,2,0,3,25,6.8
2814,19,1,4,3,0,4,28,15.36
2815,19,1,4,3,0,4,32,15.39
2816,19,1,4,2,0,2,14,6.94
2817,19,1,4,2,0,2,18,6.94
2818,19,1,2,2,0,1,27,20.72
2819,19,1,2,2,0,1,30,20.81
2820,19,1,4,2,0,2,16,14.61
2821,19,1,4,2,0,2,5,1.07
2822,19,1,4,2,0,2,8,6.15
2823,19,1,4,2,0,2,9,6.14
2824,19,1,4,2,0,2,33,7.78
2825,19,1,4,2,0,2,8,1.47
2826,19,1,4,2,0,2,7,4.03
2827,19,1,4,2,0,2,4,1.4
2828,19,1,4,2,0,2,62,1.4
2829,19,1,4,2,0,2,50,1.4
2830,19,1,4,3,0,6,18,12.53
2831,19,1,4,3,0,6,35,13.4
2832,19,2,4,3,0,6,12,0.85
2833,19,1,4,3,0,6,9,6.25
2834,19,1,4,3,0,6,9,6.25
2835,17,4,4,3,0,6,11,2.07
2836,23,2,4,3,0,6,27,2.02
2837,23,1,4,3,0,6,9,0.5
2838,19,1,4,3,0,3,15,4.46
2839,19,1,4,3,0,3,15,4.45
2840,19,1,4,3,0,3,40,16.86
2841,19,1,4,3,0,3,45,17.19
2842,19,1,9,2,0,2,20,15.26
2843,19,1,9,2,0,2,10,1.81
2844,19,1,9,2,0,2,10,1.81
2845,19,1,9,2,0,2,20,15.21
2846,19,1,9,2,0,2,50,42.04
2847,19,1,9,2,0,2,45,36.72
2848,19,1,9,2,0,2,6,4.47
2849,19,1,9,2,0,2,6,3.47
2850,19,1,3,2,0,6,5,0.61
2851,19,1,3,2,0,6,5,0.61
2852,19,1,2,2,1,2,58,41.22
2853,19,2,4,2,0,4,15,5.66
2854,19,2,4,2,0,4,20,4.43
2855,19,2,4,2,0,4,23,5.69
2856,19,1,4,2,0,4,45,20.63
2857,19,1,4,2,0,4,30,21.56
2858,17,2,4,2,0,4,14,5.66
2859,17,2,4,2,0,4,20,4.43
2860,17,2,4,2,0,4,15,5.69
2861,19,1,4,1,0,2,15,6.77
2862,19,1,4,1,0,2,10,0.51
2863,19,1,4,1,0,2,20,6.75
2864,19,1,3,2,0,2,5,1.12
2865,19,1,3,2,0,2,30,7.43
2866,19,1,3,2,0,2,20,6.97
2867,19,1,3,2,0,2,30,12.2
2868,19,1,3,2,0,2,30,11.8
2869,19,1,3,2,0,2,40,37.26
2870,19,1,3,2,0,2,70,37.08
2871,19,1,4,3,0,4,5,1.23
2872,19,1,4,3,0,4,17,1.23
2873,19,1,4,3,0,4,5,2.18
2874,19,1,4,3,0,4,30,5.86
2875,19,1,4,3,0,4,25,4.79
2876,19,1,4,3,0,4,10,0.75
2877,19,1,4,3,0,4,15,4.79
2878,17,2,4,3,0,4,20,9.74
2879,17,2,4,3,0,4,25,9.65
2880,19,1,4,3,0,4,38,15.88
2881,19,1,4,3,0,4,23,17.9
2882,19,1,3,1,0,1,25,12.19
2883,19,1,3,1,0,1,25,12.24
2884,19,1,3,3,0,2,15,5.01
2885,19,1,3,3,0,2,5,2.95
2886,19,1,3,3,0,2,6,3.17
2887,19,1,4,2,0,3,15,7.44
2888,19,1,4,2,0,3,30,10.7
2889,19,1,4,2,0,3,30,9.02
2890,19,1,4,2,0,3,15,2.87
2891,19,1,4,2,0,3,15,3.37
2892,19,1,4,2,0,2,5,4.9
2893,19,1,4,2,0,2,12,7.16
2894,19,1,4,2,0,2,9,1.89
2895,19,1,4,2,0,2,30,12.18
2896,19,1,3,2,0,2,20,9.9
2897,19,1,3,2,0,2,20,9.56
2898,19,1,3,2,0,2,30,9.9
2899,19,1,3,2,0,2,30,9.56
2900,19,2,4,3,0,1,10,7.73
2901,17,2,4,3,1,1,60,45.73
2902,19,2,4,3,0,1,30,12.86
2903,19,1,4,3,1,3,70,30.31
2904,19,1,4,2,0,3,13,4.74
2905,19,1,4,2,0,3,18,4.74
2906,19,1,4,2,0,3,46,28.26
2907,19,1,4,2,0,3,41,8.99
2908,19,1,4,2,0,3,67,37.35
2909,19,1,4,3,0,4,30,46.89
2910,19,1,4,3,0,4,70,47.08
2911,19,1,4,1,0,1,45,25.66
2912,19,1,4,1,0,1,15,4.96
2913,19,1,4,1,1,1,45,23.86
2914,19,1,2,1,0,1,35,17.04
2915,19,1,2,1,0,1,35,17.04
2916,19,1,4,3,0,2,33,10.56
2917,19,1,4,3,0,2,33,11.07
2918,19,1,4,3,0,2,22,5.83
2919,19,1,4,3,0,2,21,5.83
2920,19,1,4,2,0,2,120,66.32
2921,19,1,4,2,0,2,20,0.0
2922,19,1,4,2,0,3,25,0.0
2923,19,1,4,2,0,3,25,0.0
2924,19,1,4,2,0,3,8,0.0
2925,19,1,4,2,0,3,10,0.0
2926,19,2,4,2,0,3,8,2.45
2927,19,1,4,2,0,3,7,0.75
2928,19,1,4,2,0,3,9,2.45
2929,19,1,4,2,0,2,16,10.31
2930,19,1,4,2,0,2,6,0.57
2931,19,1,4,2,0,2,25,6.18
2932,19,1,4,2,0,2,33,15.14
2933,19,1,3,3,0,4,40,28.57
2934,19,1,3,3,0,4,55,28.84
2935,19,1,2,2,0,2,15,0.0
2936,19,1,2,2,0,2,30,0.0
2937,19,1,2,2,0,2,30,4.6
2938,19,1,2,2,0,2,20,6.71
2939,19,1,2,2,0,2,20,6.56
2940,19,1,4,3,0,2,13,6.67
2941,19,1,4,3,0,2,21,6.62
2942,19,1,4,3,1,2,48,55.99
2943,19,1,3,2,1,5,105,44.93
2944,19,1,4,3,0,4,20,0.0
2945,19,1,4,3,0,4,25,0.0
2946,19,1,4,3,0,4,60,0.0
2947,19,1,4,3,0,4,40,0.0
2948,19,1,4,3,0,4,50,0.0
2949,19,1,4,3,0,4,55,0.0
2950,19,1,4,2,0,4,32,14.99
2951,19,1,4,2,0,4,27,13.96
2952,19,1,4,2,0,4,8,3.29
2953,19,2,4,2,0,4,10,3.45
2954,19,2,4,2,0,4,6,3.45
2955,19,1,4,2,0,4,7,3.45
2956,19,1,4,2,0,2,8,2.67
2957,19,1,4,2,0,2,7,5.88
2958,19,1,4,2,0,2,9,3.52
2959,19,1,4,2,0,2,3,3.48
2960,19,1,4,2,0,2,4,3.48
2961,19,1,4,2,0,2,8,4.22
2962,19,1,4,2,0,2,6,2.67
2963,19,1,4,2,0,4,6,0.66
2964,19,1,4,2,0,4,12,6.28
2965,19,1,4,2,0,4,13,6.28
2966,19,1,4,2,0,4,4,0.66
2967,19,1,4,2,0,4,2,0.66
2968,19,1,4,2,0,4,96,70.98
2969,19,1,4,2,0,2,12,0.0
2970,19,1,4,2,0,2,28,15.62
2971,19,1,4,2,0,2,3,2.42
2972,19,1,4,2,0,2,4,2.9
2973,19,1,4,2,0,2,5,2.35
2974,19,1,4,2,0,2,51,0.0
2975,19,1,4,2,0,2,4,0.0
2976,19,1,4,2,0,2,33,24.51
2977,19,1,4,2,0,2,34,0.0
2978,19,1,4,2,0,3,20,0.0
2979,19,1,4,2,0,3,4,0.0
2980,19,1,4,2,0,3,3,0.0
2981,19,1,4,2,0,3,15,0.0
2982,19,1,4,2,0,2,19,9.25
2983,19,1,4,2,0,2,25,9.34
2984,19,3,4,1,0,3,5,0.58
2985,19,2,4,1,0,3,10,4.78
2986,19,1,4,3,0,2,9,2.16
2987,19,1,4,3,0,2,7,2.89
2988,19,1,4,3,0,2,9,2.89
2989,19,1,4,3,0,2,13,2.16
2990,19,1,4,3,0,2,11,4.79
2991,19,1,4,3,0,2,5,1.82
2992,19,1,4,3,0,2,10,2.96
2993,19,1,4,3,0,2,17,10.51
2994,19,1,4,3,0,2,9,3.36
2995,19,1,4,3,0,2,1,0.75
2996,19,1,4,3,0,2,15,5.44
2997,19,1,4,3,0,2,12,3.24
2998,19,1,2,1,0,1,10,3.01
2999,19,1,2,1,0,1,10,0.77
3000,19,1,2,1,0,1,15,3.01
3001,19,1,2,3,0,3,60,36.75
3002,19,1,2,3,0,3,90,37.14
3003,19,1,2,1,0,1,40,8.04
3004,19,1,2,1,0,1,39,9.51
3005,19,1,4,2,0,2,30,19.36
3006,19,1,4,2,0,2,30,19.23
3007,19,1,4,2,0,2,30,19.36
3008,19,1,4,2,0,2,30,19.23
3009,19,1,2,2,0,4,7,1.57
3010,19,1,2,2,0,4,7,1.57
3011,19,1,2,2,0,4,8,1.57
3012,19,1,2,2,0,4,11,1.57
3013,19,1,4,2,0,3,22,11.9
3014,19,1,4,2,0,3,30,11.9
3015,19,1,2,1,0,1,50,26.28
3016,19,1,2,1,0,1,76,24.11
3017,19,1,4,2,0,2,35,29.64
3018,19,1,4,2,0,2,45,30.76
3019,19,1,4,3,0,2,13,6.92
3020,19,1,4,3,0,2,9,1.81
3021,19,1,4,3,0,2,15,1.81
3022,19,1,4,3,0,2,94,1.81
3023,19,1,4,3,0,2,5,1.81
3024,19,1,4,3,0,2,10,6.92
3025,19,1,2,2,0,2,35,24.18
3026,19,1,2,2,0,2,35,24.53
3027,19,1,4,2,0,2,20,15.96
3028,19,1,4,2,0,2,35,15.84
3029,19,1,4,2,0,2,30,13.58
3030,19,1,4,2,0,2,30,13.54
3031,19,1,9,2,0,2,27,11.54
3032,19,1,9,2,0,2,1,0.55
3033,19,1,9,2,0,2,2,0.55
3034,19,1,9,2,0,2,20,11.68
3035,19,1,2,2,0,2,15,2.03
3036,19,1,2,2,1,2,60,21.31
3037,19,1,2,2,1,2,50,31.56
3038,19,1,2,1,0,2,148,41.87
3039,19,1,2,1,0,2,75,42.18
3040,6,1,4,2,1,2,95,25.44
3041,19,1,3,2,0,1,15,3.31
3042,19,1,3,2,0,1,20,4.58
3043,19,1,1,2,1,5,90,21.85
3044,19,2,1,2,0,5,16,3.01
3045,19,2,4,2,0,3,15,2.15
3046,19,1,4,2,0,3,20,8.94
3047,19,1,4,2,0,3,30,8.92
3048,19,2,4,2,0,3,15,2.15
3049,6,1,4,2,1,3,90,30.23
3050,17,2,2,2,0,3,5,2.27
3051,17,2,2,2,0,3,10,1.86
3052,17,2,2,2,0,3,10,2.82
3053,17,2,2,2,0,3,20,3.91
3054,17,2,2,2,0,3,10,0.52
3055,19,1,2,2,0,3,5,2.27
3056,19,2,2,2,0,3,10,1.86
3057,19,2,2,2,0,3,10,2.82
3058,19,2,2,2,0,3,20,3.91
3059,19,2,2,2,0,3,10,0.52
3060,19,1,2,2,0,3,40,8.88
3061,19,1,2,2,0,3,35,8.88
3062,19,1,4,2,0,4,15,8.83
3063,19,1,4,2,0,4,30,9.28
3064,6,1,4,2,1,4,78,22.25
3065,19,1,4,2,1,5,120,0.0
3066,19,1,4,2,0,5,10,1.24
3067,19,1,4,2,0,5,13,4.03
3068,19,1,4,2,0,5,35,26.1
3069,19,1,4,2,0,5,6,3.82
3070,19,1,4,2,0,5,41,10.53
3071,19,1,4,2,0,5,14,1.22
3072,19,1,4,2,0,5,9,1.22
3073,19,1,4,2,0,5,5,1.22
3074,19,1,4,2,0,5,2,0.63
3075,19,2,4,2,0,5,2,0.63
3076,19,1,4,2,0,5,40,15.28
3077,19,1,4,2,0,5,30,16.1
3078,19,1,4,2,0,5,40,28.89
3079,19,1,4,2,0,4,16,0.0
3080,19,1,4,2,0,4,18,0.0
3081,19,3,4,2,0,4,2,0.52
3082,19,3,4,2,0,4,3,0.52
3083,6,1,4,2,1,4,86,38.42
3084,19,1,4,1,0,2,27,5.16
3085,19,1,4,1,0,2,7,2.23
3086,19,1,4,1,0,2,7,2.23
3087,19,1,4,1,0,2,28,5.17
3088,6,1,2,1,1,2,90,0.0
3089,19,1,2,3,0,3,30,16.54
3090,19,1,2,3,0,3,30,14.36
3091,17,1,9,3,1,5,60,31.92
3092,6,1,9,3,1,5,100,31.92
3093,6,1,4,2,1,6,85,0.0
3094,19,1,2,3,0,4,15,10.15
3095,19,1,2,3,0,4,15,9.93
3096,19,1,2,3,0,4,30,19.76
3097,19,1,2,3,0,4,35,16.45
3098,19,1,2,3,0,4,5,7.36
3099,19,1,2,3,0,4,10,0.99
3100,19,1,2,3,0,4,5,0.99
3101,19,1,3,3,0,4,30,15.95
3102,19,1,3,3,0,4,30,16.05
3103,19,1,3,3,0,4,20,13.03
3104,19,1,3,3,0,4,21,13.71
3105,19,2,4,3,0,3,6,1.46
3106,19,1,4,3,0,3,7,2.88
3107,19,1,4,3,0,3,11,2.22
3108,6,2,4,3,1,3,86,0.0
3109,19,1,3,2,0,1,31,17.98
3110,19,1,3,2,0,1,63,17.7
3111,19,1,3,2,0,2,14,7.87
3112,19,1,3,2,0,2,13,5.05
3113,19,1,3,2,0,2,12,2.68
3114,19,1,3,2,0,2,8,2.4
3115,19,1,3,2,0,2,16,8.51
3116,19,1,3,2,0,2,30,15.16
3117,19,1,3,2,0,2,30,15.11
3118,19,1,3,2,0,2,13,7.25
3119,19,1,3,2,0,2,2,0.36
3120,19,1,3,2,0,2,3,0.36
3121,19,1,3,2,0,2,28,6.6
3122,19,1,3,2,0,2,18,6.74
3123,19,1,3,2,0,2,18,6.74
3124,19,1,2,3,0,4,13,8.57
3125,19,1,2,3,0,4,4,11.01
3126,19,1,2,3,0,4,18,9.96
3127,19,1,2,3,0,4,28,21.59
3128,19,1,2,3,0,4,32,14.15
3129,19,1,2,3,0,4,3,2.21
3130,19,1,2,3,0,4,5,2.21
3131,19,1,2,3,0,4,2,0.5
3132,19,1,2,3,0,4,1,0.5
3133,19,1,2,3,0,4,7,1.21
3134,19,1,2,3,0,4,1,2.31
3135,19,1,2,3,0,4,3,2.31
3136,19,1,2,3,0,4,3,0.4
3137,19,1,2,3,0,4,1,0.4
3138,19,1,2,3,0,4,1,0.4
3139,19,1,2,3,0,4,2,1.13
3140,19,1,2,3,0,4,3,1.21
3141,19,1,2,3,0,4,9,2.31
3142,19,1,2,3,0,4,45,12.92
3143,19,1,4,3,0,3,15,2.27
3144,19,1,4,3,0,3,5,2.14
3145,19,1,4,3,0,3,10,2.35
3146,19,1,4,3,0,3,15,2.27
3147,19,1,4,3,0,3,20,8.07
3148,19,1,4,3,0,3,30,6.5
3149,19,1,4,3,0,3,20,0.63
3150,6,1,4,3,1,3,96,25.58
3151,19,1,4,3,0,3,35,9.61
3152,19,1,4,3,0,3,30,6.39
3153,19,1,4,3,0,3,30,5.79
3154,19,1,4,2,0,4,50,35.87
3155,6,1,4,2,1,4,142,0.0
3156,19,1,3,2,1,4,35,11.18
3157,19,1,2,1,0,1,17,2.24
3158,19,1,2,1,0,1,16,0.0
3159,19,1,2,1,0,1,13,0.0
3160,19,1,2,1,0,1,15,0.0
3161,19,1,2,1,0,1,64,0.0
3162,6,2,4,3,0,2,95,47.26
3163,6,2,4,3,1,2,100,34.89
3164,19,1,2,2,0,2,13,2.99
3165,19,1,2,2,0,2,20,2.96
3166,19,1,9,1,0,1,25,7.17
3167,19,1,9,1,0,1,18,6.55
3168,6,2,9,1,1,2,75,29.33
3169,6,1,1,2,1,1,115,25.59
3170,19,1,4,2,1,2,30,17.13
3171,17,2,4,2,0,3,20,6.53
3172,17,2,4,2,1,3,28,33.89
3173,19,1,4,2,1,3,50,34.21
3174,19,1,4,2,0,3,10,6.73
3175,19,1,4,2,0,3,25,6.04
3176,19,1,2,2,0,2,4,1.38
3177,19,1,2,2,0,2,6,2.88
3178,19,1,2,2,0,2,8,1.75
3179,19,1,2,2,0,2,10,3.05
3180,19,1,2,2,0,2,23,10.31
3181,19,1,2,2,0,2,39,12.61
3182,19,2,2,2,0,2,10,4.0
3183,19,1,2,2,0,2,19,6.85
3184,19,1,3,3,1,5,72,35.66
3185,6,1,4,2,1,4,91,32.36
3186,19,1,3,1,0,1,15,8.12
3187,19,1,3,1,0,1,2,1.79
3188,19,1,3,1,0,1,3,0.87
3189,19,1,3,1,0,1,4,0.87
3190,19,1,3,1,0,1,5,0.87
3191,19,1,3,1,0,1,25,9.09
3192,19,1,2,3,0,5,30,1.82
3193,19,1,2,3,0,5,30,9.5
3194,19,1,2,3,0,5,15,3.95
3195,19,1,2,3,0,5,15,3.95
3196,19,1,4,3,0,3,10,1.14
3197,19,1,4,3,0,3,10,1.15
3198,19,1,4,3,0,3,10,1.38
3199,19,1,4,3,0,3,10,1.01
3200,19,1,4,3,1,4,40,26.97
3201,19,1,4,3,0,4,10,2.77
3202,19,1,4,3,0,4,20,2.72
3203,19,1,4,3,0,4,17,11.89
3204,19,1,4,3,0,4,9,1.41
3205,19,1,4,3,0,4,22,11.28
3206,19,1,3,1,0,1,25,10.15
3207,19,1,3,1,0,1,25,10.75
3208,19,1,3,1,0,1,5,0.45
3209,6,1,4,2,1,4,105,18.94
3210,19,1,3,2,0,2,15,6.77
3211,19,1,3,2,0,2,15,5.24
3212,19,1,3,2,0,2,15,1.78
3213,19,1,3,2,0,2,10,1.78
3214,6,1,4,3,1,3,92,0.0
3215,19,2,4,3,0,3,3,0.77
3216,6,1,4,3,1,3,98,34.43
3217,19,1,4,2,0,2,5,0.67
3218,6,1,4,2,1,2,65,20.82
3219,6,1,4,2,1,4,90,0.0
3220,19,1,4,2,1,4,90,20.25
3221,19,1,4,2,1,2,30,7.85
3222,19,1,4,2,0,2,15,3.6
3223,19,1,4,3,0,3,15,3.16
3224,19,1,4,3,0,3,25,6.23
3225,19,1,4,3,0,3,30,8.72
3226,19,1,4,3,0,3,50,27.65
3227,19,1,4,1,0,1,19,7.61
3228,19,1,4,1,0,1,7,3.07
3229,19,1,4,1,0,1,9,3.11
3230,19,1,4,1,0,1,14,3.07
3231,19,1,4,1,0,1,14,4.98
3232,19,1,4,3,0,2,18,9.41
3233,19,1,4,3,0,2,2,0.65
3234,19,1,4,3,0,2,30,9.35
3235,19,1,4,2,1,2,45,19.01
3236,19,1,4,2,0,2,30,17.78
3237,23,1,4,2,0,2,5,0.49
3238,23,1,4,2,0,2,5,0.49
3239,19,1,4,2,0,2,45,17.0
3240,6,1,4,2,1,2,105,49.02
3241,6,1,3,2,1,4,145,0.0
3242,19,1,3,2,0,3,20,13.86
3243,19,1,3,2,0,3,40,16.61
3244,19,1,3,2,0,3,45,28.6
3245,19,1,3,2,0,2,30,11.81
3246,19,1,3,2,0,2,30,11.57
3247,17,2,3,1,0,5,50,13.64
3248,17,3,3,1,0,5,15,2.86
3249,17,3,3,1,0,5,15,2.86
3250,17,2,3,1,0,5,60,13.88
3251,15,1,3,1,0,5,81,3.76
3252,15,1,3,1,0,5,76,3.76
3253,19,2,3,1,0,5,30,8.16
3254,19,2,3,1,0,5,15,3.12
3255,19,2,3,1,0,5,15,3.76
3256,17,2,3,1,0,5,30,8.16
3257,17,2,3,1,0,5,15,3.12
3258,17,2,3,1,0,5,15,3.76
3259,19,1,2,2,0,2,13,8.34
3260,19,1,2,2,0,2,12,8.34
3261,19,1,2,2,0,2,5,2.48
3262,19,1,2,2,0,2,4,2.48
3263,19,1,2,2,0,2,4,2.48
3264,19,1,2,2,0,2,19,8.6
3265,19,1,2,2,0,2,4,2.57
3266,19,1,2,2,0,2,23,8.6
3267,19,1,3,2,0,5,2,0.94
3268,19,1,3,2,0,5,4,0.94
3269,19,1,3,2,0,5,4,0.94
3270,19,1,3,2,0,5,5,0.94
3271,19,1,3,2,0,5,42,25.21
3272,19,1,3,2,0,5,1,2.26
3273,23,1,3,2,0,5,4,0.67
3274,23,1,3,2,0,5,3,0.67
3275,19,1,3,2,0,5,58,32.2
3276,19,1,3,2,0,5,16,4.75
3277,19,2,4,2,0,2,23,13.03
3278,19,1,4,2,0,2,13,7.7
3279,19,1,4,2,0,2,16,8.17
3280,19,1,4,2,0,2,7,1.11
3281,19,1,4,2,0,2,25,14.27
3282,19,1,4,2,0,2,13,0.0
3283,19,1,4,2,0,2,3,0.0
3284,19,1,4,2,0,2,31,0.0
3285,19,1,4,2,0,2,6,4.37
3286,6,1,4,2,0,2,141,75.39
3287,19,1,3,1,0,1,6,2.61
3288,19,1,3,1,0,1,13,2.61
3289,19,1,3,1,0,1,6,2.61
3290,19,1,3,1,0,1,4,2.61
3291,19,1,3,1,0,1,4,2.61
3292,19,1,3,1,0,1,5,2.61
3293,19,1,3,1,0,1,5,2.61
3294,19,2,4,1,0,3,12,5.89
3295,19,2,4,1,0,3,14,7.18
3296,6,1,4,1,1,3,64,21.49
3297,19,3,3,2,0,4,5,1.37
3298,19,1,3,2,1,4,84,19.64
3299,19,1,2,1,0,1,19,7.56
3300,19,2,2,1,0,1,15,2.16
3301,19,2,2,1,0,1,8,2.16
3302,19,1,2,1,0,1,18,7.31
3303,19,1,2,1,0,1,7,0.48
3304,6,2,4,2,1,3,90,0.0
3305,19,1,4,3,0,2,5,0.87
3306,19,1,4,3,0,2,2,0.87
3307,19,1,4,3,0,2,6,0.87
3308,19,1,9,2,0,2,21,7.29
3309,19,1,9,2,0,2,30,7.71
3310,6,1,9,2,1,2,75,19.37
3311,19,1,3,2,0,2,4,4.54
3312,19,1,3,2,0,2,9,4.46
3313,19,2,2,1,0,2,24,6.88
3314,19,1,2,1,0,2,21,18.02
3315,19,1,2,1,0,2,30,14.51
3316,6,1,4,2,1,3,235,30.52
3317,19,1,4,2,0,3,20,2.72
3318,19,1,4,2,0,3,20,2.72
3319,19,1,3,3,0,4,18,13.71
3320,19,1,3,3,0,4,27,14.61
3321,19,1,3,3,0,4,8,4.04
3322,19,1,3,3,0,4,7,4.04
3323,19,1,3,3,0,4,4,0.75
3324,19,1,3,3,0,4,9,4.04
3325,19,1,3,3,0,4,12,4.85
3326,19,1,3,3,0,4,8,1.53
3327,19,1,3,3,0,4,19,5.24
3328,19,2,3,3,0,4,40,0.72
3329,19,1,3,3,0,4,31,19.57
3330,19,1,3,3,0,4,22,5.48
3331,19,1,3,3,0,4,1,0.5
3332,19,1,3,3,0,4,9,3.73
3333,19,1,3,3,0,4,8,2.31
3334,19,1,3,3,0,4,8,1.49
3335,19,1,3,3,0,4,8,5.44
3336,19,1,3,3,0,4,13,3.79
3337,19,1,3,3,0,4,7,2.31
3338,19,1,3,3,0,4,7,0.92
3339,19,1,3,3,0,4,20,0.0
3340,19,1,3,3,0,4,36,0.0
3341,6,1,2,2,1,2,165,0.0
3342,19,1,4,2,0,2,20,13.83
3343,19,1,4,2,0,2,15,16.81
3344,19,1,4,2,0,2,17,6.97
3345,19,1,4,2,0,2,45,29.45
3346,19,3,4,2,0,2,13,1.33
3347,19,3,4,2,0,2,7,1.33
3348,19,1,4,2,0,2,47,27.02
3349,19,1,2,2,1,4,30,19.28
3350,19,1,4,1,0,1,19,2.53
3351,19,1,4,1,0,1,20,6.52
3352,19,1,4,1,0,1,45,0.41
3353,19,1,4,1,0,1,19,3.91
3354,19,1,4,1,0,1,24,4.1
3355,19,1,4,3,0,4,5,2.16
3356,19,1,4,3,0,4,4,2.16
3357,19,1,4,3,0,4,53,36.16
3358,19,1,4,3,0,4,25,8.33
3359,19,1,2,2,0,1,26,29.51
3360,19,1,2,2,0,1,11,4.64
3361,19,1,2,2,0,1,35,26.47
3362,19,1,4,2,0,5,30,12.63
3363,19,1,4,2,0,5,30,12.62
3364,19,1,4,1,0,1,26,11.61
3365,19,1,4,1,0,1,40,11.1
3366,19,1,4,2,0,3,15,2.29
3367,19,1,4,2,0,3,10,2.29
3368,19,1,4,2,0,3,22,8.15
3369,19,1,4,2,0,3,15,8.16
3370,19,1,2,1,0,2,19,10.3
3371,19,1,2,1,0,2,23,11.91
3372,6,1,3,3,1,3,80,19.71
3373,19,1,3,3,0,3,10,1.43
3374,6,1,4,3,1,3,113,0.0
3375,19,1,4,3,0,3,35,6.06
3376,19,1,4,3,0,3,30,5.95
3377,19,1,4,2,0,2,30,8.28
3378,19,1,4,2,0,2,35,8.75
3379,19,1,4,2,0,2,30,15.99
3380,19,1,4,2,0,2,30,15.67
3381,19,1,2,2,0,2,20,5.98
3382,19,1,2,2,0,2,20,6.82
3383,19,1,2,2,0,2,15,3.4
3384,19,1,2,2,0,2,10,0.42
3385,19,1,2,2,0,2,9,0.42
3386,19,1,4,2,0,2,14,4.71
3387,19,1,4,2,0,2,12,4.7
3388,19,1,9,2,1,4,20,2.36
3389,19,1,2,1,0,1,6,0.0
3390,19,1,2,1,0,1,4,0.0
3391,19,1,2,1,0,1,4,0.0
3392,19,1,2,1,0,1,5,0.0
3393,19,1,4,2,0,2,2,0.86
3394,19,1,4,2,0,2,1,0.86
3395,19,1,4,2,0,2,22,16.26
3396,19,1,4,2,0,2,18,0.0
3397,19,1,4,2,0,2,27,0.0
3398,19,1,4,2,0,2,2,0.86
3399,17,4,2,1,0,2,15,2.66
3400,17,1,2,1,0,2,15,2.17
3401,19,1,4,2,0,2,32,8.64
3402,19,1,4,2,0,2,12,0.0
3403,19,1,4,2,0,2,14,0.0
3404,19,1,4,2,0,2,9,0.52
3405,19,1,4,2,0,2,55,41.75
3406,19,1,4,2,0,2,45,42.38
3407,19,1,2,2,0,2,7,0.95
3408,19,1,2,2,0,2,5,0.69
3409,19,1,2,2,0,2,10,0.95
3410,19,1,4,2,0,3,30,13.81
