,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,TOUR_PURP,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP1,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
76302,76302,35154350107,3515435,1,7,0,2,0,5,17,19,5,6,0,2.1,9.0,2,5,1.96,4.87,11710,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,2.0,3.0,2,1
76303,76303,35154350108,3515435,1,8,0,2,1,5,19,3,6,0,0,2.1,9.0,2,5,1.32,3.42,11566,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,1.0,2.0,2,1
76304,76304,35154350109,3515435,1,9,1,2,0,5,3,16,0,5,0,2.1,9.0,2,7,2.47,6.15,11566,11710,11566,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,1,2.0,3.0,2,1
76305,76305,35154350110,3515435,1,10,0,2,1,5,16,3,5,0,0,2.1,9.0,2,7,2.47,6.1,11710,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,1,2.0,3.0,2,1
76306,76306,35154350202,3515435,2,2,1,2,0,3,3,12,0,3,13,2.2,9.0,2,9,1.32,3.42,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,1,1.0,2.0,2,1
76307,76307,35154350203,3515435,2,3,0,2,1,3,12,3,3,0,0,9.0,7.0,1,6,1.32,3.42,11566,11566,11566,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,1,1.0,2.0,2,1
76308,76308,35154630102,3515463,1,2,1,4,0,1,3,9,0,1,0,1.0,9.0,1,33,17.38,33.81,11710,11545,11710,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
76309,76309,35154630103,3515463,1,3,0,4,0,1,9,20,1,6,0,1.0,9.0,1,70,29.93,45.91,11545,11779,11710,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,4,3
76310,76310,35154630104,3515463,1,4,0,4,0,1,20,17,6,5,0,1.0,9.0,1,40,25.18,36.45,11779,11701,11710,0,3,2,1,19,11,,1,1,1,1,2,3,3,1,3,5.0,6.0,4,3
76311,76311,35154630105,3515463,1,5,0,4,1,1,17,3,5,0,1,1.0,9.0,1,23,6.1,12.41,11701,11710,11710,0,3,2,1,19,11,,1,1,1,1,2,3,3,1,3,4.0,5.0,4,3
76312,76312,35154630202,3515463,2,2,1,4,0,1,3,5,0,4,0,2.1,9.0,3,5,0.65,0.0,11710,11710,11710,0,3,2,1,19,11,,1,1,1,1,2,1,1,3,1,1.0,2.0,4,3
76313,76313,35154630203,3515463,2,3,0,4,0,1,5,9,4,1,0,1.0,9.0,1,30,14.5,31.59,11710,11001,11710,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
76314,76314,35154630204,3515463,2,4,0,4,0,1,9,14,1,1,9,2.1,9.0,2,150,27.37,43.92,11001,11220,11710,1,3,2,1,19,11,,1,1,1,1,1,1,1,2,5,5.0,6.0,4,3
76315,76315,35154630205,3515463,2,5,0,4,0,1,14,9,1,1,0,2.1,9.0,2,50,28.05,42.76,11220,11001,11710,0,3,1,1,19,11,,1,1,1,1,1,2,2,2,4,5.0,6.0,4,3
76316,76316,35154630206,3515463,2,6,0,4,0,1,9,10,1,1,14,1.0,9.0,1,36,6.09,18.9,11001,11576,11710,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,4,3
76317,76317,35154630207,3515463,2,7,0,4,0,1,10,6,1,4,0,1.0,9.0,1,40,13.28,24.26,11576,11710,11710,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,3
76318,76318,35154630208,3515463,2,8,0,4,1,1,6,3,4,0,0,2.1,9.0,2,5,0.65,0.0,11710,11710,11710,0,3,2,1,19,11,,1,1,1,1,2,3,3,2,1,1.0,2.0,4,3
76319,76319,35154630209,3515463,2,9,1,4,0,4,3,6,0,4,0,1.0,9.0,1,7,1.98,5.1,11710,11566,11710,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,4,3
76320,76320,35154630210,3515463,2,10,0,4,1,4,6,3,4,0,0,2.1,9.0,2,9,1.98,5.05,11566,11710,11710,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,2.0,3.0,4,3
76321,76321,35154630211,3515463,2,11,1,4,0,5,3,18,0,5,0,1.0,9.0,1,29,9.58,18.79,11710,11757,11710,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,3,4.0,5.0,4,3
76322,76322,35154630212,3515463,2,12,0,4,1,5,18,3,5,0,0,1.0,9.0,1,37,9.94,18.35,11757,11710,11710,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,3,4.0,5.0,4,3
76323,76323,35154630302,3515463,3,2,1,4,0,3,3,13,0,9,0,2.2,9.0,3,5,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,1,1,3,1,1.0,2.0,4,3
76324,76324,35154630303,3515463,3,3,0,4,0,3,13,12,9,3,13,9.0,7.0,1,10,0.65,0.0,11710,11710,11710,0,3,2,1,1,1,,3,2,2,2,2,1,1,1,2,1.0,1.0,4,3
76325,76325,35154630304,3515463,3,4,0,4,0,3,12,23,3,9,0,2.2,9.0,2,15,1.98,5.1,11710,11566,11710,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,2.0,3.0,4,3
76326,76326,35154630305,3515463,3,5,0,4,1,3,23,3,9,0,0,2.2,9.0,2,9,1.98,5.05,11566,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,2.0,3.0,4,3
76327,76327,35154630402,3515463,4,2,1,4,0,3,3,12,0,3,13,2.2,9.0,3,5,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,1,1,3,1,1.0,2.0,4,3
76328,76328,35154630403,3515463,4,3,0,4,1,3,12,3,3,0,0,2.2,9.0,2,5,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,2.0,4,3
76357,76357,35156640102,3515664,1,2,1,1,0,5,3,17,0,5,0,1.0,9.0,1,20,7.68,16.06,11753,11530,11753,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,1
76358,76358,35156640103,3515664,1,3,0,1,1,5,17,3,5,0,0,1.0,9.0,1,30,7.71,16.53,11530,11753,11753,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,1
76359,76359,35156640104,3515664,1,4,1,1,0,5,3,16,0,5,0,1.0,9.0,1,7,3.42,6.86,11753,11803,11753,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,3,1
76360,76360,35156640105,3515664,1,5,0,1,1,5,16,3,5,0,0,1.0,9.0,1,7,2.57,7.25,11803,11753,11753,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,2.0,3.0,3,1
76383,76383,35157270102,3515727,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,15,1.46,4.85,11530,11501,11530,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
76384,76384,35157270103,3515727,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,24,1.51,5.03,11501,11530,11530,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,2.0,3.0,4,2
76385,76385,35157670102,3515767,1,2,1,2,0,6,3,22,0,6,17,1.0,9.0,1,20,0.38,0.0,11042,11042,11590,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,1.0,1.0,2,2
76386,76386,35157670103,3515767,1,3,0,2,0,6,22,3,6,0,17,1.0,9.0,1,25,8.57,17.14,11042,11590,11590,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,2,2
76387,76387,35157670104,3515767,1,4,0,2,1,6,3,3,0,0,0,1.0,9.0,1,5,8.72,17.43,11590,11042,11590,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,4.0,5.0,2,2
76388,76388,35157670202,3515767,2,2,1,2,0,6,3,25,0,9,0,1.0,9.0,1,15,2.74,9.92,11590,11501,11590,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,2.0,3.0,2,2
76389,76389,35157670203,3515767,2,3,0,2,0,6,25,22,9,6,0,1.0,9.0,1,180,17.79,37.8,11501,11743,11590,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,5,5.0,6.0,2,2
76390,76390,35157670204,3515767,2,4,0,2,1,6,22,3,6,0,0,1.0,9.0,1,30,17.67,35.22,11743,11590,11590,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,5.0,6.0,2,2
76432,76432,35159620102,3515962,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,25,8.8,18.06,11803,11758,11801,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,2
76433,76433,35159620103,3515962,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,40,8.61,17.9,11758,11803,11801,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,2,2
76434,76434,35159620202,3515962,2,2,1,2,0,5,3,16,0,5,0,1.0,9.0,1,5,0.38,0.0,11803,11803,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,1.0,2.0,2,2
76435,76435,35159620203,3515962,2,3,0,2,0,5,16,27,5,8,97,1.0,9.0,1,35,10.23,20.81,11803,11507,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,4.0,5.0,2,2
76436,76436,35159620204,3515962,2,4,0,2,1,5,27,3,8,0,0,1.0,9.0,1,40,10.04,20.11,11507,11803,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,4.0,5.0,2,2
76439,76439,35160040102,3516004,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,7,1.67,4.65,11753,11753,11753,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,3
76440,76440,35160040103,3516004,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,9,1.82,4.86,11753,11753,11753,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,1,2.0,3.0,4,3
76441,76441,35160040202,3516004,2,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,15,8.27,17.09,11753,11554,11753,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,4,3
76442,76442,35160040203,3516004,2,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,15,7.78,17.61,11554,11753,11753,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,3
76443,76443,35160040204,3516004,2,4,1,2,0,1,3,9,0,1,0,1.0,9.0,1,15,8.27,17.09,11753,11554,11753,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,3
76444,76444,35160040205,3516004,2,5,0,2,1,1,9,3,1,0,0,1.0,9.0,1,20,7.78,17.61,11554,11753,11753,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,3
76445,76445,35160040206,3516004,2,6,1,2,0,6,3,19,0,6,0,1.0,9.0,1,15,4.16,10.88,11753,11801,11753,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,4,3
76446,76446,35160040207,3516004,2,7,0,2,1,6,19,3,6,0,0,1.0,9.0,1,30,3.98,11.37,11801,11753,11753,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,3,2.0,3.0,4,3
76449,76449,35160540102,3516054,1,2,1,2,0,5,3,16,0,5,0,1.0,9.0,1,5,2.89,8.13,11797,11803,11797,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,2.0,3.0,4,2
76450,76450,35160540103,3516054,1,3,0,2,1,5,16,3,5,0,0,1.0,9.0,1,5,2.89,8.54,11803,11797,11797,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,2.0,3.0,4,2
76451,76451,35160540104,3516054,1,4,1,2,0,6,3,20,0,6,0,1.0,9.0,1,5,2.07,6.38,11797,11791,11797,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,2.0,3.0,4,2
76452,76452,35160540105,3516054,1,5,0,2,0,6,20,22,6,6,0,1.0,9.0,1,10,2.39,7.53,11791,11791,11797,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,1.0,2.0,4,2
76453,76453,35160540106,3516054,1,6,0,2,1,6,22,3,6,0,0,1.0,9.0,1,15,2.78,9.6,11791,11797,11797,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,4,2
76454,76454,35160540202,3516054,2,2,1,2,0,8,3,27,0,8,0,1.0,9.0,1,75,15.29,21.11,11797,11725,11797,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,4,5.0,6.0,4,2
76455,76455,35160540203,3516054,2,3,0,2,1,8,27,3,8,0,0,1.0,9.0,1,75,15.05,21.22,11725,11797,11797,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,4,5.0,6.0,4,2
76466,76466,35161120102,3516112,1,2,1,4,0,4,1,5,0,4,0,2.1,9.0,4,7,0.81,3.4,11010,11010,11010,0,3,2,1,19,11,,1,1,1,2,2,1,1,4,1,1.0,1.0,4,2
76467,76467,35161120103,3516112,1,3,0,4,1,4,5,3,4,0,0,2.1,9.0,2,1,0.81,3.09,11010,11010,11010,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,1,1.0,1.0,4,2
76468,76468,35161120104,3516112,1,4,1,4,0,1,3,9,0,1,0,2.1,9.0,2,9,4.36,15.29,11010,11040,11010,0,3,2,1,19,11,,1,1,1,1,1,1,1,2,1,2.0,3.0,4,2
76469,76469,35161120105,3516112,1,5,0,4,0,1,9,6,1,4,0,2.1,9.0,2,11,3.96,12.92,11040,11010,11010,0,3,2,1,19,11,,1,1,1,1,1,2,2,2,2,2.0,3.0,4,2
76470,76470,35161120106,3516112,1,6,0,4,1,1,6,3,4,0,0,2.1,9.0,4,2,0.81,3.09,11010,11010,11010,0,3,2,1,19,11,,1,1,1,1,2,2,2,4,1,1.0,1.0,4,2
76471,76471,35161120107,3516112,1,7,1,4,0,4,3,5,0,4,0,2.1,9.0,3,13,2.73,10.99,11010,11501,11010,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,2,2.0,3.0,4,2
76472,76472,35161120108,3516112,1,8,0,4,1,4,5,3,4,0,0,2.1,9.0,3,11,2.78,10.77,11501,11010,11010,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,2,2.0,3.0,4,2
76473,76473,35161120202,3516112,2,2,1,4,0,1,3,9,0,1,0,6.0,4.0,1,105,23.34,55.34,11010,10021,11010,1,3,2,1,12,7,,2,2,2,1,1,1,1,1,5,5.0,6.0,4,2
76474,76474,35161120207,3516112,2,7,0,4,1,1,9,3,1,0,0,6.0,4.0,1,104,19.84,49.58,10021,11010,11010,0,3,1,1,12,7,,2,2,2,1,1,3,3,1,5,5.0,6.0,4,2
76475,76475,35161120302,3516112,3,2,1,4,0,3,3,12,0,3,0,2.2,9.0,4,7,0.81,3.4,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,1,1,4,1,1.0,1.0,4,2
76476,76476,35161120303,3516112,3,3,0,4,1,3,12,3,3,0,0,2.2,9.0,4,2,0.81,3.09,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,2,2,4,1,1.0,1.0,4,2
76477,76477,35161120304,3516112,3,4,1,4,0,9,3,25,0,9,0,2.2,9.0,2,2,0.35,0.0,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,1.0,4,2
76478,76478,35161120305,3516112,3,5,0,4,1,9,25,3,9,0,0,2.2,9.0,2,10,0.35,0.0,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,2,1.0,1.0,4,2
76479,76479,35161120402,3516112,4,2,1,4,0,3,3,12,0,3,0,2.2,9.0,4,7,0.81,3.4,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,1,1,4,1,1.0,1.0,4,2
76480,76480,35161120403,3516112,4,3,0,4,1,3,12,3,3,0,0,2.2,9.0,4,2,0.81,3.09,11010,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,2,2,4,1,1.0,1.0,4,2
76481,76481,35161120404,3516112,4,4,1,4,0,9,3,24,0,9,25,2.2,9.0,3,13,2.73,10.99,11010,11501,11010,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,2,2.0,3.0,4,2
76482,76482,35161120405,3516112,4,5,0,4,1,9,24,3,9,0,0,2.2,9.0,3,11,2.78,10.77,11501,11010,11010,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,2,2.0,3.0,4,2
76502,76502,35161820102,3516182,1,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,33,21.07,33.91,11566,11366,11566,1,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,3,3
76503,76503,35161820103,3516182,1,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,31,21.32,35.21,11366,11566,11566,0,3,1,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,3,3
76504,76504,35161820104,3516182,1,4,1,3,0,9,3,26,0,9,0,2.1,9.0,3,11,2.36,5.84,11566,11710,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,2,2.0,3.0,3,3
76505,76505,35161820105,3516182,1,5,0,3,1,9,26,3,9,0,0,2.1,9.0,3,12,2.36,5.82,11710,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,4,4,3,2,2.0,3.0,3,3
76506,76506,35161820202,3516182,2,2,1,3,0,6,3,6,0,4,0,1.0,9.0,1,26,9.12,21.51,11566,11581,11566,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,4.0,5.0,3,3
76507,76507,35161820203,3516182,2,3,0,3,0,6,6,22,4,6,0,2.1,9.0,2,12,1.59,5.72,11581,11580,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,2,2.0,3.0,3,3
76508,76508,35161820204,3516182,2,4,0,3,0,6,22,22,6,6,0,2.1,9.0,2,20,3.75,11.57,11580,11557,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,2.0,3.0,3,3
76509,76509,35161820205,3516182,2,5,0,3,0,6,22,5,6,4,0,2.1,9.0,2,20,2.36,6.5,11557,11581,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,1.0,1.0,3,3
76510,76510,35161820206,3516182,2,6,0,3,1,6,5,3,4,0,0,1.0,9.0,1,30,9.23,21.8,11581,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,3
76511,76511,35161820207,3516182,2,7,1,3,0,4,3,17,0,5,0,1.0,9.0,1,20,6.52,11.61,11566,11590,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,3
76512,76512,35161820208,3516182,2,8,0,3,0,4,17,6,5,4,0,1.0,9.0,1,38,6.51,11.55,11590,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,3
76513,76513,35161820209,3516182,2,9,0,3,1,4,6,3,4,0,0,2.1,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,2.0,3,3
76514,76514,35161820210,3516182,2,10,1,3,0,4,3,5,0,4,0,2.2,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,3,3
76515,76515,35161820211,3516182,2,11,0,3,1,4,5,3,4,0,0,1.0,9.0,1,5,0.47,0.0,11566,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,3,3
76516,76516,35161820212,3516182,2,12,1,3,0,4,3,6,0,4,0,1.0,9.0,1,8,0.47,0.0,11566,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,2.0,3,3
76517,76517,35161820213,3516182,2,13,0,3,1,4,6,3,4,0,0,2.1,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,1.0,2.0,3,3
76518,76518,35161820214,3516182,2,14,1,3,0,9,3,26,0,9,0,2.2,9.0,3,11,2.36,5.84,11566,11710,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,2,2.0,3.0,3,3
76519,76519,35161820215,3516182,2,15,0,3,1,9,26,3,9,0,0,2.2,9.0,3,12,2.36,5.82,11710,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,4,4,3,2,2.0,3.0,3,3
76520,76520,35161820302,3516182,3,2,1,3,0,3,3,20,0,6,0,9.0,7.0,6,15,2.02,5.14,11566,11710,11566,0,3,2,1,1,1,,3,2,2,2,2,1,1,4,2,2.0,3.0,3,3
76521,76521,35161820303,3516182,3,3,0,3,0,3,20,12,6,3,0,9.0,7.0,6,6,2.02,5.13,11710,11566,11566,0,3,2,1,1,1,,3,2,2,2,2,1,1,4,1,2.0,3.0,3,3
76522,76522,35161820304,3516182,3,4,0,3,1,3,12,3,3,0,0,2.2,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,3,3
76523,76523,35161820305,3516182,3,5,1,3,0,6,3,13,0,9,0,2.2,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,3,3
76524,76524,35161820306,3516182,3,6,0,3,0,6,13,20,9,6,0,9.0,7.0,30,49,3.1,7.73,11566,11793,11566,0,3,2,1,1,1,,3,2,2,2,2,2,2,4,4,2.0,3.0,3,3
76525,76525,35161820307,3516182,3,7,0,3,0,6,20,13,6,9,0,9.0,7.0,30,13,3.1,7.72,11793,11566,11566,0,3,2,1,1,1,,3,2,2,2,2,3,3,4,2,2.0,3.0,3,3
76526,76526,35161820308,3516182,3,8,0,3,1,6,13,3,9,0,0,2.2,9.0,2,5,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,2.0,3,3
76527,76527,35161820309,3516182,3,9,1,3,0,9,3,26,0,9,0,2.2,9.0,3,11,2.36,5.84,11566,11710,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,2,2.0,3.0,3,3
76528,76528,35161820310,3516182,3,10,0,3,1,9,26,3,9,0,0,2.2,9.0,3,12,2.36,5.82,11710,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,4,4,3,2,2.0,3.0,3,3
76529,76529,35162050102,3516205,1,2,1,3,0,9,3,25,0,9,0,1.0,9.0,1,20,3.63,11.84,11550,11501,11550,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,3.0,4.0,2,2
76530,76530,35162050103,3516205,1,3,0,3,0,9,25,11,9,9,0,1.0,9.0,1,20,6.44,18.64,11501,11565,11550,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,4.0,5.0,2,2
76531,76531,35162050104,3516205,1,4,0,3,0,9,11,25,9,9,0,1.0,9.0,1,20,5.16,17.19,11565,11510,11550,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,3.0,4.0,2,2
76532,76532,35162050105,3516205,1,5,0,3,0,9,25,11,9,9,0,1.0,9.0,1,30,5.16,17.11,11510,11565,11550,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,3.0,4.0,2,2
76533,76533,35162050106,3516205,1,6,0,3,1,9,11,3,9,0,0,1.0,9.0,1,15,4.27,10.79,11565,11550,11550,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,2,2
76534,76534,35162050202,3516205,2,2,1,3,0,1,3,25,0,9,0,1.0,9.0,1,17,3.63,11.84,11550,11501,11550,0,3,2,1,19,11,,1,1,1,1,2,5,4,1,2,3.0,4.0,2,2
76535,76535,35162050203,3516205,2,3,0,3,0,1,25,9,9,1,0,1.0,9.0,1,25,0.0,0.0,11501,11735,11550,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,2
76536,76536,35162050204,3516205,2,4,0,3,1,1,9,3,1,0,0,1.0,9.0,1,45,0.0,0.0,11735,11550,11550,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,2,2
76537,76537,35162050302,3516205,3,2,1,3,0,3,3,12,0,3,0,9.0,7.0,1,55,10.57,28.79,11550,11545,11550,0,3,2,1,1,1,,3,2,2,2,2,1,1,1,4,4.0,5.0,2,2
76538,76538,35162050303,3516205,3,3,0,3,1,3,12,3,3,0,0,9.0,7.0,1,70,10.01,27.43,11545,11550,11550,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,4,4.0,5.0,2,2
76539,76539,35162130102,3516213,1,2,1,3,0,7,3,21,0,7,0,2.2,9.0,2,3,0.36,0.0,11735,11735,11735,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76540,76540,35162130103,3516213,1,3,0,3,1,7,21,3,7,0,0,2.2,9.0,2,4,0.36,0.0,11735,11735,11735,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76541,76541,35162130104,3516213,1,4,1,3,0,5,3,16,0,5,0,2.2,9.0,2,3,0.0,0.0,11735,11735,11735,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76542,76542,35162130105,3516213,1,5,0,3,0,5,16,16,5,5,0,2.2,9.0,2,4,0.0,0.0,11735,11735,11735,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76543,76543,35162130106,3516213,1,6,0,3,0,5,16,15,5,6,0,2.2,9.0,2,4,1.53,4.12,11735,11735,11735,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76544,76544,35162130107,3516213,1,7,0,3,1,5,15,3,6,0,0,1.0,9.0,1,1,1.11,2.97,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,4,3
76545,76545,35162130108,3516213,1,8,1,3,0,5,3,16,0,5,0,2.1,9.0,2,13,0.0,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,2,2.0,3.0,4,3
76546,76546,35162130109,3516213,1,9,0,3,1,5,16,3,5,0,0,2.1,9.0,2,8,0.0,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,2.0,3.0,4,3
76547,76547,35162130202,3516213,2,2,1,3,0,7,3,21,0,7,0,2.1,9.0,2,3,0.36,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76548,76548,35162130203,3516213,2,3,0,3,1,7,21,3,7,0,0,2.1,9.0,2,4,0.36,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76549,76549,35162130204,3516213,2,4,1,3,0,4,3,16,0,5,0,2.1,9.0,2,3,0.0,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,1.0,4,3
76550,76550,35162130205,3516213,2,5,0,3,0,4,16,16,5,5,0,2.1,9.0,2,4,0.0,0.0,11735,11735,11735,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
