,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
2046,19,1,4,2,0,5,30,18.94
2047,19,1,4,2,0,5,10,2.72
2048,19,1,4,2,0,5,15,2.46
2049,19,2,4,2,0,5,5,0.42
2050,6,1,4,1,1,1,90,0.0
2051,6,1,4,2,1,4,111,26.82
2052,19,3,4,2,0,4,10,3.84
2053,19,1,4,2,0,4,35,0.0
2054,19,1,4,2,0,4,35,0.0
2055,19,3,4,2,0,4,10,3.84
2056,19,1,2,2,0,4,30,3.23
2057,19,1,2,2,0,4,15,3.27
2058,19,2,2,2,0,4,9,1.8
2059,19,3,2,2,0,4,11,1.8
2060,19,3,2,2,0,4,2,2.09
2061,19,3,2,2,0,4,10,3.27
2062,19,1,2,2,1,4,40,18.91
2063,19,1,2,1,1,4,75,19.21
2064,19,2,2,1,0,4,2,0.3
2065,19,1,4,2,0,4,4,0.3
2066,19,2,4,2,0,4,4,0.3
2067,19,1,4,2,0,4,2,0.3
2068,6,1,4,2,1,4,80,24.88
2069,19,1,4,2,0,4,15,4.47
2070,19,1,4,2,0,4,15,4.46
2071,6,1,3,2,1,3,75,23.03
2072,6,1,3,2,1,3,60,0.0
2073,6,2,4,2,1,1,90,22.26
2074,19,2,4,2,0,4,2,0.42
2075,6,1,4,2,1,4,75,24.02
2076,19,2,4,2,0,4,5,1.09
2077,6,1,4,2,1,4,88,26.82
2078,19,2,4,2,0,4,5,1.09
2079,6,2,4,1,1,2,105,31.46
2080,6,2,4,1,1,2,90,0.0
2082,19,4,4,1,0,4,3,2.03
2083,19,2,4,1,0,4,25,7.25
2084,17,2,4,1,0,4,14,3.61
2085,6,1,4,1,1,4,26,18.39
2086,19,1,1,1,0,2,30,9.73
2087,19,1,1,1,0,2,30,9.62
2088,19,1,4,2,0,2,8,2.87
2089,19,1,4,2,0,2,134,0.87
2090,19,1,4,2,0,2,12,0.87
2091,19,1,4,2,0,2,6,0.87
2092,19,2,4,2,0,2,8,2.64
2093,15,1,4,0,0,2,41,5.72
2094,23,3,4,0,0,2,2,0.87
2095,23,3,4,0,0,2,3,0.87
2096,15,1,4,0,0,2,45,6.03
2097,6,1,4,0,1,2,74,0.0
2098,17,2,4,0,0,2,8,5.0
2099,17,2,4,0,0,2,25,7.71
2100,19,1,4,3,0,3,25,7.45
2101,19,1,4,3,0,3,23,6.63
2102,19,1,4,3,0,3,9,2.26
2103,6,1,4,3,0,3,92,25.14
2104,19,1,4,1,1,3,35,17.71
2105,23,1,4,1,0,3,8,1.24
2106,23,1,4,1,0,3,10,1.24
2107,19,1,2,2,0,3,30,16.04
2108,19,1,2,2,0,3,30,15.86
2109,19,1,2,2,0,1,28,7.22
2110,19,2,2,2,0,1,27,5.57
2111,19,1,2,2,0,1,11,2.35
2112,19,1,2,2,0,1,10,2.71
2113,19,1,2,2,0,1,3,0.4
2114,23,1,2,2,0,1,31,3.34
2115,23,1,2,2,0,1,10,1.98
2116,19,1,4,2,0,2,60,39.0
2117,12,1,9,2,1,4,80,0.0
2118,16,1,9,2,0,4,40,16.7
2119,16,2,9,2,0,4,54,16.31
2120,16,3,9,2,0,4,4,0.42
2121,6,1,2,3,1,4,85,29.36
2122,19,1,2,3,0,4,10,3.28
2123,19,1,2,3,0,4,10,3.28
2124,19,1,2,3,0,4,10,3.28
2125,19,1,2,3,0,4,20,3.28
2126,19,1,4,3,0,4,18,6.95
2127,19,1,4,3,0,4,2,0.87
2128,19,1,4,3,0,4,9,0.87
2129,19,1,4,3,0,4,9,0.87
2130,19,1,4,3,0,4,16,5.95
2131,19,2,4,3,0,4,11,2.13
2132,19,2,4,3,0,4,7,1.01
2133,19,1,4,3,0,4,33,15.91
2134,19,1,4,3,0,4,31,11.86
2135,19,1,9,2,0,2,39,19.72
2136,19,1,9,2,0,2,36,17.52
2137,19,1,9,2,0,2,9,1.6
2138,19,1,9,2,0,2,5,0.37
2139,19,1,9,2,1,2,95,28.2
2140,19,1,9,2,0,2,27,7.27
2141,19,1,4,3,1,2,50,0.0
2142,19,1,2,1,0,1,60,26.09
2143,19,1,2,1,0,1,70,26.53
2144,19,1,3,2,1,2,70,20.9
2145,6,1,4,2,1,3,78,37.17
2146,19,1,4,2,1,3,60,41.93
2147,19,1,4,3,0,4,30,16.11
2148,19,1,4,3,0,4,45,16.14
2149,12,1,3,1,1,2,117,17.73
2150,15,1,3,1,1,2,95,8.36
2151,19,1,4,2,1,3,90,22.6
2152,12,2,4,2,1,3,70,24.71
2153,6,1,4,2,1,3,85,19.65
2154,17,3,4,2,1,4,60,15.97
2155,17,2,4,2,0,4,5,2.6
2156,19,1,4,2,0,4,30,10.85
2157,19,1,4,2,0,4,15,5.34
2158,19,1,4,2,0,4,10,5.24
2159,6,1,2,2,1,2,78,0.0
2160,19,1,2,2,0,2,25,2.79
2161,19,1,2,2,0,2,30,2.79
2162,19,1,4,2,1,3,30,14.62
2163,19,1,4,2,0,3,13,2.14
2164,19,1,4,2,0,3,5,2.51
2165,19,1,4,2,0,3,5,2.51
2166,6,1,4,1,1,4,60,19.01
2167,6,1,4,1,1,4,110,23.62
2168,6,1,4,2,1,3,75,0.0
2169,6,1,4,2,1,3,90,21.55
2170,19,1,4,3,0,3,21,12.28
2171,23,1,4,3,0,3,9,0.77
2172,23,1,4,3,0,3,9,0.77
2173,19,1,4,3,0,3,21,12.0
2174,19,1,2,3,0,2,40,0.0
2175,19,1,2,3,1,2,75,0.0
2176,19,3,2,3,1,2,20,4.98
2177,23,1,4,1,0,3,10,0.49
2178,23,1,4,1,0,3,10,0.49
2179,19,1,2,3,0,4,17,7.68
2180,19,1,2,3,0,4,18,7.59
2181,19,1,4,2,1,2,90,0.0
2182,19,1,4,2,1,2,30,10.7
2183,19,1,4,2,0,2,20,4.71
2184,19,1,4,2,0,2,30,7.55
2185,19,1,4,2,0,2,30,7.36
2186,19,1,4,2,0,2,30,4.76
2187,23,1,4,2,0,2,1,0.46
2188,23,1,4,2,0,2,1,0.46
2189,23,1,4,2,0,2,1,0.46
2190,23,1,4,2,0,2,1,0.46
2191,19,1,2,3,0,4,6,1.27
2192,19,1,2,3,0,4,7,1.27
2193,19,1,2,3,0,4,5,1.06
2194,19,1,2,3,0,4,3,0.3
2195,19,1,2,3,0,4,5,1.06
2196,19,1,2,3,0,4,25,7.45
2197,19,1,2,3,0,4,25,7.5
2198,19,1,2,3,0,4,20,2.18
2199,19,1,2,3,0,4,19,2.12
2200,19,3,4,1,0,3,9,1.37
2201,19,1,4,1,1,3,28,11.13
2202,19,1,4,1,0,3,5,0.87
2203,19,1,4,1,0,3,4,0.87
2204,19,1,4,1,0,3,20,9.43
2205,19,1,4,1,0,3,5,1.87
2206,19,2,4,3,0,5,20,5.56
2207,19,1,4,3,0,5,5,3.02
2208,19,1,4,3,0,5,10,1.82
2209,19,1,4,3,0,5,20,2.18
2210,19,1,4,3,0,5,8,0.41
2211,19,2,4,3,0,5,30,5.56
2212,19,1,4,2,0,2,3,0.54
2213,19,1,4,2,0,2,29,11.02
2214,19,1,4,2,0,2,15,3.68
2215,19,1,4,2,0,2,11,3.56
2216,19,1,4,2,0,2,10,3.56
2217,19,1,4,2,0,2,35,6.09
2218,19,1,4,2,0,2,11,3.02
2219,19,1,4,2,0,2,7,3.02
2220,19,1,4,2,0,2,7,0.54
2221,19,1,4,1,0,3,15,3.01
2222,19,1,4,1,0,3,15,3.05
2223,19,2,3,1,0,2,10,1.53
2224,19,1,3,1,0,2,13,5.49
2225,19,1,3,1,0,2,20,5.9
2226,19,2,3,1,0,2,13,1.11
2227,19,3,3,1,0,2,3,1.11
2228,19,1,3,1,0,2,13,5.96
2229,19,1,3,1,0,2,27,6.66
2230,19,2,3,1,0,2,3,1.03
2231,19,1,2,2,0,1,30,10.81
2232,19,1,2,2,0,1,45,10.9
2233,19,1,2,2,0,1,15,2.09
2234,19,1,2,2,0,1,15,2.07
2235,19,1,4,2,0,2,50,11.92
2236,19,1,4,2,0,2,45,11.67
2237,19,1,4,2,0,2,15,2.54
2238,19,1,4,2,0,2,15,2.59
2239,19,1,4,2,0,3,20,2.6
2240,19,1,4,2,0,3,11,2.56
2241,19,1,4,2,0,2,10,4.39
2242,19,1,4,2,0,2,14,4.11
2243,19,1,4,2,0,2,15,5.7
2244,19,1,4,2,0,2,25,12.21
2245,19,1,4,2,0,2,2,0.89
2246,19,1,4,2,0,2,8,2.34
2247,19,1,4,2,0,2,3,1.08
2248,19,1,4,2,0,2,12,4.46
2249,19,1,4,2,0,2,17,6.9
2250,19,2,4,2,0,2,12,6.29
2251,19,2,4,2,0,2,7,2.91
2252,19,1,4,2,0,2,7,2.64
2253,19,1,2,3,0,2,20,5.22
2254,19,1,2,3,0,2,20,5.22
2255,19,1,4,3,0,3,35,13.1
2256,19,1,4,3,0,3,30,13.59
2257,19,1,4,3,0,3,20,15.11
2258,19,1,4,3,0,3,2,0.38
2259,19,1,4,3,0,3,2,0.38
2260,19,1,4,3,0,3,30,14.9
2261,19,1,1,1,0,1,16,1.74
2262,19,1,1,1,0,1,12,1.74
2263,19,1,4,2,0,4,13,6.25
2264,19,1,4,2,0,4,11,6.03
2265,19,3,4,2,0,4,4,0.76
2266,19,2,4,2,0,4,1,0.76
2267,19,1,4,2,0,4,13,1.44
2268,19,1,4,2,0,4,47,23.93
2269,19,1,4,2,0,4,91,24.99
2270,19,1,1,3,0,3,7,7.07
2271,19,1,1,3,0,3,14,3.52
2272,19,1,1,3,0,3,3,0.93
2273,19,1,1,3,0,3,5,3.52
2274,19,1,1,3,0,3,26,6.87
2275,19,1,4,3,0,5,15,9.7
2276,19,1,4,3,0,5,15,10.1
2277,19,1,2,2,0,1,28,10.11
2278,19,1,2,2,0,1,12,2.1
2279,19,1,2,2,0,1,7,2.1
2280,19,1,2,2,0,1,28,12.22
2281,19,1,2,2,0,1,6,1.18
2282,19,1,2,2,0,1,6,1.18
2283,19,1,4,2,0,3,64,47.64
2284,19,1,4,2,0,3,60,47.65
2285,19,1,4,2,0,3,5,0.75
2286,19,1,4,2,0,3,3,0.75
2287,19,1,4,2,0,3,4,0.75
2288,19,1,4,2,0,3,7,0.75
2289,19,1,4,2,0,3,6,0.75
2290,19,1,4,2,0,3,2,0.75
2291,19,1,4,2,0,3,4,0.75
2292,19,1,4,2,0,3,9,0.75
2293,19,2,4,2,0,3,5,2.33
2294,19,2,4,2,0,3,4,3.41
2295,19,2,4,2,0,3,9,1.67
2296,19,2,4,2,0,3,2,0.75
2297,19,1,4,2,0,3,2,0.75
2298,19,1,4,2,0,3,3,0.75
2299,19,2,4,2,0,3,3,0.75
2300,6,1,2,1,1,4,75,30.12
2301,19,1,2,1,0,4,15,5.49
2302,19,1,2,1,0,4,15,6.51
2303,19,1,4,3,0,3,15,3.78
2304,19,1,4,3,0,3,10,5.08
2305,19,1,4,3,0,3,15,2.07
2306,19,1,4,3,0,3,15,4.12
2307,19,1,4,3,0,3,5,2.56
2308,19,1,4,3,0,3,10,1.91
2309,19,1,4,3,0,3,30,6.24
2310,19,1,4,3,0,3,10,4.86
2311,19,1,4,3,0,3,60,26.81
2312,19,1,4,3,0,3,60,25.11
2313,19,1,4,3,0,3,30,11.31
2314,19,1,3,2,0,3,20,3.91
2315,19,1,3,2,0,3,30,3.91
2316,19,2,2,1,0,2,7,5.33
2317,17,2,2,1,0,2,10,5.12
2318,19,1,2,1,0,2,9,5.33
2319,19,1,2,1,0,2,10,5.12
2320,19,1,2,1,0,1,20,2.99
2321,19,1,2,1,0,1,20,2.97
2322,19,1,4,2,0,2,6,0.0
2323,19,1,4,2,0,2,9,0.0
2324,19,1,4,2,0,2,15,0.0
2325,19,1,1,2,0,3,40,16.06
2326,19,1,1,2,0,3,13,5.57
2327,19,1,1,2,0,3,20,11.02
2328,19,1,1,2,0,3,47,9.33
2331,19,1,2,3,0,2,30,7.44
2332,19,1,2,3,0,2,30,7.44
2333,6,1,2,0,0,1,30,4.11
2334,6,1,2,0,0,1,30,3.84
2335,19,1,4,1,1,1,16,26.74
2336,19,1,2,3,0,6,15,1.6
2337,19,1,2,3,0,6,15,1.61
2338,19,1,2,2,0,3,12,6.34
2339,19,1,2,2,0,3,20,3.92
2340,19,1,2,2,0,3,40,6.77
2341,19,1,2,2,0,3,25,4.49
2342,19,1,2,2,0,3,15,1.91
2343,19,1,2,2,0,3,15,7.51
2344,19,1,2,2,0,3,30,7.38
2345,19,1,2,2,0,3,10,0.67
2346,19,2,2,2,0,5,5,2.5
2347,19,1,2,2,0,5,21,8.7
2348,19,1,2,2,0,5,32,7.9
2349,19,1,4,2,0,2,7,2.49
2350,19,1,4,2,0,2,10,2.48
2351,19,1,4,2,0,4,15,4.74
2352,19,1,4,2,0,4,15,4.79
2353,19,1,4,3,0,4,20,9.89
2354,19,1,4,3,0,4,25,11.62
2355,19,1,4,3,1,4,40,20.76
2356,19,1,4,3,0,4,30,5.4
2357,19,1,4,3,0,3,7,1.4
2358,19,1,4,3,0,3,10,1.4
2359,19,1,4,3,0,3,10,1.4
2360,19,1,4,3,0,3,10,1.4
2361,6,1,4,3,1,3,102,0.0
2362,6,1,4,3,1,3,100,0.0
2363,6,2,3,2,1,3,80,32.44
2364,19,1,3,2,0,3,15,0.0
2365,19,1,3,2,0,3,20,0.0
2366,19,1,3,3,0,3,15,5.75
2367,19,1,3,3,0,3,20,5.68
2368,6,1,2,2,1,2,85,31.17
2369,19,2,4,3,0,4,33,17.89
2370,19,2,4,3,0,4,30,17.63
2371,19,1,4,3,0,4,10,3.41
2372,19,1,4,3,0,4,10,3.41
2373,19,1,2,2,0,4,25,12.25
2374,19,1,2,2,0,4,2,1.62
2375,19,1,2,2,0,4,13,0.93
2376,19,1,2,2,0,4,1,0.55
2377,19,1,2,2,0,4,2,0.55
2378,19,1,2,2,0,4,12,2.33
2379,19,1,2,2,0,4,54,11.72
2380,19,1,2,2,1,4,35,31.37
2381,19,1,4,2,0,3,13,3.69
2382,19,1,4,2,0,3,5,4.59
2383,19,1,4,2,0,3,8,3.66
2384,19,1,4,2,0,3,19,10.09
2385,19,1,4,2,0,3,25,9.09
2386,19,1,2,1,0,2,20,17.31
2387,19,1,2,1,0,2,30,17.07
2388,19,1,4,2,0,2,20,8.43
2389,19,1,4,2,0,2,25,8.82
2390,19,1,4,2,0,2,5,2.33
2391,19,1,4,2,0,2,10,3.77
2392,6,1,4,2,1,4,70,31.37
2393,19,1,4,2,0,4,2,0.65
2394,19,1,4,2,0,4,12,2.52
2395,19,1,4,2,0,4,14,2.52
2396,19,1,3,2,0,3,5,1.56
2397,6,1,3,2,1,3,110,31.12
2398,19,2,2,1,0,2,9,1.32
2399,19,1,2,1,0,2,3,1.98
2400,19,1,2,1,0,2,23,0.0
2401,19,1,2,1,0,2,47,0.0
2402,19,1,4,3,0,4,33,17.38
2403,19,1,4,3,0,4,70,29.93
2404,19,1,4,3,0,4,40,25.18
2405,19,1,4,3,0,4,23,6.1
2406,19,3,4,3,0,4,5,0.65
2407,19,1,4,3,0,4,30,14.5
2408,19,2,4,3,1,4,150,27.37
2409,19,1,4,3,0,4,36,6.09
2410,19,1,4,3,0,4,40,13.28
2411,19,2,4,3,0,4,5,0.65
2412,19,1,4,2,0,2,15,1.46
2413,19,1,4,2,0,2,24,1.51
2414,19,1,2,2,0,2,25,8.8
2415,19,1,2,2,0,2,40,8.61
2416,19,1,4,3,0,2,7,1.67
2417,19,1,4,3,0,2,9,1.82
2418,19,1,4,3,0,2,15,8.27
2419,19,1,4,3,0,2,15,7.78
2420,19,1,4,3,0,2,15,8.27
2421,19,1,4,3,0,2,20,7.78
2422,19,2,4,2,0,4,9,4.36
2423,19,2,4,2,0,4,11,3.96
2424,19,4,4,2,0,4,2,0.81
2425,12,1,4,2,1,4,105,23.34
2426,19,1,3,3,1,3,33,21.07
2427,19,1,2,2,0,3,17,3.63
2428,19,1,2,2,0,3,25,0.0
2429,19,1,2,2,0,3,45,0.0
2430,19,1,9,3,0,4,5,2.95
2431,19,1,9,3,0,4,10,1.65
2432,19,2,4,2,0,2,48,37.33
2433,19,2,4,2,0,2,51,40.76
2434,19,1,4,3,0,3,30,12.46
2435,19,1,4,3,0,3,30,12.16
2436,6,1,2,2,1,2,60,20.6
2437,19,1,9,2,0,2,40,10.43
2438,19,1,9,2,0,2,90,11.09
2439,19,1,4,2,0,2,9,5.96
2440,19,1,4,2,0,2,9,4.69
2441,19,2,4,2,0,2,5,0.0
2442,19,2,4,2,0,2,17,0.0
2443,6,1,4,2,0,2,69,17.43
2444,6,1,4,2,0,2,134,0.0
2445,17,2,4,2,0,2,17,0.0
2446,19,1,4,3,0,4,42,12.28
2447,19,1,4,3,0,4,12,1.77
2448,19,1,4,3,0,4,10,1.84
2449,19,1,4,3,0,4,38,13.1
2450,19,1,4,3,0,4,12,3.66
2451,19,1,4,3,0,4,5,2.18
2452,19,1,4,3,0,4,36,23.41
2453,19,1,4,3,0,4,40,25.3
2454,19,1,4,3,0,4,25,10.09
2455,19,1,4,3,0,4,32,9.09
2456,19,1,4,3,1,4,15,14.34
2457,19,1,4,3,0,4,10,0.81
2458,19,1,4,3,0,4,25,5.4
2459,19,1,4,3,0,4,15,0.87
2460,19,1,4,3,0,4,15,0.87
2461,19,1,4,3,0,4,30,5.42
2462,19,1,4,3,0,4,15,2.19
2463,19,3,3,3,0,3,1,0.29
2464,19,3,3,3,0,3,5,3.33
2465,19,1,3,3,0,3,32,16.29
2466,19,1,3,3,0,3,51,15.17
2467,19,1,3,3,0,3,14,14.95
2468,19,1,3,3,0,3,38,20.15
2469,19,1,3,3,0,3,24,6.93
2470,19,1,3,3,0,3,14,3.07
2471,19,1,4,3,0,4,25,11.15
2472,19,1,4,3,1,4,85,18.4
2473,19,1,3,3,0,2,34,9.72
2474,19,1,3,3,0,2,40,11.48
2475,19,1,3,3,0,2,20,6.09
2476,19,1,3,3,0,2,15,0.0
2477,19,1,3,3,0,2,7,0.0
2478,19,1,3,3,0,2,11,0.0
2479,19,1,3,3,0,2,6,0.43
2480,19,1,4,3,0,4,32,20.44
2481,19,1,4,3,1,4,10,1.35
2482,19,1,4,3,0,4,24,9.43
2483,19,1,4,3,0,4,2,0.52
2484,19,1,4,3,0,4,22,8.94
2485,19,1,4,3,0,4,4,1.44
2486,6,1,4,3,1,4,65,36.75
2487,19,1,4,3,0,4,6,1.44
2488,19,1,4,3,0,4,6,1.44
2489,19,1,4,3,0,4,1,0.37
2490,19,1,4,3,0,4,4,0.37
2491,19,1,4,3,0,4,6,1.44
2492,19,1,4,3,0,3,77,64.37
2493,19,1,2,2,0,2,50,14.98
2494,19,1,2,2,0,2,45,14.86
2495,19,1,4,2,1,3,40,11.41
2496,19,1,4,3,1,5,55,20.64
2497,19,1,4,3,1,5,70,16.88
2498,19,1,3,1,1,1,60,16.98
2499,19,1,4,2,0,3,11,8.31
2500,17,2,4,2,0,3,34,8.85
2501,19,2,4,2,1,3,75,26.97
2502,19,1,4,2,0,3,10,7.24
2503,19,1,4,2,0,3,15,8.26
2504,17,2,4,2,1,3,75,26.97
2505,19,2,3,2,0,2,30,6.26
2506,19,2,3,2,0,2,20,6.31
2507,19,3,3,2,1,2,60,41.67
2508,19,2,1,2,0,4,4,0.75
2509,19,1,1,2,0,4,4,3.25
2510,19,1,1,2,0,4,9,3.25
2511,19,1,1,2,0,4,10,0.75
2512,19,2,1,2,0,4,2,0.75
2513,19,2,1,2,0,4,6,0.75
2514,19,1,1,2,0,4,12,0.75
2515,19,1,1,2,0,4,4,2.81
2516,19,1,1,2,0,4,5,2.81
2517,19,1,1,2,0,4,6,2.81
2518,19,1,1,2,0,4,9,2.81
2519,19,2,1,2,0,4,10,0.75
2520,19,1,3,3,0,6,25,21.5
2521,19,1,3,3,0,6,5,0.88
2522,19,1,3,3,0,6,30,21.49
2523,19,1,4,3,0,2,28,18.19
2524,19,1,4,3,0,2,35,18.95
2525,19,1,4,3,0,2,10,5.76
2526,19,1,4,3,0,2,10,6.88
2527,19,2,4,2,0,3,6,2.28
2528,19,1,4,2,0,3,17,1.96
2529,19,1,4,2,0,3,16,1.96
2530,19,2,4,2,0,3,7,2.28
2531,19,2,4,2,0,3,2,2.28
2532,19,2,4,2,0,3,4,2.28
2533,19,1,4,2,0,3,34,14.57
2534,19,1,4,2,0,3,43,14.38
2535,19,3,4,2,0,4,15,0.98
2536,19,2,4,2,0,4,5,0.98
2537,19,1,4,2,0,4,35,12.62
2538,19,1,4,2,0,4,10,0.74
2539,19,1,4,2,0,4,10,0.74
2540,19,1,4,2,0,4,50,12.21
2541,19,1,4,3,0,5,75,22.15
2542,19,1,4,3,0,5,70,25.38
2543,19,2,4,3,0,5,11,4.53
2544,19,2,4,3,0,5,5,1.94
2545,19,1,4,3,0,5,14,7.37
2546,19,1,4,3,0,5,15,6.52
2547,19,1,4,3,0,5,15,9.97
2548,19,1,4,3,0,5,15,9.44
2549,19,1,2,3,0,3,180,67.99
2550,19,1,2,3,0,3,15,1.22
2551,19,1,4,2,0,4,30,20.45
2552,19,1,4,2,1,4,45,43.25
2553,19,1,3,3,0,3,45,25.35
2554,19,1,3,3,0,3,60,25.43
2555,19,1,4,3,0,2,36,18.5
2556,19,1,4,3,0,2,7,0.46
2557,19,1,4,3,0,2,34,18.25
2558,19,1,4,3,0,2,36,17.69
2559,19,1,4,3,0,2,32,12.98
2560,19,1,4,3,0,2,16,4.85
2561,19,1,4,3,0,2,3,0.71
2562,19,1,4,3,0,3,19,0.0
2563,19,1,4,3,0,3,33,0.0
2564,19,1,4,3,0,3,10,0.0
2565,19,1,4,3,0,3,10,0.0
2566,19,1,2,2,0,2,5,1.47
2567,19,1,2,2,0,2,4,1.47
2568,19,1,3,2,0,4,30,16.69
2569,19,1,3,2,0,4,20,10.7
2570,19,1,3,2,0,4,20,6.74
2571,19,1,4,3,0,2,25,14.98
2572,19,1,4,3,0,2,15,5.4
2573,19,1,4,3,0,2,20,15.04
2574,19,1,4,3,0,2,5,0.47
2575,19,1,4,3,0,2,30,23.72
2576,19,1,4,3,0,2,30,27.6
2577,19,1,4,3,0,2,40,14.29
2578,19,1,4,3,0,2,75,40.38
2579,19,1,4,3,0,2,30,14.69
2580,19,1,4,3,0,2,30,0.0
2581,19,1,4,3,0,2,45,0.0
2582,19,1,2,3,0,5,35,0.0
2583,19,1,2,3,0,5,45,0.0
2584,19,1,4,1,0,1,27,18.47
2585,19,1,4,1,0,1,39,17.5
2586,19,1,4,3,0,2,15,5.7
2587,19,1,4,3,0,2,10,3.55
2588,19,1,4,3,0,2,19,8.23
2589,19,1,4,2,0,4,3,0.44
2590,19,1,4,2,1,4,45,43.9
2591,19,1,4,2,0,2,30,14.13
2592,19,1,4,2,0,2,30,14.3
2593,19,1,4,3,0,2,70,30.76
2594,19,1,4,3,0,2,75,30.2
2595,19,1,2,2,0,3,28,19.38
2596,19,1,2,2,0,3,31,19.89
2597,19,1,2,1,0,1,50,21.62
2598,19,1,2,1,0,1,8,1.94
2599,19,1,2,1,0,1,2,0.37
2600,19,1,2,1,0,1,7,1.89
2601,19,1,2,1,0,1,25,7.68
2602,19,1,2,1,0,1,73,20.47
2603,19,1,2,1,0,1,5,1.69
2604,19,1,2,2,0,2,6,3.28
2605,19,1,2,2,0,2,7,3.27
2606,19,1,2,2,0,2,55,32.3
2607,19,1,2,2,0,2,60,33.65
2608,6,1,2,1,1,1,97,40.88
2609,17,2,2,3,0,3,30,11.75
2610,17,2,2,3,0,3,30,11.77
2611,19,1,2,3,0,2,20,0.77
2612,19,1,2,3,0,2,30,5.41
2613,19,1,4,3,0,5,45,26.53
2614,19,1,4,3,0,5,45,27.33
2615,19,1,2,3,0,3,10,3.33
2616,19,1,2,3,0,3,10,3.37
2617,19,1,2,2,0,2,38,15.69
2618,19,1,2,2,0,2,15,10.33
2619,19,1,2,2,0,2,22,10.36
2620,19,1,2,2,0,2,28,11.93
2621,19,1,2,2,0,2,16,10.33
2622,19,1,2,2,0,2,25,10.36
2623,19,1,2,2,0,2,5,0.77
2624,19,1,2,2,0,2,28,8.36
2625,19,1,2,2,0,2,19,3.83
2626,19,1,2,2,0,2,45,15.77
2627,19,1,4,3,0,4,33,21.2
2628,17,2,4,3,0,4,180,21.3
2629,19,2,4,3,0,4,19,1.82
2630,19,1,4,3,0,4,3,2.8
2631,19,1,4,3,0,4,6,5.21
2632,19,1,4,3,0,4,4,5.15
2633,19,1,4,3,0,4,5,2.8
2634,19,1,3,2,0,4,25,0.5
2635,19,2,3,2,1,4,50,39.22
2636,19,1,2,2,0,2,85,35.41
2637,19,1,2,2,0,2,10,1.41
2638,19,1,2,2,0,2,10,1.41
2639,19,1,2,2,0,2,105,35.66
2640,19,1,2,2,0,2,14,23.88
2641,19,1,2,2,0,2,15,24.65
2642,19,1,2,2,0,2,18,10.46
2643,19,1,2,2,0,2,18,7.15
2644,19,1,2,2,0,2,15,0.75
2645,19,1,2,2,0,2,2,8.47
2646,19,1,2,2,0,2,35,7.76
2647,19,1,2,2,0,2,73,20.43
2648,19,1,2,2,0,2,40,22.01
2649,19,1,4,3,0,1,40,19.98
2650,19,1,4,3,0,1,40,19.94
2651,19,1,2,2,0,3,15,2.81
2652,19,1,2,2,0,3,15,2.81
2653,19,1,9,3,0,1,13,3.47
2654,19,1,9,3,0,1,46,14.37
2655,19,1,9,3,0,1,30,14.61
2656,19,1,9,3,0,1,18,3.47
2657,19,1,4,2,0,2,26,20.65
2658,19,1,4,2,0,2,29,20.74
2659,19,1,4,2,0,2,26,0.0
2660,19,1,4,2,0,2,25,0.0
2661,19,1,9,3,0,2,55,31.04
2662,19,1,9,3,0,2,70,31.91
2663,19,1,2,2,0,3,40,11.26
2664,19,1,2,2,0,3,35,11.34
2665,23,1,1,0,0,1,10,1.56
2666,23,1,1,0,0,1,15,1.56
2667,23,1,1,0,0,1,10,0.57
2668,23,1,1,0,0,1,25,0.57
2669,19,1,4,3,0,5,30,17.45
2670,19,1,4,3,0,5,60,18.4
2671,19,1,9,1,0,2,5,3.59
2672,19,1,9,1,0,2,4,1.53
2673,19,1,9,1,0,2,9,3.87
2674,19,1,9,1,0,2,10,3.08
2675,19,1,9,1,0,2,15,3.19
2676,19,1,4,3,0,5,22,5.21
2677,19,1,4,3,0,5,20,5.27
2678,19,1,9,3,0,2,50,32.26
2679,19,1,9,3,0,2,55,39.4
2680,19,1,9,3,0,2,45,12.82
2681,19,3,2,2,0,4,10,3.75
2682,19,1,2,2,0,4,9,4.37
2683,19,1,2,2,0,4,7,0.47
2684,19,1,2,2,0,4,6,2.31
2685,19,1,2,2,0,4,7,2.45
2686,19,1,2,2,0,4,9,0.97
2687,19,1,2,2,0,4,44,0.97
2688,19,1,2,2,0,4,13,2.88
2689,19,1,3,2,0,4,15,5.64
2690,19,2,3,2,0,4,4,0.9
2691,19,2,3,2,0,4,16,5.66
2692,15,1,3,2,0,4,65,5.64
2693,17,2,3,2,0,4,4,0.9
2694,17,2,3,2,0,4,16,5.66
2695,6,1,4,3,1,2,120,41.61
2696,19,1,4,3,0,5,5,2.63
2697,19,1,4,3,0,5,20,8.22
2698,19,1,4,3,0,5,20,6.97
2699,19,1,4,3,0,5,30,42.96
2700,19,1,4,3,0,5,50,42.89
2701,19,2,4,3,0,5,20,6.97
2702,19,2,4,3,0,5,20,8.22
2703,19,2,4,3,0,5,5,2.63
2704,19,1,4,3,0,5,45,42.75
2705,19,1,4,3,0,5,60,41.16
2706,19,1,4,3,0,5,5,2.63
2707,19,1,4,3,0,3,45,10.61
2708,19,1,4,3,0,3,30,10.24
2709,19,1,4,3,0,3,25,3.02
2710,19,1,4,3,0,3,45,15.77
2711,19,1,4,3,0,3,45,15.74
