,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
74523,74523,35088350105,3508835,1,5,0,3,0,27,20,8,6,0,1.0,9.0,1,15,4.12,10.31,11787,11780,11777,0,2,1,19,11,,1,1,1,1,2,2,2,1,2,2.0,3.0,4,3
74524,74524,35088350106,3508835,1,6,0,3,0,20,9,6,1,10,1.0,9.0,1,5,2.56,6.69,11780,11780,11777,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,3
74525,74525,35088350107,3508835,1,7,0,3,0,9,19,1,6,0,1.0,9.0,1,10,1.91,5.01,11780,11780,11777,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,1.0,2.0,4,3
74526,74526,35088350108,3508835,1,8,0,3,0,19,20,6,6,0,1.0,9.0,1,30,6.24,14.53,11780,11776,11777,0,2,1,19,11,,1,1,1,1,2,3,3,1,3,4.0,5.0,4,3
74527,74527,35088350109,3508835,1,9,0,3,1,20,3,6,0,0,1.0,9.0,1,10,4.86,12.35,11776,11777,11777,0,2,1,19,11,,1,1,1,1,2,3,3,1,2,2.0,3.0,4,3
74528,74528,35088350302,3508835,3,2,1,3,0,1,9,0,1,0,1.0,9.0,1,60,26.81,47.28,11777,11747,11777,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,4,3
74529,74529,35088350303,3508835,3,3,0,3,0,9,9,1,1,0,1.0,9.0,1,60,25.11,33.38,11747,11763,11777,0,2,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,4,3
74530,74530,35088350304,3508835,3,4,0,3,1,9,2,1,0,26,1.0,9.0,1,30,11.31,24.35,11763,11777,11777,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,3
75098,75098,35108160102,3510816,1,2,1,3,0,3,9,0,1,10,1.0,9.0,1,20,3.91,10.15,11725,11740,11725,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,2.0,3.0,3,2
75099,75099,35108160103,3510816,1,3,0,3,1,9,3,1,0,0,1.0,9.0,1,30,3.91,10.1,11740,11725,11725,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,2.0,3.0,3,2
75146,75146,35110380205,3511038,2,5,1,2,0,3,9,0,1,0,2.1,9.0,2,7,5.33,14.05,11706,11706,11706,0,2,1,19,11,,1,1,1,1,1,2,2,2,1,2.0,3.0,2,1
75147,75147,35110380206,3511038,2,6,0,2,1,9,3,1,0,0,2.2,9.0,2,10,5.12,13.57,11706,11706,11706,0,2,1,17,10,,1,1,1,1,1,3,3,2,2,2.0,3.0,2,1
75148,75148,35110380207,3511038,2,7,1,2,0,3,9,0,1,0,1.0,9.0,1,9,5.33,14.05,11706,11706,11706,0,2,1,19,11,,1,1,1,1,1,4,4,1,1,1.0,2.0,2,1
75149,75149,35110380208,3511038,2,8,0,2,1,9,3,1,0,0,1.0,9.0,1,10,5.12,13.57,11706,11706,11706,0,2,1,19,11,,1,1,1,1,1,5,4,1,2,1.0,2.0,2,1
75154,75154,35110780102,3511078,1,2,1,1,0,3,9,0,1,0,1.0,9.0,1,20,2.99,8.0,11901,11901,11901,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,1.0,2.0,2,1
75155,75155,35110780103,3511078,1,3,0,1,1,9,3,1,0,0,1.0,9.0,1,20,2.97,7.87,11901,11901,11901,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,1.0,2.0,2,1
75408,75408,35121670202,3512167,2,2,1,2,0,3,8,0,6,0,1.0,9.0,1,6,0.0,0.0,11735,11735,11735,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,4,2
75409,75409,35121670203,3512167,2,3,0,2,0,8,9,6,1,0,1.0,9.0,1,9,0.0,0.0,11735,11747,11735,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,2
75410,75410,35121670204,3512167,2,4,0,2,1,9,3,1,0,0,1.0,9.0,1,15,0.0,0.0,11747,11735,11735,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
75471,75471,35125910302,3512591,3,2,1,3,0,2,8,0,6,0,1.0,9.0,1,40,16.06,33.73,11706,11720,11706,0,2,1,19,11,,1,1,1,1,2,1,1,1,3,5.0,6.0,1,2
75472,75472,35125910303,3512591,3,3,0,3,0,8,14,6,1,0,1.0,9.0,1,13,5.57,14.28,11720,11776,11706,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,1,2
75473,75473,35125910304,3512591,3,4,0,3,0,14,9,1,1,0,1.0,9.0,1,20,11.02,25.54,11776,11788,11706,0,2,1,19,11,,1,1,1,1,1,4,4,1,3,4.0,5.0,1,2
75474,75474,35125910305,3512591,3,5,0,3,1,9,3,1,0,0,1.0,9.0,1,47,9.33,23.56,11788,11706,11706,0,2,1,19,11,,1,1,1,1,1,4,4,1,4,4.0,5.0,1,2
75524,75524,35129280102,3512928,1,2,1,2,0,3,9,0,1,0,11.0,0.0,1,5,4.27,10.97,11779,11779,11779,0,2,1,26,97,,97,97,97,1,1,1,1,1,1,1.0,2.0,2,3
75525,75525,35129280103,3512928,1,3,0,2,1,9,3,1,0,0,11.0,0.0,1,30,4.09,10.23,11779,11779,11779,0,2,1,26,97,,97,97,97,1,1,4,4,1,3,1.0,2.0,2,3
75526,75526,35129280202,3512928,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,30,7.44,18.39,11779,11733,11779,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,2,3
75527,75527,35129280203,3512928,2,3,0,2,1,9,3,1,0,0,1.0,9.0,1,30,7.44,17.92,11733,11779,11779,0,2,1,19,11,,1,1,1,1,1,4,4,1,3,4.0,5.0,2,3
75581,75581,35132960102,3513296,1,2,1,1,0,3,9,0,1,0,7.0,1.0,1,30,4.11,11.53,11590,11501,11590,0,2,1,6,3,4.0,2,2,2,1,1,1,1,1,3,3.0,4.0,2,0
75582,75582,35132960105,3513296,1,5,0,1,1,9,3,1,0,0,7.0,1.0,1,30,3.84,11.17,11501,11590,11590,0,2,1,6,3,4.0,2,2,2,1,1,2,2,1,3,3.0,4.0,2,0
75652,75652,35136690102,3513669,1,2,1,1,0,3,9,0,1,10,1.0,9.0,1,16,26.74,61.18,11566,11201,11566,1,2,1,19,11,,1,1,1,1,1,1,1,1,2,6.0,6.0,4,1
75653,75653,35136690103,3513669,1,3,0,1,1,9,3,1,0,0,1.0,9.0,1,24,24.18,61.69,11201,11566,11566,0,1,1,19,11,,1,1,1,1,1,3,3,1,3,6.0,6.0,4,1
75662,75662,35136740602,3513674,6,2,1,6,0,3,9,0,1,0,1.0,9.0,1,15,1.6,7.13,11801,11801,11801,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,2,3
75663,75663,35136740603,3513674,6,3,0,6,1,9,3,1,0,0,1.0,9.0,1,15,1.61,7.03,11801,11801,11801,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,2,3
75693,75693,35138600102,3513860,1,2,1,3,0,3,9,0,1,0,1.0,9.0,1,12,6.34,19.66,11581,11572,11581,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,2,2
75694,75694,35138600103,3513860,1,3,0,3,0,9,9,1,1,0,1.0,9.0,1,20,3.92,10.16,11572,11561,11581,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,3.0,4.0,2,2
75695,75695,35138600104,3513860,1,4,0,3,0,9,9,1,1,0,1.0,9.0,1,40,6.77,18.9,11561,11559,11581,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,2,2
75696,75696,35138600105,3513860,1,5,0,3,0,9,9,1,1,0,1.0,9.0,1,25,4.49,12.43,11559,11581,11581,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,2,2
75697,75697,35138600106,3513860,1,6,0,3,1,9,3,1,0,0,1.0,9.0,1,15,1.91,5.07,11581,11581,11581,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,1.0,1.0,2,2
75698,75698,35138600107,3513860,1,7,1,3,0,3,9,0,1,0,1.0,9.0,1,15,7.51,26.91,11581,11530,11581,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,,,2,2
75699,75699,35138600108,3513860,1,8,0,3,0,9,9,1,1,0,1.0,9.0,1,30,7.38,25.99,11530,11581,11581,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,2,2
75700,75700,35138600109,3513860,1,9,0,3,1,9,3,1,0,0,1.0,9.0,1,10,0.67,0.0,11581,11581,11581,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,2,2
75725,75725,35140030202,3514003,2,2,1,5,0,3,5,0,4,0,2.1,9.0,2,5,2.5,5.8,11756,11756,11756,0,2,1,19,11,,1,1,1,1,2,1,1,2,1,1.0,2.0,2,2
75726,75726,35140030203,3514003,2,3,0,5,0,5,9,4,1,0,1.0,9.0,1,21,8.7,18.7,11756,11501,11756,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,2
75727,75727,35140030204,3514003,2,4,0,5,1,9,3,1,0,0,1.0,9.0,1,32,7.9,19.07,11501,11756,11756,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,2,2
75812,75812,35141620202,3514162,2,2,1,2,0,3,14,0,1,0,1.0,9.0,1,7,2.49,7.92,11803,11797,11803,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,2
75813,75813,35141620203,3514162,2,3,0,2,1,14,1,1,0,3,1.0,9.0,1,10,2.48,7.3,11797,11803,11803,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
75836,75836,35142760402,3514276,4,2,1,4,0,3,9,0,1,0,1.0,9.0,1,15,4.74,13.17,11714,11801,11714,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,4,2
75837,75837,35142760403,3514276,4,3,0,4,1,9,3,1,0,0,1.0,9.0,1,15,4.79,13.95,11801,11714,11714,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,3.0,4.0,4,2
75846,75846,35144440102,3514444,1,2,1,4,0,3,9,0,1,0,1.0,9.0,1,20,9.89,17.29,11554,11701,11554,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,3
75847,75847,35144440103,3514444,1,3,0,4,0,9,9,1,1,0,1.0,9.0,1,25,11.62,26.95,11701,11570,11554,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
75848,75848,35144440104,3514444,1,4,0,4,0,9,9,1,1,0,1.0,9.0,1,40,20.76,39.04,11570,11235,11554,1,2,1,19,11,,1,1,1,1,1,2,2,1,3,6.0,6.0,4,3
75849,75849,35144440106,3514444,1,6,0,4,0,9,9,1,1,0,1.0,9.0,1,8,1.39,3.65,11235,11235,11554,1,1,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,3
75850,75850,35144440107,3514444,1,7,0,4,0,9,9,1,1,0,1.0,9.0,1,5,3.57,8.68,11235,11230,11554,1,1,1,19,11,,1,1,1,1,1,2,2,1,1,3.0,4.0,4,3
75851,75851,35144440108,3514444,1,8,0,4,0,9,9,1,1,0,1.0,9.0,1,3,1.29,4.7,11230,11230,11554,1,1,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,,4,3
75852,75852,35144440109,3514444,1,9,0,4,0,9,9,1,1,0,1.0,9.0,1,10,3.09,9.16,11230,11235,11554,1,1,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,3
75853,75853,35144440110,3514444,1,10,0,4,0,9,9,1,1,0,1.0,9.0,1,79,31.74,53.42,11235,11590,11554,0,1,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,4,3
75854,75854,35144440111,3514444,1,11,0,4,1,9,3,1,0,0,1.0,9.0,1,30,5.4,13.19,11590,11554,11554,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,4,3
75912,75912,35145210102,3514521,1,2,1,3,0,3,9,0,1,0,1.0,9.0,1,7,1.4,4.07,11710,11710,11710,0,2,1,19,11,,1,1,1,1,1,5,4,1,1,2.0,3.0,4,3
75913,75913,35145210103,3514521,1,3,0,3,1,9,3,1,0,0,1.0,9.0,1,10,1.4,4.01,11710,11710,11710,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,3
75914,75914,35145210104,3514521,1,4,1,3,0,3,9,0,1,0,1.0,9.0,1,10,1.4,4.07,11710,11710,11710,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,3
75915,75915,35145210105,3514521,1,5,0,3,1,9,3,1,0,0,1.0,9.0,1,10,1.4,4.01,11710,11710,11710,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,3
75916,75916,35145210202,3514521,2,2,1,3,0,3,9,0,1,0,7.1,1.1,1,102,0.0,0.0,11710,10019,11710,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,4,3
75917,75917,35145210205,3514521,2,5,0,3,1,9,3,1,0,0,7.1,1.1,1,103,0.0,0.0,10019,11710,11710,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,4,3
75918,75918,35145210302,3514521,3,2,1,3,0,3,9,0,1,0,7.1,1.1,1,100,0.0,0.0,11710,10019,11710,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,4,3
75919,75919,35145210305,3514521,3,5,0,3,1,9,3,1,0,0,7.1,1.1,1,100,0.0,0.0,10019,11710,11710,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,4,3
75920,75920,35145330102,3514533,1,2,1,3,0,3,9,0,1,0,7.2,1.1,2,80,32.44,69.52,11801,10006,11801,1,2,1,6,3,3.0,2,2,2,1,1,1,1,2,4,6.0,6.0,3,2
75921,75921,35145330106,3514533,1,6,0,3,1,9,3,1,0,0,7.2,1.1,1,90,31.92,66.87,10006,11801,11801,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,3,2
75924,75924,35145330204,3514533,2,4,1,3,0,3,9,0,1,10,1.0,9.0,1,15,0.0,0.0,11801,11735,11801,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,3,2
75925,75925,35145330205,3514533,2,5,0,3,1,9,3,1,0,0,1.0,9.0,1,20,0.0,0.0,11735,11801,11801,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,3.0,4.0,3,2
75967,75967,35146500302,3514650,3,2,1,3,0,3,9,0,1,0,1.0,9.0,1,15,5.75,15.4,11756,11590,11756,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,3.0,4.0,3,3
75968,75968,35146500303,3514650,3,3,0,3,1,9,3,1,0,0,1.0,9.0,1,20,5.68,15.3,11590,11756,11756,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,3.0,4.0,3,3
76005,76005,35147060202,3514706,2,2,1,2,0,3,9,0,1,0,7.1,1.1,1,85,31.17,62.4,11756,10016,11756,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,4,6.0,6.0,2,2
76006,76006,35147060205,3514706,2,5,0,2,1,9,3,1,0,0,7.1,1.1,1,107,31.14,60.23,10016,11756,11756,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,2,2
76009,76009,35147170104,3514717,1,4,1,4,0,1,14,0,1,0,2.1,9.0,2,33,17.89,40.71,11518,11735,11518,0,2,1,19,11,,1,1,1,1,1,2,2,2,3,5.0,6.0,4,3
76010,76010,35147170105,3514717,1,5,0,4,1,14,1,1,0,3,2.1,9.0,2,30,17.63,40.23,11735,11518,11518,0,2,1,19,11,,1,1,1,1,1,2,2,2,3,5.0,6.0,4,3
76013,76013,35147170202,3514717,2,2,1,4,0,3,9,0,1,0,1.0,9.0,1,10,3.41,10.18,11518,11557,11518,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,3
76014,76014,35147170203,3514717,2,3,0,4,1,9,3,1,0,0,1.0,9.0,1,10,3.41,10.25,11557,11518,11518,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,3
76039,76039,35147760102,3514776,1,2,1,4,0,3,9,0,1,10,1.0,9.0,1,25,12.25,19.52,11714,11729,11714,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,2
76040,76040,35147760103,3514776,1,3,0,4,0,9,17,1,5,0,1.0,9.0,1,2,1.62,5.25,11729,11729,11714,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,2,2
76041,76041,35147760104,3514776,1,4,0,4,0,17,16,5,5,0,1.0,9.0,1,13,0.93,2.48,11729,11729,11714,0,2,1,19,11,,1,1,1,1,2,2,2,1,2,1.0,2.0,2,2
76042,76042,35147760105,3514776,1,5,0,4,0,16,14,5,1,0,1.0,9.0,1,1,0.55,0.0,11729,11729,11714,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,2,2
76043,76043,35147760106,3514776,1,6,0,4,0,14,16,1,5,0,1.0,9.0,1,2,0.55,0.0,11729,11729,11714,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,2,2
76044,76044,35147760107,3514776,1,7,0,4,0,16,9,5,1,10,1.0,9.0,1,12,2.33,5.9,11729,11729,11714,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,2,2
76045,76045,35147760108,3514776,1,8,0,4,1,9,3,1,0,0,1.0,9.0,1,54,11.72,19.21,11729,11714,11714,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,4.0,5.0,2,2
76048,76048,35147760202,3514776,2,2,1,4,0,3,9,0,1,10,1.0,9.0,1,35,31.37,56.38,11714,11105,11714,1,2,1,19,11,,1,1,1,1,1,5,4,1,3,6.0,6.0,2,2
76049,76049,35147760203,3514776,2,3,0,4,1,9,3,1,0,0,1.0,9.0,1,80,31.51,57.39,11105,11714,11714,0,1,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,2,2
76071,76071,35148580104,3514858,1,4,1,3,0,3,9,0,1,10,1.0,9.0,1,13,3.69,11.01,11801,11791,11801,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,4,2
76072,76072,35148580105,3514858,1,5,0,3,0,9,17,1,5,0,1.0,9.0,1,5,4.59,11.36,11791,11753,11801,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,3.0,4.0,4,2
76073,76073,35148580106,3514858,1,6,0,3,1,17,3,5,0,0,1.0,9.0,1,8,3.66,9.77,11753,11801,11801,0,2,1,19,11,,1,1,1,1,2,2,2,1,1,2.0,3.0,4,2
76079,76079,35148580202,3514858,2,2,1,3,0,3,9,0,1,0,1.0,9.0,1,19,10.09,20.38,11801,11530,11801,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,2
76080,76080,35148580203,3514858,2,3,0,3,1,9,3,1,0,0,1.0,9.0,1,25,9.09,20.32,11530,11801,11801,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,4,2
76103,76103,35149700102,3514970,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,20,17.31,35.04,11701,11530,11758,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,1
76104,76104,35149700103,3514970,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,30,17.07,33.82,11530,11701,11758,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,1
76135,76135,35150000102,3515000,1,2,1,2,0,3,9,0,1,10,1.0,9.0,1,20,8.43,21.68,11756,11747,11756,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,2
76136,76136,35150000103,3515000,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,25,8.82,21.72,11747,11756,11756,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,2
76139,76139,35150000202,3515000,2,2,1,2,0,3,9,0,1,10,1.0,9.0,1,5,2.33,5.79,11756,11801,11756,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,2
76140,76140,35150000203,3515000,2,3,0,2,1,9,3,1,0,0,1.0,9.0,1,10,3.77,9.79,11801,11756,11756,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,2
76158,76158,35150840102,3515084,1,2,1,4,0,3,9,0,1,0,7.1,1.1,1,70,31.37,73.28,11710,10007,11710,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,4,6.0,6.0,4,2
76159,76159,35150840106,3515084,1,6,0,4,0,9,11,1,9,0,7.1,1.1,1,84,28.23,73.39,10007,11710,11710,0,1,1,6,3,4.0,2,2,2,1,1,2,2,1,4,6.0,6.0,4,2
76160,76160,35150840110,3515084,1,10,0,4,1,11,3,9,0,0,1.0,9.0,1,2,0.65,0.0,11710,11710,11710,0,2,1,19,11,,1,1,1,1,2,3,3,1,1,1.0,2.0,4,2
76163,76163,35150840202,3515084,2,2,1,4,0,3,9,0,1,0,1.0,9.0,1,12,2.52,6.78,11710,11566,11710,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
76164,76164,35150840204,3515084,2,4,0,4,1,9,3,1,0,0,1.0,9.0,1,14,2.52,6.72,11566,11710,11710,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
76189,76189,35151180202,3515118,2,2,1,3,0,3,21,0,7,0,1.0,9.0,1,5,1.56,5.26,11801,11803,11801,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,3,2
76190,76190,35151180203,3515118,2,3,0,3,0,21,9,7,1,0,7.1,1.1,1,110,31.12,62.88,11803,11201,11801,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,3,2
76191,76191,35151180207,3515118,2,7,0,3,1,9,3,1,0,0,7.1,1.1,1,160,28.78,58.77,11201,11801,11801,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,3,2
76297,76297,35154350102,3515435,1,2,1,2,0,3,5,0,4,0,2.1,9.0,2,9,1.32,3.42,11566,11566,11566,0,2,1,19,11,,1,1,1,1,2,1,1,2,1,1.0,2.0,2,1
76298,76298,35154350103,3515435,1,3,0,2,0,5,17,4,5,0,1.0,9.0,1,3,1.98,5.05,11566,11710,11566,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,2,1
76299,76299,35154350104,3515435,1,4,0,2,0,17,9,5,1,0,1.0,9.0,1,23,0.0,0.0,11710,11747,11566,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,1
76300,76300,35154350105,3515435,1,5,0,2,1,9,3,1,0,0,1.0,9.0,1,47,0.0,0.0,11747,11566,11566,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,2,1
76308,76308,35154630102,3515463,1,2,1,4,0,3,9,0,1,0,1.0,9.0,1,33,17.38,33.81,11710,11545,11710,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
76309,76309,35154630103,3515463,1,3,0,4,0,9,20,1,6,0,1.0,9.0,1,70,29.93,45.91,11545,11779,11710,0,2,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,4,3
76310,76310,35154630104,3515463,1,4,0,4,0,20,17,6,5,0,1.0,9.0,1,40,25.18,36.45,11779,11701,11710,0,2,1,19,11,,1,1,1,1,2,3,3,1,3,5.0,6.0,4,3
76311,76311,35154630105,3515463,1,5,0,4,1,17,3,5,0,1,1.0,9.0,1,23,6.1,12.41,11701,11710,11710,0,2,1,19,11,,1,1,1,1,2,3,3,1,3,4.0,5.0,4,3
76312,76312,35154630202,3515463,2,2,1,4,0,3,5,0,4,0,2.1,9.0,3,5,0.65,0.0,11710,11710,11710,0,2,1,19,11,,1,1,1,1,2,1,1,3,1,1.0,2.0,4,3
76313,76313,35154630203,3515463,2,3,0,4,0,5,9,4,1,0,1.0,9.0,1,30,14.5,31.59,11710,11001,11710,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
76314,76314,35154630204,3515463,2,4,0,4,0,9,14,1,1,9,2.1,9.0,2,150,27.37,43.92,11001,11220,11710,1,2,1,19,11,,1,1,1,1,1,1,1,2,5,5.0,6.0,4,3
76315,76315,35154630205,3515463,2,5,0,4,0,14,9,1,1,0,2.1,9.0,2,50,28.05,42.76,11220,11001,11710,0,1,1,19,11,,1,1,1,1,1,2,2,2,4,5.0,6.0,4,3
76316,76316,35154630206,3515463,2,6,0,4,0,9,10,1,1,14,1.0,9.0,1,36,6.09,18.9,11001,11576,11710,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,4,3
76317,76317,35154630207,3515463,2,7,0,4,0,10,6,1,4,0,1.0,9.0,1,40,13.28,24.26,11576,11710,11710,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,3
76318,76318,35154630208,3515463,2,8,0,4,1,6,3,4,0,0,2.1,9.0,2,5,0.65,0.0,11710,11710,11710,0,2,1,19,11,,1,1,1,1,2,3,3,2,1,1.0,2.0,4,3
76383,76383,35157270102,3515727,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,15,1.46,4.85,11530,11501,11530,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
76384,76384,35157270103,3515727,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,24,1.51,5.03,11501,11530,11530,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,2.0,3.0,4,2
76432,76432,35159620102,3515962,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,25,8.8,18.06,11803,11758,11801,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,2
76433,76433,35159620103,3515962,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,40,8.61,17.9,11758,11803,11801,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,2,2
76439,76439,35160040102,3516004,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,7,1.67,4.65,11753,11753,11753,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,3
76440,76440,35160040103,3516004,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,9,1.82,4.86,11753,11753,11753,0,2,1,19,11,,1,1,1,1,1,3,3,1,1,2.0,3.0,4,3
76441,76441,35160040202,3516004,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,15,8.27,17.09,11753,11554,11753,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,4,3
76442,76442,35160040203,3516004,2,3,0,2,1,9,3,1,0,0,1.0,9.0,1,15,7.78,17.61,11554,11753,11753,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,3
76443,76443,35160040204,3516004,2,4,1,2,0,3,9,0,1,0,1.0,9.0,1,15,8.27,17.09,11753,11554,11753,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,3
76444,76444,35160040205,3516004,2,5,0,2,1,9,3,1,0,0,1.0,9.0,1,20,7.78,17.61,11554,11753,11753,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,3
