,Unnamed: 0,Unnamed: 0.1,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,DTPURP,DTPURP2,LTMODE_AGG,TOTTR,TRPDUR,TRPDIST_HN,OZIP,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
245,8688,8688,31064380104,3106438,1,4,0,5,0,17,0,1.0,1,3,1.12,11001,0,19,1,4,3
246,8689,8689,31064380105,3106438,1,5,0,5,0,9,0,1.0,1,5,1.12,11003,0,19,1,4,3
247,8690,8690,31064380106,3106438,1,6,0,5,0,6,0,1.0,1,15,2.15,11001,0,19,1,4,3
248,8691,8691,31064380107,3106438,1,7,0,5,1,3,0,2.1,2,18,2.11,11001,0,19,2,4,3
249,8692,8692,31064380202,3106438,2,2,1,5,0,9,0,7.2,2,68,22.97,11003,1,6,2,4,3
250,8694,8694,31064380302,3106438,3,2,1,5,0,9,0,2.2,2,20,2.2,11003,0,17,2,4,3
251,8695,8695,31064380303,3106438,3,3,0,5,1,3,0,2.2,2,21,2.29,11580,0,17,2,4,3
252,8696,8696,31064380402,3106438,4,2,1,5,0,9,0,2.1,2,20,2.2,11003,0,19,2,4,3
253,8697,8697,31064380403,3106438,4,3,0,5,1,3,0,2.1,2,21,2.29,11580,0,19,2,4,3
254,8841,8841,31073470102,3107347,1,2,1,2,0,9,0,1.0,1,31,0.0,11754,0,19,1,9,3
255,8842,8842,31073470103,3107347,1,3,0,2,1,3,0,1.0,1,47,0.0,11735,0,19,1,9,3
256,8844,8844,31073470202,3107347,2,2,1,2,0,6,0,1.0,1,7,2.49,11754,0,19,1,9,3
257,8845,8845,31073470203,3107347,2,3,0,2,0,9,0,2.1,2,39,43.53,11754,1,19,2,9,3
258,8847,8847,31073470205,3107347,2,5,0,2,1,3,1,1.0,1,6,2.49,11754,0,19,1,9,3
259,8865,8865,31073860102,3107386,1,2,1,2,0,27,0,1.0,1,26,10.28,11780,0,19,1,3,2
260,8866,8866,31073860103,3107386,1,3,0,2,0,10,11,1.0,1,20,9.39,11784,0,19,1,3,2
261,8867,8867,31073860104,3107386,1,4,0,2,1,3,0,1.0,1,27,3.52,11733,0,19,1,3,2
262,8912,8912,31075720102,3107572,1,2,1,3,0,9,0,1.0,1,50,24.52,11953,0,19,1,2,2
263,8913,8913,31075720103,3107572,1,3,0,3,1,3,0,1.0,1,30,22.5,11752,0,19,1,2,2
264,8914,8914,31075720202,3107572,2,2,1,3,0,9,0,1.0,1,50,21.91,11953,0,19,1,2,2
265,8915,8915,31075720203,3107572,2,3,0,3,1,3,0,1.0,1,50,20.44,11754,0,19,1,2,2
266,8916,8916,31075720302,3107572,3,2,1,3,0,9,0,1.0,1,40,11.88,11953,0,19,1,2,2
267,8917,8917,31075720303,3107572,3,3,0,3,1,3,0,1.0,1,50,11.88,11755,0,19,1,2,2
268,9005,9005,31079060102,3107906,1,2,1,3,0,9,0,1.0,1,73,69.2,11731,1,19,1,4,3
269,9159,9159,31086070102,3108607,1,2,1,2,0,19,0,1.0,1,37,11.96,11581,1,19,1,4,3
270,9466,9466,31100900102,3110090,1,2,1,2,0,17,0,1.0,1,8,2.86,11763,0,19,1,3,2
271,9467,9467,31100900103,3110090,1,3,0,2,0,9,0,1.0,1,4,1.89,11763,0,19,1,3,2
272,9468,9468,31100900104,3110090,1,4,0,2,1,3,0,1.0,1,5,3.4,11763,0,19,1,3,2
273,9469,9469,31100900105,3110090,1,5,1,2,0,9,0,1.0,1,6,3.4,11763,0,19,1,3,2
274,9470,9470,31100900106,3110090,1,6,0,2,1,1,3,1.0,1,3,3.4,11763,0,19,1,3,2
275,9604,9604,31109980302,3110998,3,2,1,8,0,9,0,1.0,1,29,19.95,11937,0,19,1,9,3
276,9605,9605,31109980303,3110998,3,3,0,8,0,14,0,1.0,1,44,21.95,11968,0,19,1,9,3
277,9606,9606,31109980304,3110998,3,4,0,8,0,9,0,1.0,1,46,21.95,11971,0,19,1,9,3
278,9607,9607,31109980305,3110998,3,5,0,8,1,3,0,1.0,1,34,19.95,11968,0,19,1,9,3
279,9683,9683,31111970102,3111197,1,2,1,4,0,9,10,1.0,1,60,10.22,11581,1,19,1,4,2
280,9685,9685,31111970202,3111197,2,2,1,4,0,9,0,7.0,1,80,0.0,11581,1,6,1,4,2
281,9756,9756,31114740302,3111474,3,2,1,4,0,9,10,1.0,1,10,1.54,11010,0,19,1,3,3
282,9757,9757,31114740303,3111474,3,3,0,4,1,3,0,1.0,1,15,1.54,11552,0,19,1,3,3
283,9877,9877,31120080102,3112008,1,2,1,2,0,9,0,7.1,1,101,30.69,11566,1,6,1,9,2
284,9933,9933,31121460102,3112146,1,2,1,1,0,9,0,1.0,1,25,11.71,11704,0,19,1,2,1
285,9934,9934,31121460103,3112146,1,3,0,1,1,3,0,1.0,1,45,14.83,11769,0,19,1,2,1
286,10163,10163,31126800102,3112680,1,2,1,2,0,9,0,7.1,1,88,41.53,11780,1,6,1,4,3
287,10165,10165,31126800106,3112680,1,6,0,2,1,3,0,1.0,1,5,4.12,11767,0,19,1,4,3
288,10250,10250,31131900102,3113190,1,2,1,3,0,21,0,1.0,1,18,14.23,11786,0,19,1,9,3
289,10251,10251,31131900103,3113190,1,3,0,3,0,9,0,1.0,1,35,37.6,11733,0,19,1,9,3
290,10252,10252,31131900104,3113190,1,4,0,3,1,3,0,1.0,1,35,14.06,11901,0,19,1,9,3
291,10253,10253,31131900202,3113190,2,2,1,3,0,9,0,1.0,1,30,12.07,11786,0,19,1,9,3
292,10254,10254,31131900203,3113190,2,3,0,3,1,3,0,1.0,1,30,12.05,11776,0,19,1,9,3
293,10290,10290,31132960202,3113296,2,2,1,5,0,9,0,1.0,1,55,39.99,11725,1,19,1,2,2
294,10313,10313,31134400102,3113440,1,2,1,1,0,9,0,7.0,1,85,19.35,11598,1,6,1,2,0
295,10336,10336,31135880102,3113588,1,2,1,3,0,10,0,1.0,1,30,12.14,11003,1,19,1,3,2
296,10344,10344,31135880202,3113588,2,2,1,3,0,5,0,2.1,2,5,1.21,11003,0,19,2,3,2
297,10345,10345,31135880203,3113588,2,3,0,3,1,9,0,1.0,1,5,1.21,11003,0,19,1,3,2
298,10444,10444,31140120102,3114012,1,2,1,2,0,9,0,7.1,1,75,31.39,11756,1,6,1,4,3
299,10450,10450,31140120118,3114012,1,18,0,2,1,3,0,1.0,1,7,1.82,11714,0,19,1,4,3
300,10464,10464,31140540102,3114054,1,2,1,4,0,9,0,2.1,2,31,17.31,11746,0,19,2,4,2
301,10465,10465,31140540103,3114054,1,3,0,4,1,3,0,2.1,2,36,17.85,11716,0,19,2,4,2
302,10466,10466,31140540202,3114054,2,2,1,4,0,9,0,1.0,1,10,3.09,11746,0,19,1,4,2
303,10467,10467,31140540203,3114054,2,3,0,4,1,3,0,1.0,1,10,3.09,11746,0,19,1,4,2
304,10732,10732,31148590202,3114859,2,2,1,3,0,9,0,8.1,1,7,0.4,11577,0,23,1,3,3
305,10733,10733,31148590203,3114859,2,3,0,3,1,3,0,8.1,1,5,0.4,11577,0,23,1,3,3
306,10763,10763,31151200102,3115120,1,2,1,2,0,9,10,1.0,1,60,30.58,11801,0,19,1,4,2
307,10764,10764,31151200103,3115120,1,3,0,2,1,3,0,1.0,1,60,31.05,11742,0,19,1,4,2
308,10765,10765,31151200202,3115120,2,2,1,2,0,9,10,1.0,1,40,25.67,11801,1,19,1,4,2
309,10827,10827,31154610102,3115461,1,2,1,2,0,16,0,1.0,1,10,0.26,11426,1,19,1,2,2
310,11088,11088,31162460102,3116246,1,2,1,3,0,9,0,1.0,1,4,3.19,11980,0,19,1,4,2
311,11089,11089,31162460103,3116246,1,3,0,3,1,3,0,1.0,1,5,2.82,11719,0,19,1,4,2
312,11090,11090,31162460104,3116246,1,4,1,3,0,9,0,1.0,1,5,3.19,11980,0,19,1,4,2
313,11091,11091,31162460105,3116246,1,5,0,3,1,3,0,1.0,1,5,2.82,11719,0,19,1,4,2
314,11094,11094,31162460202,3116246,2,2,1,3,0,9,10,1.0,1,15,11.43,11980,0,19,1,4,2
315,11095,11095,31162460203,3116246,2,3,0,3,1,3,0,1.0,1,18,13.31,11779,0,19,1,4,2
316,11289,11289,31166730102,3116673,1,2,1,2,0,9,0,1.0,1,38,20.75,11735,0,19,1,4,2
317,11290,11290,31166730103,3116673,1,3,0,2,0,14,0,1.0,1,7,1.72,11030,0,19,1,4,2
318,11291,11291,31166730104,3116673,1,4,0,2,1,3,0,1.0,1,45,21.54,11030,0,19,1,4,2
319,11292,11292,31166730202,3116673,2,2,1,2,0,9,14,1.0,1,18,15.95,11735,0,19,1,4,2
320,11293,11293,31166730203,3116673,2,3,0,2,1,3,0,1.0,1,18,15.58,11717,0,19,1,4,2
321,11492,11492,31176950104,3117695,1,4,1,1,0,9,0,1.0,1,5,0.43,11596,0,19,1,2,1
322,11493,11493,31176950105,3117695,1,5,0,1,1,3,0,1.0,1,6,0.43,11596,0,19,1,2,1
323,11639,11639,31181400102,3118140,1,2,1,3,0,10,0,1.0,1,43,36.18,11950,0,19,1,2,3
324,11640,11640,31181400103,3118140,1,3,0,3,0,21,0,1.0,1,5,1.22,11746,0,19,1,2,3
325,11641,11641,31181400104,3118140,1,4,0,3,0,10,0,1.0,1,15,1.22,11746,0,19,1,2,3
326,11642,11642,31181400105,3118140,1,5,0,3,1,3,0,1.0,1,125,35.54,11746,0,19,1,2,3
327,11666,11666,31182670102,3118267,1,2,1,4,0,9,0,1.0,1,75,53.08,11731,0,19,1,4,3
328,11667,11667,31182670103,3118267,1,3,0,4,1,3,0,1.0,1,75,53.02,11968,0,19,1,4,3
329,11670,11670,31182670302,3118267,3,2,1,4,0,9,0,1.0,1,15,1.35,11731,0,19,1,4,3
330,11671,11671,31182670303,3118267,3,3,0,4,1,3,0,1.0,1,14,1.35,11740,0,19,1,4,3
331,11696,11696,31184290202,3118429,2,2,1,4,0,17,0,1.0,1,6,2.17,11743,0,19,1,4,2
332,11697,11697,31184290203,3118429,2,3,0,4,0,14,0,1.0,1,27,19.99,11746,0,19,1,4,2
333,11698,11698,31184290204,3118429,2,4,0,4,0,9,0,1.0,1,16,2.85,11020,0,19,1,4,2
334,11699,11699,31184290205,3118429,2,5,0,4,0,17,0,1.0,1,2,0.86,11023,0,19,1,4,2
335,11700,11700,31184290206,3118429,2,6,0,4,0,15,0,1.0,1,45,26.95,11023,0,19,1,4,2
336,11701,11701,31184290207,3118429,2,7,0,4,0,17,0,1.0,1,17,0.75,11740,0,19,1,4,2
337,11702,11702,31184290208,3118429,2,8,0,4,1,3,0,1.0,1,5,2.01,11740,0,19,1,4,2
338,11720,11720,31185730102,3118573,1,2,1,2,0,9,0,1.0,1,3,8.41,11951,0,19,1,4,2
339,11721,11721,31185730103,3118573,1,3,0,2,0,26,0,1.0,1,4,1.33,11934,0,19,1,4,2
340,11722,11722,31185730104,3118573,1,4,0,2,1,3,0,1.0,1,12,8.41,11934,0,19,1,4,2
341,11723,11723,31185730105,3118573,1,5,1,2,0,21,0,1.0,1,2,1.61,11951,0,19,1,4,2
342,11724,11724,31185730106,3118573,1,6,0,2,0,9,0,1.0,1,12,8.41,11967,0,19,1,4,2
343,11725,11725,31185730107,3118573,1,7,0,2,0,25,0,1.0,1,17,1.33,11934,0,19,1,4,2
344,11726,11726,31185730108,3118573,1,8,0,2,1,3,0,1.0,1,16,8.41,11941,0,19,1,4,2
345,11727,11727,31185730202,3118573,2,2,1,2,0,9,10,1.0,1,30,21.79,11951,0,19,1,4,2
346,11728,11728,31185730203,3118573,2,3,0,2,1,3,0,1.0,1,24,22.19,11933,0,19,1,4,2
347,11729,11729,31185730204,3118573,2,4,1,2,0,9,10,1.0,1,28,21.79,11951,0,19,1,4,2
348,11730,11730,31185730205,3118573,2,5,0,2,0,24,0,1.0,1,26,12.18,11933,0,19,1,4,2
349,11731,11731,31185730206,3118573,2,6,0,2,1,3,0,1.0,1,19,8.41,11934,0,19,1,4,2
350,11912,11912,31193420202,3119342,2,2,1,2,0,9,0,1.0,1,15,1.61,11735,0,19,1,2,1
351,11913,11913,31193420203,3119342,2,3,0,2,1,3,0,1.0,1,15,1.47,11714,0,19,1,2,1
352,12074,12074,31198810102,3119881,1,2,1,2,0,9,0,1.0,1,30,14.42,11950,0,19,1,2,2
353,12075,12075,31198810103,3119881,1,3,0,2,1,3,0,1.0,1,30,11.98,11977,0,19,1,2,2
354,12143,12143,31202270102,3120227,1,2,1,2,0,9,0,7.1,1,70,28.44,11801,1,6,1,4,2
355,12145,12145,31202270202,3120227,2,2,1,2,0,9,0,1.0,1,40,24.57,11801,1,19,1,4,2
356,12241,12241,31209060102,3120906,1,2,1,1,0,9,0,2.2,2,30,0.0,11703,0,17,2,2,1
357,12242,12242,31209060103,3120906,1,3,0,1,0,16,0,2.2,2,25,0.0,11735,0,17,2,2,1
358,12243,12243,31209060104,3120906,1,4,0,1,1,1,12,2.2,2,15,1.58,11729,0,17,2,2,1
359,12297,12297,31212230302,3121223,3,2,1,5,0,9,0,1.0,1,12,2.57,11010,0,19,1,4,3
360,12298,12298,31212230303,3121223,3,3,0,5,1,3,0,1.0,1,12,2.57,11001,0,19,1,4,3
361,12299,12299,31212230304,3121223,3,4,1,5,0,22,0,1.0,1,4,1.09,11010,0,19,1,4,3
362,12300,12300,31212230305,3121223,3,5,0,5,0,10,0,1.0,1,25,2.21,11530,0,19,1,4,3
363,12301,12301,31212230306,3121223,3,6,0,5,1,3,0,1.0,1,10,2.57,11001,0,19,1,4,3
364,12302,12302,31212230402,3121223,4,2,1,5,0,9,0,7.2,2,70,20.06,11010,1,6,2,4,3
365,12345,12345,31213820102,3121382,1,2,1,1,0,9,14,1.0,1,25,0.75,11788,0,19,1,2,1
366,12346,12346,31213820103,3121382,1,3,0,1,0,19,0,1.0,1,5,4.04,11788,0,19,1,2,1
367,12347,12347,31213820104,3121382,1,4,0,1,0,16,0,1.0,1,15,0.92,11788,0,19,1,2,1
368,12348,12348,31213820105,3121382,1,5,0,1,0,17,0,1.0,1,5,0.92,11788,0,19,1,2,1
369,12349,12349,31213820106,3121382,1,6,0,1,0,17,0,1.0,1,8,1.93,11788,0,19,1,2,1
370,12350,12350,31213820107,3121382,1,7,0,1,1,3,0,1.0,1,10,5.29,11788,0,19,1,2,1
371,12393,12393,31217120102,3121712,1,2,1,3,0,9,0,1.0,1,40,16.03,0,0,19,1,4,3
372,12394,12394,31217120103,3121712,1,3,0,3,0,9,0,1.0,1,45,9.98,11530,0,19,1,4,3
373,12395,12395,31217120104,3121712,1,4,0,3,1,3,0,1.0,1,30,7.35,11542,0,19,1,4,3
374,12396,12396,31217120202,3121712,2,2,1,3,0,9,0,1.0,1,88,60.28,0,0,19,1,4,3
375,12398,12398,31217120204,3121712,2,4,1,3,0,9,0,1.0,1,105,60.28,0,0,19,1,4,3
376,12448,12448,31218900102,3121890,1,2,1,2,0,9,0,1.0,1,20,3.64,11725,0,19,1,3,2
377,12449,12449,31218900103,3121890,1,3,0,2,1,3,0,1.0,1,20,3.64,11768,0,19,1,3,2
378,12451,12451,31218900202,3121890,2,2,1,2,0,9,0,1.0,1,30,0.0,11725,0,19,1,3,2
379,12452,12452,31218900203,3121890,2,3,0,2,1,3,0,1.0,1,20,0.0,11768,0,19,1,3,2
380,12478,12478,31220750102,3122075,1,2,1,4,0,9,0,1.0,1,6,3.47,11788,0,19,1,3,2
381,12479,12479,31220750103,3122075,1,3,0,4,0,6,0,1.0,1,5,2.31,11788,0,19,1,3,2
382,12480,12480,31220750104,3122075,1,4,0,4,0,17,0,2.1,2,6,1.49,11788,0,19,2,3,2
383,12481,12481,31220750105,3122075,1,5,0,4,0,5,0,2.1,2,8,1.93,11787,0,19,2,3,2
384,12482,12482,31220750106,3122075,1,6,0,4,1,3,0,1.0,1,8,3.45,11787,0,19,1,3,2
385,12487,12487,31220750202,3122075,2,2,1,4,0,9,0,1.0,1,12,3.47,11788,0,19,1,3,2
386,12488,12488,31220750203,3122075,2,3,0,4,0,6,0,1.0,1,10,0.92,11788,0,19,1,3,2
387,12489,12489,31220750204,3122075,2,4,0,4,1,3,0,2.1,2,13,3.45,11787,0,19,2,3,2
388,12507,12507,31223100102,3122310,1,2,1,3,0,97,0,2.1,2,39,13.43,11793,0,19,2,3,2
389,12508,12508,31223100103,3122310,1,3,0,3,0,9,0,1.0,1,8,3.76,11040,0,19,1,3,2
390,12509,12509,31223100104,3122310,1,4,0,3,1,3,0,1.0,1,28,8.46,11530,0,19,1,3,2
391,12510,12510,31223100202,3122310,2,2,1,3,0,9,0,1.0,1,27,9.37,11793,0,19,1,3,2
392,12511,12511,31223100203,3122310,2,3,0,3,0,16,0,1.0,1,35,2.74,11501,0,19,1,3,2
393,12512,12512,31223100204,3122310,2,4,0,3,0,97,0,1.0,1,10,1.74,11596,0,19,1,3,2
394,12513,12513,31223100205,3122310,2,5,0,3,1,3,0,2.1,2,20,13.9,11040,0,19,2,3,2
395,12520,12520,31224450102,3122445,1,2,1,1,0,9,0,1.0,1,10,2.84,11510,0,19,1,1,1
396,12521,12521,31224450103,3122445,1,3,0,1,0,16,0,1.0,1,15,2.27,11520,0,19,1,1,1
397,12522,12522,31224450104,3122445,1,4,0,1,0,16,0,1.0,1,5,0.42,11510,0,19,1,1,1
398,12523,12523,31224450105,3122445,1,5,0,1,0,19,0,1.0,1,10,0.82,11510,0,19,1,1,1
399,12524,12524,31224450106,3122445,1,6,0,1,1,3,0,1.0,1,10,1.95,11510,0,19,1,1,1
400,12610,12610,31227420102,3122742,1,2,1,4,0,9,0,1.0,1,39,17.73,11768,0,19,1,4,2
401,12611,12611,31227420103,3122742,1,3,0,4,1,3,0,1.0,1,38,17.7,11716,0,19,1,4,2
402,12619,12619,31227420207,3122742,2,7,1,4,0,9,0,1.0,1,15,3.49,11768,0,19,1,4,2
403,12620,12620,31227420208,3122742,2,8,0,4,1,3,0,1.0,1,15,3.49,11743,0,19,1,4,2
404,12638,12638,31227460202,3122746,2,2,1,5,0,9,0,1.0,1,5,4.12,11780,0,19,1,4,2
405,12639,12639,31227460203,3122746,2,3,0,5,1,3,0,1.0,1,5,4.12,11780,0,19,1,4,2
406,12998,12998,31243330102,3124333,1,2,1,3,0,25,0,1.0,1,3,0.0,11963,0,19,1,4,3
407,12999,12999,31243330103,3124333,1,3,0,3,0,9,10,1.0,1,12,0.0,11963,0,19,1,4,3
408,13000,13000,31243330104,3124333,1,4,0,3,1,3,0,1.0,1,11,8.77,11937,0,19,1,4,3
409,13006,13006,31243330202,3124333,2,2,1,3,0,9,0,1.0,1,17,3.63,11963,0,19,1,4,3
410,13007,13007,31243330203,3124333,2,3,0,3,1,3,0,1.0,1,18,3.63,11932,0,19,1,4,3
411,13029,13029,31244320102,3124432,1,2,1,1,0,9,10,1.0,1,21,15.1,11950,0,19,1,3,1
412,13030,13030,31244320103,3124432,1,3,0,1,0,22,26,1.0,1,14,2.97,11901,0,19,1,3,1
413,13031,13031,31244320104,3124432,1,4,0,1,1,18,3,1.0,1,26,17.48,11901,0,19,1,3,1
414,13032,13032,31244320105,3124432,1,5,1,1,0,9,10,1.0,1,25,15.1,11950,0,19,1,3,1
415,13033,13033,31244320106,3124432,1,6,0,1,1,3,0,1.0,1,23,15.18,11901,0,19,1,3,1
416,13416,13416,31258240102,3125824,1,2,1,1,0,2,0,1.0,1,2,0.76,11726,0,19,1,2,1
417,13417,13417,31258240103,3125824,1,3,0,1,0,9,0,1.0,1,20,5.88,11726,0,19,1,2,1
418,13418,13418,31258240104,3125824,1,4,0,1,0,27,0,1.0,1,26,10.52,11704,0,19,1,2,1
419,13419,13419,31258240105,3125824,1,5,0,1,1,3,0,1.0,1,45,15.0,11740,0,19,1,2,1
420,13503,13503,31260070102,3126007,1,2,1,2,0,9,0,7.1,1,90,45.08,11706,1,6,1,4,3
421,13505,13505,31260070108,3126007,1,8,0,2,1,3,0,1.0,1,5,1.51,11751,0,19,1,4,3
422,13506,13506,31260070202,3126007,2,2,1,2,0,9,0,1.0,1,30,7.1,11706,0,19,1,4,3
423,13507,13507,31260070203,3126007,2,3,0,2,1,3,0,1.0,1,30,7.1,11779,0,19,1,4,3
424,13764,13764,31267040202,3126704,2,2,1,2,0,9,10,1.0,1,105,48.71,11768,1,19,1,4,2
425,14074,14074,31276920102,3127692,1,2,1,4,0,9,0,1.0,1,52,21.43,11426,0,19,1,4,2
426,14075,14075,31276920103,3127692,1,3,0,4,1,3,0,1.0,1,32,20.66,11735,0,19,1,4,2
427,14076,14076,31276920202,3127692,2,2,1,4,0,9,0,8.1,1,7,2.86,11426,0,23,1,4,2
428,14077,14077,31276920203,3127692,2,3,0,4,1,3,0,8.1,1,7,2.62,11001,0,23,1,4,2
429,14249,14249,31282730102,3128273,1,2,1,4,0,9,10,1.0,1,15,6.82,11566,0,19,1,4,2
430,14250,14250,31282730103,3128273,1,3,0,4,1,3,0,1.0,1,12,6.82,11530,0,19,1,4,2
431,14283,14283,31284860102,3128486,1,2,1,4,0,9,0,7.1,1,155,44.4,11717,1,6,1,4,3
432,14285,14285,31284860202,3128486,2,2,1,4,0,9,0,1.0,1,15,6.0,11717,0,19,1,4,3
433,14286,14286,31284860203,3128486,2,3,0,4,1,3,0,1.0,1,20,5.98,11725,0,19,1,4,3
434,14289,14289,31284860402,3128486,4,2,1,4,0,9,0,1.0,1,15,4.03,11717,0,19,1,4,3
435,14290,14290,31284860403,3128486,4,3,0,4,1,3,0,1.0,1,20,4.03,11788,0,19,1,4,3
436,14355,14355,31288210102,3128821,1,2,1,3,0,9,0,1.0,1,15,2.1,11725,0,19,1,4,3
437,14356,14356,31288210103,3128821,1,3,0,3,1,3,0,1.0,1,15,2.1,11725,0,19,1,4,3
438,14520,14520,31295100102,3129510,1,2,1,4,0,14,0,1.0,1,25,11.82,11791,0,19,1,4,3
439,14521,14521,31295100103,3129510,1,3,0,4,0,14,0,1.0,1,34,8.69,11579,0,19,1,4,3
440,14522,14522,31295100104,3129510,1,4,0,4,0,14,0,1.0,1,11,1.9,11023,0,19,1,4,3
441,14523,14523,31295100105,3129510,1,5,0,4,0,14,21,1.0,1,57,11.92,11021,0,19,1,4,3
442,14524,14524,31295100106,3129510,1,6,0,4,0,14,0,1.0,1,15,3.18,11581,0,19,1,4,3
443,14525,14525,31295100107,3129510,1,7,0,4,0,14,0,1.0,1,7,0.41,11598,0,19,1,4,3
444,14526,14526,31295100108,3129510,1,8,0,4,0,14,0,1.0,1,4,0.41,11516,0,19,1,4,3
445,14527,14527,31295100109,3129510,1,9,0,4,0,14,0,1.0,1,5,1.41,11516,0,19,1,4,3
446,14528,14528,31295100110,3129510,1,10,0,4,0,14,0,1.0,1,12,0.64,11559,0,19,1,4,3
447,14529,14529,31295100111,3129510,1,11,0,4,0,14,0,1.0,1,28,9.61,11559,0,19,1,4,3
448,14530,14530,31295100112,3129510,1,12,0,4,1,3,0,1.0,1,28,13.85,11552,0,19,1,4,3
449,14605,14605,31299320202,3129932,2,2,1,3,0,9,0,1.0,1,40,21.53,11766,0,19,1,9,3
450,14606,14606,31299320203,3129932,2,3,0,3,1,3,0,1.0,1,35,21.54,11901,0,19,1,9,3
451,14609,14609,31299320304,3129932,3,4,1,3,0,9,0,1.0,1,25,11.22,11766,0,19,1,9,3
452,14610,14610,31299320305,3129932,3,5,0,3,1,3,0,1.0,1,20,11.22,11792,0,19,1,9,3
453,14621,14621,31300550302,3130055,3,2,1,3,0,9,0,1.0,1,10,4.74,11787,0,19,1,2,3
454,14622,14622,31300550303,3130055,3,3,0,3,1,3,0,1.0,1,10,4.74,11780,0,19,1,2,3
455,14652,14652,31303350202,3130335,2,2,1,4,0,9,0,1.0,1,40,14.35,11787,0,19,1,4,2
456,14653,14653,31303350203,3130335,2,3,0,4,1,3,0,1.0,1,30,14.16,11747,0,19,1,4,2
457,14663,14663,31304590102,3130459,1,2,1,4,0,9,0,1.0,1,14,10.79,11762,0,19,1,3,2
458,14664,14664,31304590103,3130459,1,3,0,4,0,21,0,8.1,1,6,0.77,11797,0,23,1,3,2
459,14665,14665,31304590104,3130459,1,4,0,4,0,9,0,8.1,1,6,0.77,11797,0,23,1,3,2
460,14666,14666,31304590105,3130459,1,5,0,4,1,3,0,1.0,1,27,11.05,11797,0,19,1,3,2
461,15176,15176,31323890202,3132389,2,2,1,3,0,14,0,1.0,1,30,10.29,11783,0,19,1,9,3
462,15177,15177,31323890203,3132389,2,3,0,3,1,3,0,1.0,1,30,10.16,11753,0,19,1,9,3
463,15357,15357,31331720202,3133172,2,2,1,3,0,10,0,1.0,1,30,22.49,11803,0,19,1,4,3
464,15358,15358,31331720203,3133172,2,3,0,3,1,3,1,1.0,1,30,22.54,11779,0,19,1,4,3
465,15374,15374,31332040102,3133204,1,2,1,2,0,9,0,1.0,1,30,5.0,11576,0,19,1,4,1
466,15375,15375,31332040103,3133204,1,3,0,2,0,9,0,1.0,1,10,1.63,11021,0,19,1,4,1
467,15376,15376,31332040104,3133204,1,4,0,2,0,9,0,1.0,1,20,1.9,11021,0,19,1,4,1
468,15377,15377,31332040105,3133204,1,5,0,2,0,9,0,1.0,1,30,6.52,11021,0,19,1,4,1
469,15378,15378,31332040106,3133204,1,6,0,2,1,3,0,1.0,1,15,2.05,11576,0,19,1,4,1
470,15467,15467,31335050102,3133505,1,2,1,2,0,9,0,1.0,1,60,24.82,11767,0,19,1,4,2
471,15468,15468,31335050103,3133505,1,3,0,2,1,3,0,1.0,1,80,24.85,11753,0,19,1,4,2
472,15755,15755,31342410202,3134241,2,2,1,3,0,14,0,1.0,1,1,1.23,11709,0,19,1,4,2
473,15756,15756,31342410203,3134241,2,3,0,3,0,17,0,1.0,1,5,7.25,0,0,19,1,4,2
474,15757,15757,31342410204,3134241,2,4,0,3,0,14,0,1.0,1,5,7.25,11542,0,19,1,4,2
475,15758,15758,31342410205,3134241,2,5,0,3,1,1,3,1.0,1,1,1.23,0,0,19,1,4,2
476,15759,15759,31342410206,3134241,2,6,1,3,0,14,0,1.0,1,1,1.23,11709,0,19,1,4,2
477,15760,15760,31342410207,3134241,2,7,0,3,0,14,0,1.0,1,5,1.23,0,0,19,1,4,2
478,15761,15761,31342410208,3134241,2,8,0,3,1,3,0,1.0,1,4,1.23,11709,0,19,1,4,2
479,15815,15815,31344450102,3134445,1,2,1,3,0,9,0,3.0,1,38,6.46,11801,0,15,1,1,1
480,15816,15816,31344450106,3134445,1,6,0,3,1,3,0,3.0,1,50,6.54,11554,0,15,1,1,1
481,15817,15817,31344450202,3134445,2,2,1,3,0,9,10,1.0,1,30,10.55,11801,0,19,1,1,1
482,15818,15818,31344450203,3134445,2,3,0,3,1,3,0,1.0,1,28,10.77,11710,0,19,1,1,1
483,15841,15841,31346270202,3134627,2,2,1,3,0,9,0,1.0,1,5,4.36,11787,0,19,1,9,3
484,15842,15842,31346270203,3134627,2,3,0,3,1,3,0,1.0,1,5,4.25,11780,0,19,1,9,3
485,15892,15892,31348030202,3134803,2,2,1,2,0,14,0,1.0,1,15,4.32,11746,0,19,1,4,3
486,15893,15893,31348030203,3134803,2,3,0,2,1,3,0,1.0,1,15,4.32,11746,0,19,1,4,3
487,15915,15915,31349270102,3134927,1,2,1,3,0,9,0,2.1,2,17,13.72,11767,0,19,2,4,2
488,15916,15916,31349270103,3134927,1,3,0,3,0,17,0,2.1,2,6,3.07,11763,0,19,2,4,2
489,15917,15917,31349270104,3134927,1,4,0,3,1,3,0,2.1,2,14,11.72,11763,0,19,2,4,2
490,15918,15918,31349270202,3134927,2,2,1,3,0,9,0,1.0,1,31,20.7,11767,0,19,1,4,2
491,15919,15919,31349270203,3134927,2,3,0,3,1,3,0,1.0,1,38,20.44,11797,0,19,1,4,2
