,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PLSAM,SAMPN,PERNO,PLANO,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
5115,5115,126501,126501,39093460204,3909346,2,4,2,5,1.19,0,19,1,3,2
5116,5116,126502,126502,39093460205,3909346,2,5,2,70,44.74,1,19,1,3,2
5117,5117,126505,126505,39093460208,3909346,2,8,2,33,21.57,0,19,1,3,2
5118,5118,126532,126532,39096390102,3909639,1,2,2,4,2.45,0,19,2,4,1
5119,5119,126533,126533,39096390103,3909639,1,3,2,101,41.04,1,6,1,4,1
5120,5120,126558,126558,39099060102,3909906,1,2,5,233,0.0,0,5,1,4,2
5121,5121,126564,126564,39099060202,3909906,2,2,5,1,0.76,0,19,3,4,2
5122,5122,126565,126565,39099060203,3909906,2,3,5,12,2.69,0,19,2,4,2
5123,5123,126566,126566,39099060204,3909906,2,4,5,20,11.67,0,19,1,4,2
5124,5124,126567,126567,39099060205,3909906,2,5,5,18,10.75,0,19,1,4,2
5125,5125,126568,126568,39099060206,3909906,2,6,5,10,1.0,0,19,1,4,2
5126,5126,126569,126569,39099060207,3909906,2,7,5,13,1.0,0,19,1,4,2
5127,5127,126570,126570,39099060208,3909906,2,8,5,14,1.99,0,19,1,4,2
5128,5128,126571,126571,39099060209,3909906,2,9,5,47,28.33,0,19,1,4,2
5129,5129,126572,126572,39099060210,3909906,2,10,5,6,0.76,0,19,2,4,2
5130,5130,126655,126655,39103560102,3910356,1,2,1,60,29.13,0,19,1,2,1
5131,5131,126656,126656,39103560103,3910356,1,3,1,60,29.03,0,19,1,2,1
5132,5132,126693,126693,39105460202,3910546,2,2,2,80,28.13,0,19,1,4,2
5133,5133,126694,126694,39105460203,3910546,2,3,2,60,26.85,0,19,1,4,2
5134,5134,126731,126731,39106430102,3910643,1,2,4,90,33.22,1,6,1,4,2
5135,5135,126733,126733,39106430202,3910643,2,2,4,10,3.49,0,19,2,4,2
5136,5136,126734,126734,39106430203,3910643,2,3,4,9,6.46,0,19,1,4,2
5137,5137,126735,126735,39106430204,3910643,2,4,4,10,4.37,0,19,1,4,2
5138,5138,126772,126772,39110310402,3911031,4,2,4,45,21.43,0,19,1,2,2
5139,5139,126773,126773,39110310403,3911031,4,3,4,60,21.48,0,19,1,2,2
5140,5140,126776,126776,39110700202,3911070,2,2,2,90,10.23,0,5,1,1,1
5141,5141,126777,126777,39110700206,3911070,2,6,2,88,9.91,0,5,1,1,1
5142,5142,126778,126778,39111190102,3911119,1,2,3,41,17.38,0,19,1,4,3
5143,5143,126779,126779,39111190103,3911119,1,3,3,44,17.45,0,19,1,4,3
5144,5144,126780,126780,39111190202,3911119,2,2,3,7,2.47,0,19,1,4,3
5145,5145,126781,126781,39111190203,3911119,2,3,3,20,7.8,0,19,1,4,3
5146,5146,126782,126782,39111190204,3911119,2,4,3,7,0.61,0,23,1,4,3
5147,5147,126783,126783,39111190205,3911119,2,5,3,7,0.61,0,23,1,4,3
5148,5148,126784,126784,39111190206,3911119,2,6,3,29,10.7,0,19,1,4,3
5149,5149,126785,126785,39111190207,3911119,2,7,3,24,13.46,0,19,1,4,3
5150,5150,126786,126786,39111190208,3911119,2,8,3,17,9.0,0,19,1,4,3
5151,5151,126787,126787,39111190302,3911119,3,2,3,26,14.97,0,19,1,4,3
5152,5152,126788,126788,39111190303,3911119,3,3,3,1,0.9,0,17,2,4,3
5153,5153,126789,126789,39111190304,3911119,3,4,3,7,0.9,0,17,2,4,3
5154,5154,126790,126790,39111190305,3911119,3,5,3,34,14.91,0,19,1,4,3
5155,5155,126815,126815,39111940102,3911194,1,2,3,9,3.06,0,19,2,4,3
5156,5156,126816,126816,39111940103,3911194,1,3,3,30,13.12,0,19,1,4,3
5157,5157,126817,126817,39111940105,3911194,1,5,3,28,13.85,0,19,1,4,3
5158,5158,126832,126832,39115240102,3911524,1,2,4,14,0.0,0,19,1,4,2
5159,5159,126833,126833,39115240103,3911524,1,3,4,5,2.02,0,19,1,4,2
5160,5160,126834,126834,39115240104,3911524,1,4,4,15,3.39,0,19,1,4,2
5161,5161,126835,126835,39115240105,3911524,1,5,4,10,0.0,0,19,1,4,2
5162,5162,126836,126836,39115240202,3911524,2,2,4,10,0.0,0,19,1,4,2
5163,5163,126837,126837,39115240203,3911524,2,3,4,10,0.0,0,19,1,4,2
5164,5164,126848,126848,39117140102,3911714,1,2,1,17,0.0,0,19,1,9,1
5165,5165,126849,126849,39117140103,3911714,1,3,1,5,0.0,0,19,1,9,1
5166,5166,126850,126850,39117140104,3911714,1,4,1,5,0.0,0,19,1,9,1
5167,5167,126851,126851,39117140105,3911714,1,5,1,8,0.0,0,19,1,9,1
5168,5168,126852,126852,39117140106,3911714,1,6,1,23,0.0,0,19,1,9,1
5169,5169,126853,126853,39117290102,3911729,1,2,3,39,23.84,0,19,1,4,2
5170,5170,126854,126854,39117290103,3911729,1,3,3,47,23.83,0,19,1,4,2
5171,5171,126855,126855,39117290202,3911729,2,2,3,6,4.67,0,19,2,4,2
5172,5172,126856,126856,39117290203,3911729,2,3,3,49,46.01,1,19,2,4,2
5173,5173,126867,126867,39119230202,3911923,2,2,4,30,7.51,0,19,1,4,2
5174,5174,126868,126868,39119230203,3911923,2,3,4,20,7.5,0,19,1,4,2
5175,5175,126869,126869,39119230204,3911923,2,4,4,5,0.98,0,19,1,4,2
5176,5176,126921,126921,39127700202,3912770,2,2,2,15,5.21,0,19,1,4,2
5177,5177,126922,126922,39127700203,3912770,2,3,2,15,5.47,0,19,1,4,2
5178,5178,126923,126923,39127700204,3912770,2,4,2,30,12.15,0,19,1,4,2
5179,5179,126924,126924,39128490102,3912849,1,2,4,40,18.35,0,19,1,9,2
5180,5180,126925,126925,39128490103,3912849,1,3,4,45,20.36,0,19,1,9,2
5181,5181,126928,126928,39128490202,3912849,2,2,4,20,7.72,0,19,1,9,2
5182,5182,126929,126929,39128490203,3912849,2,3,4,25,7.73,0,19,1,9,2
5183,5183,127030,127030,39135550104,3913555,1,4,1,30,3.87,0,19,1,1,1
5184,5184,127031,127031,39135550105,3913555,1,5,1,30,14.57,0,19,1,1,1
5185,5185,127032,127032,39135550106,3913555,1,6,1,30,13.89,0,19,1,1,1
5186,5186,127034,127034,39139980102,3913998,1,2,1,20,7.19,0,19,1,2,2
5187,5187,127035,127035,39139980103,3913998,1,3,1,25,7.54,0,19,1,2,2
5188,5188,127036,127036,39139980104,3913998,1,4,1,3,1.82,0,19,1,2,2
5189,5189,127079,127079,39145760102,3914576,1,2,3,7,3.06,0,19,3,4,1
5190,5190,127080,127080,39145760103,3914576,1,3,3,31,15.56,0,19,1,4,1
5191,5191,127081,127081,39145760104,3914576,1,4,3,6,3.1,0,19,1,4,1
5192,5192,127082,127082,39145760105,3914576,1,5,3,41,20.51,0,19,1,4,1
5193,5193,127108,127108,39147560102,3914756,1,2,3,40,26.42,0,19,1,4,3
5194,5194,127109,127109,39147560103,3914756,1,3,3,45,22.53,0,19,1,4,3
5195,5195,127110,127110,39147560104,3914756,1,4,3,10,3.47,0,19,1,4,3
5196,5196,127111,127111,39147560202,3914756,2,2,3,10,0.71,0,19,1,4,3
5197,5197,127112,127112,39147560203,3914756,2,3,3,10,0.71,0,19,1,4,3
5198,5198,127138,127138,39149940105,3914994,1,5,2,40,17.1,0,19,1,4,2
5199,5199,127139,127139,39149940106,3914994,1,6,2,10,2.01,0,19,1,4,2
5200,5200,127140,127140,39149940107,3914994,1,7,2,55,35.55,1,19,1,4,2
5201,5201,127142,127142,39149940109,3914994,1,9,2,15,7.5,0,19,1,4,2
5202,5202,127143,127143,39149940202,3914994,2,2,2,15,2.67,0,19,1,4,2
5203,5203,127144,127144,39149940203,3914994,2,3,2,10,2.67,0,19,1,4,2
5204,5204,127145,127145,39149940204,3914994,2,4,2,15,3.14,0,19,1,4,2
5205,5205,127146,127146,39149940205,3914994,2,5,2,15,3.14,0,19,1,4,2
5206,5206,127147,127147,39149940206,3914994,2,6,2,5,1.4,0,19,1,4,2
5207,5207,127178,127178,39155460102,3915546,1,2,4,8,3.64,0,19,1,4,3
5208,5208,127179,127179,39155460103,3915546,1,3,4,9,3.47,0,19,1,4,3
5209,5209,127224,127224,39160010102,3916001,1,2,2,10,2.38,0,19,1,3,2
5210,5210,127225,127225,39160010103,3916001,1,3,2,17,4.71,0,19,1,3,2
5211,5211,127226,127226,39160010104,3916001,1,4,2,39,6.72,0,19,1,3,2
5212,5212,127275,127275,39164640102,3916464,1,2,3,10,1.68,0,19,1,4,3
5213,5213,127276,127276,39164640103,3916464,1,3,3,10,1.68,0,19,1,4,3
5214,5214,127277,127277,39164640202,3916464,2,2,3,15,3.6,0,19,1,4,3
5215,5215,127278,127278,39164640203,3916464,2,3,3,15,3.57,0,19,1,4,3
5216,5216,127279,127279,39164640204,3916464,2,4,3,15,3.6,0,19,1,4,3
5217,5217,127280,127280,39164640205,3916464,2,5,3,20,3.57,0,19,1,4,3
5218,5218,127281,127281,39164640302,3916464,3,2,3,85,34.9,1,19,1,4,3
5219,5219,127283,127283,39165290102,3916529,1,2,2,20,4.8,0,19,1,4,2
5220,5220,127284,127284,39165290103,3916529,1,3,2,25,4.74,0,19,1,4,2
5221,5221,127285,127285,39165290202,3916529,2,2,2,30,8.37,0,19,1,4,2
5222,5222,127286,127286,39165290203,3916529,2,3,2,40,8.22,0,19,1,4,2
5223,5223,127287,127287,39165510102,3916551,1,2,4,10,1.52,0,4,1,1,0
5224,5224,127288,127288,39165510103,3916551,1,3,4,15,1.52,0,17,2,1,0
5225,5225,127296,127296,39165520102,3916552,1,2,2,15,8.52,0,19,1,4,2
5226,5226,127297,127297,39165520103,3916552,1,3,2,30,7.55,0,19,1,4,2
5227,5227,127298,127298,39165520202,3916552,2,2,2,15,5.8,0,19,1,4,2
5228,5228,127299,127299,39165520203,3916552,2,3,2,50,2.42,0,19,1,4,2
5229,5229,127300,127300,39165520204,3916552,2,4,2,15,2.42,0,19,1,4,2
5230,5230,127301,127301,39165520205,3916552,2,5,2,15,3.76,0,19,1,4,2
5231,5231,127302,127302,39165520206,3916552,2,6,2,30,3.88,0,19,1,4,2
5232,5232,127303,127303,39165520207,3916552,2,7,2,20,5.61,0,19,1,4,2
5233,5233,127399,127399,39179630102,3917963,1,2,2,25,4.63,0,19,1,2,2
5234,5234,127400,127400,39179630103,3917963,1,3,2,22,3.77,0,19,1,2,2
5235,5235,127401,127401,39179630104,3917963,1,4,2,13,1.74,0,19,1,2,2
5236,5236,127402,127402,39179630105,3917963,1,5,2,9,1.07,0,19,1,2,2
5237,5237,127507,127507,39184910202,3918491,2,2,2,20,13.4,0,19,1,4,2
5238,5238,127508,127508,39184910203,3918491,2,3,2,35,13.8,0,19,1,4,2
5239,5239,127626,127626,39191310104,3919131,1,4,4,13,3.06,0,19,1,4,2
5240,5240,127627,127627,39191310105,3919131,1,5,4,5,0.91,0,19,1,4,2
5241,5241,127628,127628,39191310106,3919131,1,6,4,13,2.62,0,19,1,4,2
5242,5242,127629,127629,39191310107,3919131,1,7,4,18,4.57,0,19,1,4,2
5243,5243,127651,127651,39192230102,3919223,1,2,2,82,30.46,1,6,1,4,2
5244,5244,127659,127659,39192230202,3919223,2,2,2,100,32.63,1,6,1,4,2
5245,5245,127669,127669,39192550202,3919255,2,2,2,24,1.68,0,19,1,4,3
5246,5246,127670,127670,39192550203,3919255,2,3,2,18,1.68,0,19,1,4,3
5247,5247,127671,127671,39193200102,3919320,1,2,2,15,2.56,0,17,2,2,2
5248,5248,127672,127672,39193200103,3919320,1,3,2,10,0.6,0,23,1,2,2
5249,5249,127673,127673,39193200104,3919320,1,4,2,30,3.47,0,5,1,2,2
5250,5250,127711,127711,39195610202,3919561,2,2,2,109,37.47,0,6,1,4,2
5251,5251,127720,127720,39197530102,3919753,1,2,4,15,5.39,0,19,1,2,2
5252,5252,127721,127721,39197530103,3919753,1,3,4,50,5.95,0,19,1,2,2
5253,5253,127722,127722,39197530104,3919753,1,4,4,5,3.31,0,19,2,2,2
5254,5254,127727,127727,39197530402,3919753,4,2,4,30,8.97,0,19,1,2,2
5255,5255,127728,127728,39197530403,3919753,4,3,4,30,8.87,0,19,1,2,2
5256,5256,128267,128267,39241800102,3924180,1,2,4,15,3.08,0,19,1,4,3
5257,5257,128268,128268,39241800103,3924180,1,3,4,15,3.1,0,19,1,4,3
5258,5258,128269,128269,39241800202,3924180,2,2,4,15,2.77,0,19,1,4,3
5259,5259,128270,128270,39241800203,3924180,2,3,4,15,2.77,0,19,1,4,3
5260,5260,128271,128271,39241800302,3924180,3,2,4,15,2.77,0,19,1,4,3
5261,5261,128272,128272,39241800303,3924180,3,3,4,15,2.77,0,19,1,4,3
5262,5262,130158,130158,39524000102,3952400,1,2,4,10,5.44,0,19,2,2,3
5263,5263,130159,130159,39524000103,3952400,1,3,4,28,5.46,0,19,1,2,3
5264,5264,130160,130160,39524000104,3952400,1,4,4,35,5.55,0,19,1,2,3
5265,5265,130161,130161,39524000105,3952400,1,5,4,15,8.04,0,19,2,2,3
5266,5266,130162,130162,39524000106,3952400,1,6,4,8,1.67,0,19,3,2,3
5267,5267,130163,130163,39524000107,3952400,1,7,4,25,0.87,0,19,3,2,3
5268,5268,130507,130507,40000160102,4000016,1,2,2,14,1.07,0,19,1,4,2
5269,5269,130508,130508,40000160103,4000016,1,3,2,6,1.07,0,19,1,4,2
5270,5270,130509,130509,40000160104,4000016,1,4,2,12,4.71,0,19,1,4,2
5271,5271,130510,130510,40000160105,4000016,1,5,2,42,4.95,0,19,1,4,2
5272,5272,130511,130511,40000160202,4000016,2,2,2,27,2.88,0,19,1,4,2
5273,5273,130512,130512,40000160203,4000016,2,3,2,17,2.45,0,19,1,4,2
5274,5274,130513,130513,40000160205,4000016,2,5,2,26,20.81,0,19,1,4,2
5275,5275,130514,130514,40000160206,4000016,2,6,2,32,20.34,0,19,1,4,2
5276,5276,130547,130547,40003040102,4000304,1,2,3,100,5.16,0,15,1,1,1
5277,5277,130548,130548,40003040106,4000304,1,6,3,90,5.29,0,15,1,1,1
5278,5278,130549,130549,40003130102,4000313,1,2,2,15,1.87,0,19,1,4,3
5279,5279,130550,130550,40003130103,4000313,1,3,2,15,1.87,0,19,1,4,3
5280,5280,130555,130555,40003130202,4000313,2,2,2,30,32.35,0,19,1,4,3
5281,5281,130556,130556,40003130203,4000313,2,3,2,40,28.93,0,19,1,4,3
5282,5282,130557,130557,40003130204,4000313,2,4,2,25,4.03,0,19,1,4,3
5283,5283,130558,130558,40003130205,4000313,2,5,2,15,5.22,0,19,1,4,3
5284,5284,130573,130573,40003640202,4000364,2,2,3,135,62.69,0,6,1,4,1
5285,5285,130626,130626,40006880106,4000688,1,6,2,25,10.62,0,19,1,4,3
5286,5286,130627,130627,40006880107,4000688,1,7,2,15,11.51,0,19,1,4,3
5287,5287,130628,130628,40006880202,4000688,2,2,2,24,0.0,0,19,1,4,3
5288,5288,130629,130629,40006880203,4000688,2,3,2,2,0.0,0,19,1,4,3
5289,5289,130630,130630,40006880204,4000688,2,4,2,2,0.0,0,19,1,4,3
5290,5290,130631,130631,40006880205,4000688,2,5,2,6,0.0,0,19,1,4,3
5291,5291,130632,130632,40006880206,4000688,2,6,2,19,0.0,0,19,1,4,3
5292,5292,130633,130633,40006880207,4000688,2,7,2,16,4.33,0,19,1,4,3
5293,5293,130634,130634,40006880208,4000688,2,8,2,11,2.34,0,19,1,4,3
5294,5294,130635,130635,40006880209,4000688,2,9,2,7,1.87,0,19,1,4,3
5295,5295,130669,130669,40008940102,4000894,1,2,2,3,1.4,0,19,1,2,2
5296,5296,130670,130670,40008940103,4000894,1,3,2,4,1.4,0,19,1,2,2
5297,5297,130671,130671,40008940104,4000894,1,4,2,9,4.67,0,19,1,2,2
5298,5298,130672,130672,40008940105,4000894,1,5,2,10,4.81,0,19,1,2,2
5299,5299,130673,130673,40008940106,4000894,1,6,2,5,1.4,0,19,1,2,2
5300,5300,130674,130674,40008940107,4000894,1,7,2,6,1.4,0,19,1,2,2
5301,5301,130751,130751,40011270102,4001127,1,2,3,28,11.34,0,19,1,2,2
5302,5302,130752,130752,40011270103,4001127,1,3,3,22,11.4,0,19,1,2,2
5303,5303,130755,130755,40011270202,4001127,2,2,3,5,1.62,0,19,1,2,2
5304,5304,130756,130756,40011270203,4001127,2,3,3,5,1.62,0,19,1,2,2
5305,5305,130763,130763,40011380102,4001138,1,2,2,28,12.05,0,19,1,4,2
5306,5306,130764,130764,40011380103,4001138,1,3,2,22,11.6,0,19,1,4,2
5307,5307,130765,130765,40011380202,4001138,2,2,2,87,30.78,1,19,1,4,2
5308,5308,130772,130772,40011700202,4001170,2,2,4,30,2.72,0,19,1,1,3
5309,5309,130773,130773,40011700203,4001170,2,3,4,30,2.79,0,19,1,1,3
5310,5310,130778,130778,40011920102,4001192,1,2,2,5,2.5,0,19,1,1,1
5311,5311,130779,130779,40011920103,4001192,1,3,2,25,2.5,0,19,1,1,1
5312,5312,130780,130780,40011920104,4001192,1,4,2,5,2.5,0,19,1,1,1
5313,5313,130781,130781,40011920105,4001192,1,5,2,5,2.5,0,19,1,1,1
5314,5314,130782,130782,40011920106,4001192,1,6,2,5,2.5,0,19,1,1,1
5315,5315,130783,130783,40011920107,4001192,1,7,2,5,2.5,0,19,1,1,1
5316,5316,130793,130793,40012740102,4001274,1,2,2,50,27.16,0,19,1,4,2
5317,5317,130794,130794,40012740103,4001274,1,3,2,55,27.8,0,19,1,4,2
5318,5318,130795,130795,40012740202,4001274,2,2,2,40,22.83,0,19,1,4,2
5319,5319,130796,130796,40012740203,4001274,2,3,2,40,22.61,0,19,1,4,2
5320,5320,130797,130797,40012740204,4001274,2,4,2,5,0.81,0,19,1,4,2
5321,5321,130817,130817,40013850202,4001385,2,2,3,45,14.41,0,19,1,3,2
5322,5322,130818,130818,40013850203,4001385,2,3,3,15,0.43,0,19,1,3,2
5323,5323,130819,130819,40013850204,4001385,2,4,3,10,0.43,0,19,1,3,2
5324,5324,130820,130820,40013850205,4001385,2,5,3,15,1.6,0,19,1,3,2
5325,5325,130821,130821,40013850206,4001385,2,6,3,20,1.75,0,19,1,3,2
5326,5326,130822,130822,40013850207,4001385,2,7,3,45,14.38,0,19,1,3,2
5327,5327,130823,130823,40013850302,4001385,3,2,3,10,2.23,0,19,1,3,2
5328,5328,130824,130824,40013850303,4001385,3,3,3,25,10.41,0,19,1,3,2
5329,5329,130825,130825,40013850304,4001385,3,4,3,10,2.49,0,19,1,3,2
5330,5330,130826,130826,40013850305,4001385,3,5,3,25,11.16,0,19,1,3,2
5331,5331,130827,130827,40014070102,4001407,1,2,1,65,8.93,0,19,1,2,1
5332,5332,130828,130828,40014070103,4001407,1,3,1,45,9.76,0,19,1,2,1
5333,5333,130855,130855,40015750106,4001575,1,6,5,5,0.76,0,19,1,2,2
5334,5334,130856,130856,40015750107,4001575,1,7,5,5,0.76,0,19,1,2,2
5335,5335,130857,130857,40015750108,4001575,1,8,5,10,0.76,0,19,3,2,2
5336,5336,130860,130860,40015750202,4001575,2,2,5,58,22.99,0,6,2,2,2
5337,5337,130861,130861,40015750205,4001575,2,5,5,70,23.01,0,6,1,2,2
5338,5338,130908,130908,40021700102,4002170,1,2,3,25,9.36,0,19,1,2,3
5339,5339,130909,130909,40021700103,4002170,1,3,3,25,9.39,0,19,1,2,3
5340,5340,130910,130910,40021700202,4002170,2,2,3,75,30.91,1,19,1,2,3
5341,5341,130916,130916,40021700306,4002170,3,6,3,15,3.22,0,19,1,2,3
5342,5342,130917,130917,40021700307,4002170,3,7,3,10,3.34,0,19,1,2,3
5343,5343,130920,130920,40022150102,4002215,1,2,5,50,25.05,0,16,1,2,2
5344,5344,130921,130921,40022150104,4002215,1,4,5,49,24.82,0,16,1,2,2
5345,5345,130924,130924,40022150204,4002215,2,4,5,15,7.0,0,19,1,2,2
5346,5346,130925,130925,40022150205,4002215,2,5,5,14,6.9,0,19,1,2,2
5347,5347,130926,130926,40022150206,4002215,2,6,5,5,0.76,0,19,1,2,2
5348,5348,131046,131046,40029240102,4002924,1,2,6,50,5.9,0,19,1,4,2
5349,5349,131047,131047,40029240103,4002924,1,3,6,15,5.86,0,19,1,4,2
5350,5350,131048,131048,40029240202,4002924,2,2,6,85,0.0,1,6,1,4,2
5351,5351,131147,131147,40032670202,4003267,2,2,2,91,31.77,1,6,1,4,2
5352,5352,131202,131202,40034850102,4003485,1,2,4,10,1.63,0,19,2,4,1
5353,5353,131203,131203,40034850103,4003485,1,3,4,20,2.4,0,19,1,4,1
5354,5354,131204,131204,40034850104,4003485,1,4,4,6,5.01,0,17,2,4,1
5355,5355,131205,131205,40034850105,4003485,1,5,4,2,2.11,0,17,2,4,1
5356,5356,131206,131206,40034850106,4003485,1,6,4,2,2.04,0,17,2,4,1
5357,5357,131207,131207,40034850107,4003485,1,7,4,7,3.45,0,17,2,4,1
5358,5358,131208,131208,40034850108,4003485,1,8,4,10,2.4,0,19,1,4,1
5359,5359,131241,131241,40038740102,4003874,1,2,2,40,8.12,0,19,1,2,2
5360,5360,131242,131242,40038740103,4003874,1,3,2,25,8.11,0,19,1,2,2
5361,5361,131259,131259,40039540202,4003954,2,2,2,32,14.18,1,19,1,4,2
5362,5362,131261,131261,40039540204,4003954,2,4,2,25,12.13,0,19,1,4,2
5363,5363,131501,131501,40052200202,4005220,2,2,2,105,22.13,1,15,1,3,1
5364,5364,131615,131615,40059400104,4005940,1,4,1,5,1.28,0,19,1,2,1
5365,5365,131616,131616,40059400105,4005940,1,5,1,35,17.72,0,19,1,2,1
5366,5366,131617,131617,40059400106,4005940,1,6,1,36,18.87,0,19,1,2,1
5367,5367,131680,131680,40062010102,4006201,1,2,5,103,37.89,1,6,1,3,2
5368,5368,131720,131720,40063580102,4006358,1,2,2,5,1.32,0,19,1,2,3
5369,5369,131721,131721,40063580103,4006358,1,3,2,48,19.59,1,19,1,2,3
5370,5370,131725,131725,40063580107,4006358,1,7,2,8,2.0,0,19,1,2,3
5371,5371,131726,131726,40063580202,4006358,2,2,2,15,8.51,0,19,1,2,3
5372,5372,131727,131727,40063580203,4006358,2,3,2,20,8.13,0,19,1,2,3
5373,5373,131809,131809,40066910202,4006691,2,2,4,97,30.52,1,6,1,4,2
5374,5374,131815,131815,40066910213,4006691,2,13,4,13,5.56,0,19,1,4,2
5375,5375,131816,131816,40066910214,4006691,2,14,4,4,1.64,0,19,1,4,2
5376,5376,131893,131893,40071380102,4007138,1,2,2,45,21.53,0,19,1,4,3
5377,5377,131894,131894,40071380103,4007138,1,3,2,32,21.34,0,19,1,4,3
5378,5378,131895,131895,40071380202,4007138,2,2,2,107,52.0,1,6,1,4,3
5379,5379,131926,131926,40071820302,4007182,3,2,3,9,1.86,0,19,1,2,3
5380,5380,131927,131927,40071820303,4007182,3,3,3,10,1.86,0,19,1,2,3
5381,5381,131997,131997,40075790104,4007579,1,4,2,13,2.65,1,19,1,4,2
5382,5382,132007,132007,40075790204,4007579,2,4,2,75,23.44,1,19,1,4,2
5383,5383,132046,132046,40077210302,4007721,3,2,3,16,7.58,0,19,1,4,3
5384,5384,132047,132047,40077210303,4007721,3,3,3,19,7.3,0,19,1,4,3
5385,5385,132048,132048,40077210304,4007721,3,4,3,15,7.31,0,19,1,4,3
5386,5386,132049,132049,40077210305,4007721,3,5,3,22,7.62,0,19,1,4,3
5387,5387,132273,132273,40086320204,4008632,2,4,2,45,44.08,0,19,1,4,2
5388,5388,132274,132274,40086320205,4008632,2,5,2,45,42.2,0,19,1,4,2
5389,5389,132341,132341,40089300102,4008930,1,2,2,35,8.67,0,19,1,4,2
5390,5390,132342,132342,40089300103,4008930,1,3,2,5,0.67,0,23,1,4,2
5391,5391,132343,132343,40089300104,4008930,1,4,2,3,0.67,0,23,2,4,2
5392,5392,132344,132344,40089300105,4008930,1,5,2,8,0.67,0,17,4,4,2
5393,5393,132345,132345,40089300106,4008930,1,6,2,7,0.67,0,17,4,4,2
5394,5394,132346,132346,40089300107,4008930,1,7,2,33,8.72,0,19,1,4,2
5395,5395,132355,132355,40090090102,4009009,1,2,4,10,3.1,0,19,1,3,3
5396,5396,132356,132356,40090090103,4009009,1,3,4,15,3.11,0,19,1,3,3
5397,5397,132359,132359,40090090202,4009009,2,2,4,125,30.44,1,6,3,3,3
5398,5398,132361,132361,40090090302,4009009,3,2,4,25,9.41,0,19,1,3,3
5399,5399,132362,132362,40090090303,4009009,3,3,4,20,7.94,0,19,1,3,3
5400,5400,132625,132625,40100410102,4010041,1,2,2,15,7.01,0,19,1,4,3
5401,5401,132626,132626,40100410103,4010041,1,3,2,15,5.01,0,19,1,4,3
5402,5402,132627,132627,40100410104,4010041,1,4,2,5,3.29,0,19,1,4,3
5403,5403,132628,132628,40100410202,4010041,2,2,2,20,5.23,0,19,1,4,3
5404,5404,132629,132629,40100410203,4010041,2,3,2,30,5.27,0,19,1,4,3
5405,5405,132820,132820,40107620202,4010762,2,2,2,40,15.32,1,19,1,2,2
5406,5406,132877,132877,40112080102,4011208,1,2,1,68,0.0,1,6,1,4,3
5407,5407,132954,132954,40115990102,4011599,1,2,3,10,1.16,0,19,1,3,3
5408,5408,132955,132955,40115990103,4011599,1,3,3,13,1.16,0,19,1,3,3
5409,5409,132980,132980,40118410102,4011841,1,2,3,15,2.75,0,19,1,4,3
5410,5410,132981,132981,40118410103,4011841,1,3,3,15,2.73,0,19,1,4,3
5411,5411,132984,132984,40118410202,4011841,2,2,3,20,5.65,0,19,1,4,3
5412,5412,132985,132985,40118410203,4011841,2,3,3,30,5.44,0,19,1,4,3
5413,5413,133414,133414,40142510102,4014251,1,2,1,37,14.99,0,19,1,4,1
5414,5414,133415,133415,40142510103,4014251,1,3,1,39,15.0,0,19,1,4,1
5415,5415,133453,133453,40146590102,4014659,1,2,1,64,18.53,1,19,1,4,1
5416,5416,133461,133461,40146860102,4014686,1,2,2,63,23.08,1,19,1,4,2
5417,5417,133463,133463,40146860202,4014686,2,2,2,11,1.89,0,19,1,4,2
5418,5418,133464,133464,40146860203,4014686,2,3,2,11,4.42,0,19,1,4,2
5419,5419,133465,133465,40146860204,4014686,2,4,2,19,6.72,0,19,1,4,2
5420,5420,133541,133541,40152910102,4015291,1,2,2,12,2.07,0,19,1,2,2
5421,5421,133542,133542,40152910103,4015291,1,3,2,15,2.07,0,19,1,2,2
5422,5422,133596,133596,40154520102,4015452,1,2,4,15,4.41,0,19,1,4,2
5423,5423,133597,133597,40154520103,4015452,1,3,4,25,3.24,0,19,1,4,2
5424,5424,133604,133604,40154520402,4015452,4,2,4,70,0.0,1,6,1,4,2
5425,5425,133655,133655,40157660102,4015766,1,2,5,17,11.95,0,19,1,4,3
5426,5426,133656,133656,40157660103,4015766,1,3,5,15,12.07,0,19,1,4,3
5427,5427,133657,133657,40157660202,4015766,2,2,5,15,11.95,0,19,1,4,3
5428,5428,133658,133658,40157660203,4015766,2,3,5,16,12.07,0,19,1,4,3
5429,5429,133674,133674,40158320102,4015832,1,2,6,30,23.08,0,19,1,3,2
5430,5430,133675,133675,40158320103,4015832,1,3,6,45,22.16,0,19,1,3,2
5431,5431,133676,133676,40158320202,4015832,2,2,6,15,2.2,0,19,1,3,2
5432,5432,133677,133677,40158320203,4015832,2,3,6,15,2.2,0,19,1,3,2
5433,5433,133718,133718,40160900102,4016090,1,2,4,42,25.29,1,19,1,3,3
5434,5434,133720,133720,40160900202,4016090,2,2,4,15,0.95,0,19,2,3,3
5435,5435,133721,133721,40160900203,4016090,2,3,4,15,0.95,0,19,1,3,3
5436,5436,133769,133769,40163860102,4016386,1,2,2,120,29.73,1,17,2,4,2
