,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
4716,4,68,17.55,1,6,2,3,3
4717,4,22,10.98,0,19,1,3,3
4718,4,78,0.0,1,6,2,3,3
4719,3,15,2.41,0,17,2,4,1
4720,3,108,30.23,1,6,1,4,1
4721,3,88,30.14,1,6,2,4,1
4722,3,10,2.41,0,19,2,4,1
4723,3,25,10.91,0,19,1,4,1
4724,3,34,15.4,0,19,1,4,1
4725,5,15,4.51,0,19,1,4,3
4726,5,20,3.47,0,19,1,4,3
4727,5,20,7.37,0,19,1,4,3
4728,5,15,4.51,0,19,1,4,3
4729,5,15,4.51,0,19,1,4,3
4730,5,20,0.0,0,19,2,4,3
4731,5,25,0.0,0,19,2,4,3
4732,5,40,0.0,0,19,1,4,3
4733,5,25,0.0,0,19,1,4,3
4734,5,20,7.37,0,19,1,4,3
4735,5,20,7.37,0,19,1,4,3
4736,3,100,51.46,1,6,1,4,2
4737,3,36,30.48,0,19,1,4,2
4738,3,44,30.52,0,19,1,4,2
4739,2,130,58.71,1,6,1,4,3
4740,3,19,20.83,0,19,1,4,3
4741,3,20,20.63,0,19,1,4,3
4742,3,20,5.07,0,5,1,1,0
4743,3,30,5.08,0,5,1,1,0
4744,1,13,2.73,0,19,1,2,1
4745,1,12,1.59,0,19,1,2,1
4746,1,1,0.52,0,19,1,2,1
4747,1,10,2.51,0,19,1,2,1
4748,1,14,2.56,0,19,1,2,3
4749,1,11,4.33,0,19,1,2,3
4751,2,25,8.72,0,19,1,3,2
4752,2,19,5.57,0,19,1,3,2
4753,2,12,6.12,0,19,1,3,2
4754,2,9,1.57,0,19,1,4,2
4755,2,20,8.86,0,19,1,4,2
4756,2,5,8.9,0,19,1,4,2
4757,2,3,0.59,0,19,1,4,2
4758,2,12,1.57,0,19,1,4,2
4759,2,15,2.41,0,19,1,4,2
4760,2,15,6.35,0,19,1,4,2
4761,2,20,6.28,0,19,1,4,2
4762,2,160,40.82,1,6,1,4,2
4763,2,30,9.26,0,19,1,4,2
4764,2,30,8.82,0,19,1,4,2
4765,3,5,1.05,0,19,1,3,2
4766,3,5,1.05,0,19,1,3,2
4767,3,10,1.05,0,19,2,3,2
4768,3,25,8.82,0,19,1,3,2
4769,3,30,8.72,0,19,1,3,2
4770,3,10,1.05,0,19,2,3,2
4771,1,10,4.37,0,19,1,3,1
4772,1,6,2.37,0,19,1,3,1
4773,1,8,3.83,0,19,1,3,1
4774,4,20,4.12,0,19,1,4,3
4775,4,20,3.87,0,19,1,4,3
4776,4,16,3.18,0,19,1,4,3
4777,4,17,3.29,0,19,1,4,3
4778,3,1,0.65,0,19,2,4,3
4779,3,16,7.6,0,19,1,4,3
4780,3,2,2.94,0,19,1,4,3
4781,3,7,4.85,0,19,1,4,3
4782,3,7,2.28,0,19,1,4,3
4783,3,3,0.92,0,19,1,4,3
4784,3,7,0.92,0,19,1,4,3
4785,3,37,7.6,0,19,1,4,3
4786,5,26,13.68,0,19,1,4,3
4787,5,32,10.75,0,19,1,4,3
4788,5,6,1.33,0,19,1,4,3
4789,5,60,0.0,1,19,1,4,3
4790,5,8,4.29,0,19,1,4,3
4791,5,6,2.5,0,19,1,4,3
4792,5,4,2.58,0,19,1,4,3
4793,5,15,4.29,0,19,1,4,3
4794,4,105,51.02,1,6,1,4,2
4795,4,25,7.15,0,19,1,2,2
4796,4,30,7.16,0,19,1,2,2
4797,4,10,3.79,0,19,1,2,2
4798,4,15,3.79,0,19,1,2,2
4799,5,46,25.53,0,19,1,4,2
4800,5,50,26.53,0,19,1,4,2
4801,5,15,1.87,0,19,1,4,2
4802,5,10,1.87,0,19,1,4,2
4803,5,10,0.48,0,19,2,4,2
4804,1,159,67.33,1,6,1,2,1
4805,4,140,50.63,1,6,1,3,2
4806,3,5,2.56,0,19,1,4,3
4807,3,5,0.75,0,23,1,4,3
4808,3,15,0.75,0,23,1,4,3
4809,3,240,2.56,0,19,1,4,3
4810,3,60,5.79,0,19,1,4,3
4811,3,30,5.92,0,19,1,4,3
4812,4,5,2.03,0,19,1,4,1
4813,4,7,2.03,0,19,1,4,1
4814,4,8,2.03,0,19,2,4,1
4815,4,8,2.03,0,19,2,4,1
4816,4,8,2.03,0,17,2,4,1
4817,4,8,2.03,0,17,2,4,1
4818,5,30,9.59,0,19,1,3,2
4819,5,45,9.84,0,19,1,3,2
4820,2,47,27.64,1,19,1,4,2
4821,3,20,3.06,0,19,1,4,3
4822,3,20,3.06,0,19,1,4,3
4823,3,25,2.95,0,19,1,4,3
4824,3,20,2.02,0,19,1,4,3
4825,3,20,3.82,0,19,1,4,3
4826,3,30,3.28,0,19,1,4,3
4827,3,15,0.47,0,19,1,4,3
4828,3,35,2.95,0,19,1,4,3
4829,3,24,11.38,0,19,1,4,3
4830,3,17,11.64,0,19,1,4,3
4831,4,80,29.66,1,6,1,4,2
4832,4,2,0.55,0,19,2,4,2
4833,4,2,0.55,0,19,1,4,2
4834,4,15,4.96,0,19,1,4,2
4835,4,20,4.98,0,19,1,4,2
4836,4,5,1.21,0,19,1,4,2
4837,4,94,24.1,1,6,1,4,2
4838,2,75,33.79,1,19,2,2,2
4839,2,40,6.9,0,19,1,2,2
4840,2,15,6.95,0,19,1,2,2
4841,2,78,28.5,1,6,1,4,2
4842,2,4,1.11,0,19,1,4,2
4843,2,2,0.47,0,23,1,4,2
4844,2,1,0.47,0,23,1,4,2
4845,2,2,1.11,0,19,1,4,2
4846,6,20,4.17,0,19,1,4,2
4847,6,15,4.14,0,19,1,4,2
4848,6,5,0.73,0,19,1,4,2
4849,4,60,22.45,1,19,1,3,2
4850,2,120,22.04,0,15,1,2,2
4851,2,90,22.62,0,5,3,2,2
4852,5,22,11.84,0,19,1,4,2
4853,5,26,11.47,0,19,1,4,2
4854,5,41,26.07,0,19,1,4,3
4855,5,40,15.01,0,19,1,4,3
4856,5,30,14.93,0,19,1,4,3
4857,5,35,26.5,0,19,1,4,3
4858,5,17,8.38,0,19,1,4,3
4859,5,18,8.19,0,19,1,4,3
4860,5,23,3.23,0,19,1,4,3
4861,5,18,19.84,0,19,1,4,3
4862,5,20,16.71,0,19,1,4,3
4863,5,15,8.38,0,19,1,4,3
4864,5,30,14.34,0,19,1,4,3
4865,5,30,6.49,0,19,1,4,3
4866,2,76,16.0,1,19,1,4,2
4867,2,55,6.7,0,19,4,4,2
4868,2,30,6.92,0,19,4,4,2
4869,2,10,0.77,0,19,1,3,2
4870,2,15,0.77,0,19,1,3,2
4871,2,10,2.02,0,19,1,3,2
4872,2,20,2.56,0,19,1,3,2
4873,2,20,2.78,0,19,1,3,2
4874,5,60,22.43,1,6,1,3,1
4875,2,2,1.63,0,19,2,4,1
4876,2,28,11.76,0,19,1,4,1
4877,2,7,2.87,0,19,2,4,1
4878,2,10,0.87,0,19,2,4,1
4879,2,9,2.64,0,19,2,4,1
4880,2,38,12.73,0,19,1,4,1
4881,2,661,20.75,1,6,2,4,1
4882,2,30,13.84,1,19,1,3,2
4883,3,67,35.59,0,19,1,4,2
4884,3,40,0.0,0,19,1,4,2
4885,3,45,0.0,0,19,2,4,2
4886,3,10,2.26,0,19,2,4,2
4887,3,27,0.0,0,19,2,4,2
4888,3,19,0.0,0,19,2,4,2
4889,3,11,0.0,0,19,1,4,2
4890,3,5,0.0,0,19,1,4,2
4891,3,9,0.0,0,19,1,4,2
4892,3,10,0.0,0,19,1,4,2
4893,3,40,0.0,0,19,2,4,2
4894,3,7,1.33,0,19,1,4,2
4895,3,5,2.26,0,19,1,4,2
4896,3,63,0.0,1,6,2,9,3
4897,3,5,2.17,0,19,2,9,3
4898,3,15,2.05,0,19,1,9,3
4899,3,10,1.68,0,19,1,9,3
4900,4,40,23.7,0,19,1,4,2
4901,4,10,0.92,0,19,1,4,2
4902,4,5,0.92,0,19,1,4,2
4903,4,45,23.44,0,19,1,4,2
4904,4,17,5.08,0,19,1,4,2
4905,4,7,1.92,0,19,1,4,2
4906,5,18,3.05,1,19,2,4,3
4907,5,23,6.39,0,19,2,4,3
4909,5,10,1.28,0,17,3,4,3
4910,4,8,2.52,0,19,1,2,2
4911,4,21,0.0,0,19,1,2,2
4912,4,7,0.0,0,19,1,2,2
4913,4,25,10.0,0,19,1,2,2
4914,4,6,0.51,0,19,2,2,2
4915,4,3,0.51,0,19,1,2,2
4916,4,3,0.51,0,19,1,2,2
4917,4,4,0.51,0,19,2,2,2
4918,4,26,18.51,0,19,1,2,2
4919,4,25,18.95,0,19,1,2,2
4920,2,13,1.93,0,19,1,2,2
4921,2,27,22.73,0,19,1,2,2
4922,2,93,21.45,0,19,1,2,2
4923,3,40,22.73,0,19,1,4,2
4924,3,30,21.38,0,19,1,4,2
4925,3,120,25.51,0,19,1,4,2
4926,3,60,25.31,0,19,1,4,2
4927,3,30,8.41,0,19,1,2,3
4928,3,30,8.2,0,19,1,2,3
4929,3,10,1.59,0,19,1,2,3
4930,3,15,1.59,0,19,1,2,3
4931,4,30,3.55,0,19,2,2,2
4932,4,30,3.55,0,17,2,2,2
4933,3,5,0.93,0,23,1,4,2
4934,3,5,0.93,0,23,1,4,2
4935,2,7,2.88,0,19,1,2,2
4936,2,13,2.88,0,19,1,2,2
4937,4,30,18.37,0,19,2,9,2
4938,4,40,18.31,0,19,2,9,2
4939,1,10,2.41,0,19,1,2,1
4940,1,10,2.41,0,19,1,2,1
4941,4,23,14.12,0,19,1,4,2
4942,4,48,21.35,0,19,2,4,2
4943,4,39,21.86,0,19,2,4,2
4944,4,21,13.75,0,19,1,4,2
4945,4,26,16.84,0,19,1,4,2
4946,4,36,25.82,0,19,2,4,2
4947,4,44,26.27,0,19,2,4,2
4948,4,14,14.48,0,19,1,4,2
4949,3,17,9.27,0,19,1,2,3
4950,3,5,1.62,0,19,1,2,3
4951,3,17,7.53,0,19,1,2,3
4952,3,10,3.09,0,19,1,2,3
4953,3,14,0.95,0,19,1,2,3
4954,3,9,4.03,0,19,1,2,3
4955,2,7,19.87,0,19,1,3,2
4956,2,10,19.94,0,19,1,3,2
4957,2,10,19.87,0,19,1,3,2
4958,2,15,19.94,0,19,1,3,2
4959,3,10,3.3,0,19,1,9,2
4960,3,10,3.3,0,19,1,9,2
4961,3,15,3.94,0,19,1,9,2
4962,3,15,3.94,0,19,1,9,2
4963,3,110,39.04,1,6,1,4,2
4964,3,10,1.91,0,19,2,4,2
4965,3,18,6.13,0,19,2,4,2
4966,2,18,6.54,0,19,1,4,3
4967,2,50,15.19,0,19,1,4,3
4968,2,80,46.01,0,19,1,4,3
4969,2,80,34.87,0,19,3,4,3
4970,2,55,35.31,0,19,3,4,3
4971,2,12,6.44,0,19,1,4,3
4972,2,44,35.9,0,19,1,4,3
4973,2,30,7.79,0,19,1,3,2
4974,2,20,7.79,0,19,1,3,2
4975,2,120,0.0,1,12,1,3,2
4976,2,30,25.0,0,19,1,3,2
4977,4,30,13.45,0,19,1,4,2
4978,4,25,13.19,0,19,1,4,2
4979,4,10,8.76,0,19,1,4,3
4980,4,15,5.96,0,19,1,4,3
4981,4,10,5.92,0,19,1,4,3
4982,4,15,5.2,0,19,1,4,3
4983,4,15,2.76,0,19,1,4,3
4984,4,25,13.59,0,19,1,4,3
4985,4,40,13.79,0,19,1,4,3
4986,4,15,7.61,0,19,1,4,3
4987,4,15,1.86,0,19,1,4,3
4988,4,30,7.8,0,19,1,4,3
4989,4,30,3.74,0,19,1,4,3
4990,2,20,5.99,0,19,1,2,2
4991,2,10,0.87,0,19,3,2,2
4992,2,10,0.87,0,19,3,2,2
4993,2,25,4.63,0,19,1,2,2
4994,2,15,3.34,0,19,1,2,2
4995,4,30,16.74,1,19,1,2,2
4996,4,5,0.63,0,19,1,2,2
4997,4,15,3.95,0,19,1,2,2
4998,4,10,4.09,0,19,1,2,2
4999,4,5,0.63,0,19,1,2,2
5000,2,25,7.77,0,19,1,2,3
5001,2,40,7.27,0,19,1,2,3
5002,2,20,6.61,0,18,2,2,3
5003,2,30,7.23,0,18,1,2,3
5004,6,95,0.0,1,6,1,4,3
5005,2,6,1.75,0,19,1,2,2
5006,2,6,1.75,0,19,1,2,2
5007,2,5,1.75,0,19,1,2,2
5008,2,6,1.75,0,19,1,2,2
5009,3,58,36.32,0,19,1,4,3
5010,3,4,3.45,0,19,1,4,3
5011,3,2,3.45,0,19,1,4,3
5012,3,65,36.33,0,19,1,4,3
5013,3,30,13.8,0,19,1,4,3
5014,3,35,12.69,0,19,1,4,3
5015,3,10,0.6,0,19,1,4,3
5016,3,10,3.82,0,19,1,4,3
5017,3,10,2.2,0,19,1,4,3
5018,2,30,15.59,0,19,1,4,3
5019,2,30,11.08,0,19,1,4,3
5020,2,15,6.27,0,19,1,4,3
5021,2,30,10.37,0,19,1,4,3
5022,2,15,10.32,0,19,1,4,3
5023,5,210,0.0,0,6,1,4,2
5024,5,60,11.94,1,6,1,4,2
5025,3,19,9.96,0,19,1,4,2
5026,3,20,9.94,0,19,1,4,2
5027,3,20,7.18,0,19,1,4,2
5028,3,9,2.91,0,19,1,4,2
5029,3,26,5.75,0,19,1,4,2
5030,1,45,16.73,1,19,1,3,1
5031,4,20,6.6,0,19,1,2,3
5032,4,25,2.49,0,19,1,2,3
5033,4,27,5.92,0,19,1,2,3
5034,4,6,0.37,0,19,1,2,3
5035,4,30,11.69,0,19,1,2,3
5036,4,35,11.06,0,19,1,2,3
5037,2,5,0.77,0,19,1,2,2
5038,2,4,0.77,0,19,1,2,2
5039,2,7,1.54,0,19,1,2,2
5040,2,7,1.54,0,19,1,2,2
5041,2,6,0.77,0,19,1,2,2
5042,3,90,45.65,1,19,1,3,3
5043,3,11,2.01,0,19,1,3,3
5044,3,15,4.55,0,19,1,3,3
5045,3,15,2.48,0,19,1,3,3
5046,3,15,4.49,0,19,1,3,3
5047,3,75,45.45,1,19,1,3,3
5048,5,22,5.68,0,19,1,2,2
5049,5,16,5.68,0,19,1,2,2
5050,1,15,2.37,0,19,1,2,3
5051,1,10,6.13,0,19,1,2,3
5052,1,20,5.38,0,19,1,2,3
5053,1,5,0.93,0,19,1,2,3
5054,1,10,2.37,0,19,1,2,3
5055,2,101,19.35,1,6,1,4,1
5056,2,4,2.28,0,19,1,4,2
5057,2,103,31.62,1,6,1,4,2
5058,5,62,4.54,0,15,1,2,1
5059,5,60,4.54,0,15,1,2,1
5060,2,60,17.24,0,19,1,4,2
5061,2,60,16.94,0,19,1,4,2
5062,4,7,1.24,0,19,2,9,2
5063,4,41,14.23,0,19,1,9,2
5064,4,35,13.92,0,19,1,9,2
5065,4,10,0.44,0,19,1,9,2
5066,4,20,0.94,0,19,1,9,2
5067,4,9,0.94,0,19,1,9,2
5068,2,19,6.39,0,19,1,4,3
5069,2,10,3.6,0,19,1,4,3
5070,2,10,3.59,0,19,1,4,3
5071,2,6,0.67,0,19,1,4,3
5072,2,21,5.7,0,19,1,4,3
5073,2,20,6.87,1,19,1,4,3
5074,2,7,1.74,0,19,1,4,3
5075,2,7,1.35,0,19,1,4,3
5076,3,36,21.49,1,19,1,2,2
5077,4,4,1.23,0,19,1,4,3
5078,4,5,3.81,0,19,1,4,3
5079,4,6,3.81,0,19,1,4,3
5080,4,30,9.13,0,19,1,4,3
5081,4,35,9.13,0,19,1,4,3
5082,4,21,3.81,0,19,2,4,3
5083,4,8,1.57,0,19,2,4,3
5084,4,16,4.05,0,19,2,4,3
5085,4,8,0.75,0,19,2,4,3
5086,4,2,0.75,0,19,2,4,3
5087,4,11,3.36,0,19,2,4,3
5088,2,7,7.36,0,19,1,3,2
5089,2,15,7.74,0,19,1,3,2
5090,2,35,16.41,0,19,1,3,2
5091,2,23,4.37,0,19,1,3,2
5092,2,20,8.41,0,19,1,3,2
5093,2,15,4.14,0,19,1,3,2
5094,3,5,16.73,0,19,1,4,3
5095,3,10,16.89,0,19,1,4,3
5096,3,5,16.73,0,19,1,4,3
5097,3,5,16.89,0,19,1,4,3
5098,1,20,8.24,0,19,1,2,1
5099,1,20,6.15,0,19,1,2,1
5100,1,10,4.47,0,19,1,2,1
5101,1,15,6.77,0,19,1,2,1
5102,1,45,20.81,0,19,1,3,1
5103,1,6,0.38,0,19,1,3,1
5104,1,50,22.05,0,19,1,3,1
5105,4,3,1.98,0,19,1,4,2
5106,4,27,8.2,0,19,1,4,2
5107,4,21,8.27,0,19,1,4,2
5108,2,38,26.88,1,19,1,4,3
5109,2,10,1.5,0,19,1,4,2
5110,2,15,1.55,0,19,1,4,2
5111,2,5,0.38,0,19,1,4,2
5112,2,10,4.25,0,19,1,4,2
5113,2,20,4.29,0,19,1,4,2
5114,2,25,21.72,0,19,1,3,2
5115,2,5,1.19,0,19,1,3,2
5116,2,70,44.74,1,19,1,3,2
5117,2,33,21.57,0,19,1,3,2
5118,2,4,2.45,0,19,2,4,1
5119,2,101,41.04,1,6,1,4,1
5120,5,233,0.0,0,5,1,4,2
5121,5,1,0.76,0,19,3,4,2
5122,5,12,2.69,0,19,2,4,2
5123,5,20,11.67,0,19,1,4,2
5124,5,18,10.75,0,19,1,4,2
5125,5,10,1.0,0,19,1,4,2
5126,5,13,1.0,0,19,1,4,2
5127,5,14,1.99,0,19,1,4,2
5128,5,47,28.33,0,19,1,4,2
5129,5,6,0.76,0,19,2,4,2
5130,1,60,29.13,0,19,1,2,1
5131,1,60,29.03,0,19,1,2,1
5132,2,80,28.13,0,19,1,4,2
5133,2,60,26.85,0,19,1,4,2
5134,4,90,33.22,1,6,1,4,2
5135,4,10,3.49,0,19,2,4,2
5136,4,9,6.46,0,19,1,4,2
5137,4,10,4.37,0,19,1,4,2
5138,4,45,21.43,0,19,1,2,2
5139,4,60,21.48,0,19,1,2,2
5140,2,90,10.23,0,5,1,1,1
5141,2,88,9.91,0,5,1,1,1
5142,3,41,17.38,0,19,1,4,3
5143,3,44,17.45,0,19,1,4,3
5144,3,7,2.47,0,19,1,4,3
5145,3,20,7.8,0,19,1,4,3
5146,3,7,0.61,0,23,1,4,3
5147,3,7,0.61,0,23,1,4,3
5148,3,29,10.7,0,19,1,4,3
5149,3,24,13.46,0,19,1,4,3
5150,3,17,9.0,0,19,1,4,3
5151,3,26,14.97,0,19,1,4,3
5152,3,1,0.9,0,17,2,4,3
5153,3,7,0.9,0,17,2,4,3
5154,3,34,14.91,0,19,1,4,3
5155,3,9,3.06,0,19,2,4,3
5156,3,30,13.12,0,19,1,4,3
5157,3,28,13.85,0,19,1,4,3
5158,4,14,0.0,0,19,1,4,2
5159,4,5,2.02,0,19,1,4,2
5160,4,15,3.39,0,19,1,4,2
5161,4,10,0.0,0,19,1,4,2
5162,4,10,0.0,0,19,1,4,2
5163,4,10,0.0,0,19,1,4,2
5164,1,17,0.0,0,19,1,9,1
5165,1,5,0.0,0,19,1,9,1
5166,1,5,0.0,0,19,1,9,1
5167,1,8,0.0,0,19,1,9,1
5168,1,23,0.0,0,19,1,9,1
5169,3,39,23.84,0,19,1,4,2
5170,3,47,23.83,0,19,1,4,2
5171,3,6,4.67,0,19,2,4,2
5172,3,49,46.01,1,19,2,4,2
5173,4,30,7.51,0,19,1,4,2
5174,4,20,7.5,0,19,1,4,2
5175,4,5,0.98,0,19,1,4,2
5176,2,15,5.21,0,19,1,4,2
5177,2,15,5.47,0,19,1,4,2
5178,2,30,12.15,0,19,1,4,2
5179,4,40,18.35,0,19,1,9,2
5180,4,45,20.36,0,19,1,9,2
5181,4,20,7.72,0,19,1,9,2
5182,4,25,7.73,0,19,1,9,2
5183,1,30,3.87,0,19,1,1,1
5184,1,30,14.57,0,19,1,1,1
5185,1,30,13.89,0,19,1,1,1
5186,1,20,7.19,0,19,1,2,2
5187,1,25,7.54,0,19,1,2,2
5188,1,3,1.82,0,19,1,2,2
5189,3,7,3.06,0,19,3,4,1
5190,3,31,15.56,0,19,1,4,1
5191,3,6,3.1,0,19,1,4,1
5192,3,41,20.51,0,19,1,4,1
5193,3,40,26.42,0,19,1,4,3
5194,3,45,22.53,0,19,1,4,3
5195,3,10,3.47,0,19,1,4,3
5196,3,10,0.71,0,19,1,4,3
5197,3,10,0.71,0,19,1,4,3
5198,2,40,17.1,0,19,1,4,2
5199,2,10,2.01,0,19,1,4,2
5200,2,55,35.55,1,19,1,4,2
5201,2,15,7.5,0,19,1,4,2
5202,2,15,2.67,0,19,1,4,2
5203,2,10,2.67,0,19,1,4,2
5204,2,15,3.14,0,19,1,4,2
5205,2,15,3.14,0,19,1,4,2
5206,2,5,1.4,0,19,1,4,2
5207,4,8,3.64,0,19,1,4,3
5208,4,9,3.47,0,19,1,4,3
5209,2,10,2.38,0,19,1,3,2
5210,2,17,4.71,0,19,1,3,2
5211,2,39,6.72,0,19,1,3,2
5212,3,10,1.68,0,19,1,4,3
5213,3,10,1.68,0,19,1,4,3
5214,3,15,3.6,0,19,1,4,3
5215,3,15,3.57,0,19,1,4,3
5216,3,15,3.6,0,19,1,4,3
5217,3,20,3.57,0,19,1,4,3
5218,3,85,34.9,1,19,1,4,3
5219,2,20,4.8,0,19,1,4,2
5220,2,25,4.74,0,19,1,4,2
5221,2,30,8.37,0,19,1,4,2
5222,2,40,8.22,0,19,1,4,2
5224,4,15,1.52,0,17,2,1,0
5225,2,15,8.52,0,19,1,4,2
5226,2,30,7.55,0,19,1,4,2
5227,2,15,5.8,0,19,1,4,2
5228,2,50,2.42,0,19,1,4,2
5229,2,15,2.42,0,19,1,4,2
5230,2,15,3.76,0,19,1,4,2
5231,2,30,3.88,0,19,1,4,2
5232,2,20,5.61,0,19,1,4,2
5233,2,25,4.63,0,19,1,2,2
5234,2,22,3.77,0,19,1,2,2
5235,2,13,1.74,0,19,1,2,2
5236,2,9,1.07,0,19,1,2,2
5237,2,20,13.4,0,19,1,4,2
5238,2,35,13.8,0,19,1,4,2
5239,4,13,3.06,0,19,1,4,2
5240,4,5,0.91,0,19,1,4,2
5241,4,13,2.62,0,19,1,4,2
5242,4,18,4.57,0,19,1,4,2
5243,2,82,30.46,1,6,1,4,2
5244,2,100,32.63,1,6,1,4,2
5245,2,24,1.68,0,19,1,4,3
5246,2,18,1.68,0,19,1,4,3
5247,2,15,2.56,0,17,2,2,2
5248,2,10,0.6,0,23,1,2,2
5249,2,30,3.47,0,5,1,2,2
5250,2,109,37.47,0,6,1,4,2
5251,4,15,5.39,0,19,1,2,2
5252,4,50,5.95,0,19,1,2,2
5253,4,5,3.31,0,19,2,2,2
5254,4,30,8.97,0,19,1,2,2
5255,4,30,8.87,0,19,1,2,2
5256,4,15,3.08,0,19,1,4,3
5257,4,15,3.1,0,19,1,4,3
5258,4,15,2.77,0,19,1,4,3
5259,4,15,2.77,0,19,1,4,3
5260,4,15,2.77,0,19,1,4,3
5261,4,15,2.77,0,19,1,4,3
5262,4,10,5.44,0,19,2,2,3
5263,4,28,5.46,0,19,1,2,3
5264,4,35,5.55,0,19,1,2,3
5265,4,15,8.04,0,19,2,2,3
5266,4,8,1.67,0,19,3,2,3
5267,4,25,0.87,0,19,3,2,3
5268,2,14,1.07,0,19,1,4,2
5269,2,6,1.07,0,19,1,4,2
5270,2,12,4.71,0,19,1,4,2
5271,2,42,4.95,0,19,1,4,2
5272,2,27,2.88,0,19,1,4,2
5273,2,17,2.45,0,19,1,4,2
5274,2,26,20.81,0,19,1,4,2
5275,2,32,20.34,0,19,1,4,2
5276,3,100,5.16,0,15,1,1,1
5277,3,90,5.29,0,15,1,1,1
5278,2,15,1.87,0,19,1,4,3
5279,2,15,1.87,0,19,1,4,3
5280,2,30,32.35,0,19,1,4,3
5281,2,40,28.93,0,19,1,4,3
5282,2,25,4.03,0,19,1,4,3
5283,2,15,5.22,0,19,1,4,3
5284,3,135,62.69,0,6,1,4,1
5285,2,25,10.62,0,19,1,4,3
5286,2,15,11.51,0,19,1,4,3
5287,2,24,0.0,0,19,1,4,3
5288,2,2,0.0,0,19,1,4,3
5289,2,2,0.0,0,19,1,4,3
5290,2,6,0.0,0,19,1,4,3
5291,2,19,0.0,0,19,1,4,3
5292,2,16,4.33,0,19,1,4,3
5293,2,11,2.34,0,19,1,4,3
5294,2,7,1.87,0,19,1,4,3
5295,2,3,1.4,0,19,1,2,2
5296,2,4,1.4,0,19,1,2,2
5297,2,9,4.67,0,19,1,2,2
5298,2,10,4.81,0,19,1,2,2
5299,2,5,1.4,0,19,1,2,2
5300,2,6,1.4,0,19,1,2,2
5301,3,28,11.34,0,19,1,2,2
5302,3,22,11.4,0,19,1,2,2
5303,3,5,1.62,0,19,1,2,2
5304,3,5,1.62,0,19,1,2,2
5305,2,28,12.05,0,19,1,4,2
5306,2,22,11.6,0,19,1,4,2
5307,2,87,30.78,1,19,1,4,2
5308,4,30,2.72,0,19,1,1,3
5309,4,30,2.79,0,19,1,1,3
5310,2,5,2.5,0,19,1,1,1
5311,2,25,2.5,0,19,1,1,1
5312,2,5,2.5,0,19,1,1,1
5313,2,5,2.5,0,19,1,1,1
5314,2,5,2.5,0,19,1,1,1
5315,2,5,2.5,0,19,1,1,1
5316,2,50,27.16,0,19,1,4,2
5317,2,55,27.8,0,19,1,4,2
5318,2,40,22.83,0,19,1,4,2
5319,2,40,22.61,0,19,1,4,2
5320,2,5,0.81,0,19,1,4,2
5321,3,45,14.41,0,19,1,3,2
5322,3,15,0.43,0,19,1,3,2
5323,3,10,0.43,0,19,1,3,2
5324,3,15,1.6,0,19,1,3,2
5325,3,20,1.75,0,19,1,3,2
5326,3,45,14.38,0,19,1,3,2
5327,3,10,2.23,0,19,1,3,2
5328,3,25,10.41,0,19,1,3,2
5329,3,10,2.49,0,19,1,3,2
5330,3,25,11.16,0,19,1,3,2
5331,1,65,8.93,0,19,1,2,1
5332,1,45,9.76,0,19,1,2,1
5333,5,5,0.76,0,19,1,2,2
5334,5,5,0.76,0,19,1,2,2
5335,5,10,0.76,0,19,3,2,2
5336,5,58,22.99,0,6,2,2,2
5337,5,70,23.01,0,6,1,2,2
5338,3,25,9.36,0,19,1,2,3
5339,3,25,9.39,0,19,1,2,3
5340,3,75,30.91,1,19,1,2,3
5341,3,15,3.22,0,19,1,2,3
5342,3,10,3.34,0,19,1,2,3
5343,5,50,25.05,0,16,1,2,2
5344,5,49,24.82,0,16,1,2,2
5345,5,15,7.0,0,19,1,2,2
5346,5,14,6.9,0,19,1,2,2
5347,5,5,0.76,0,19,1,2,2
5348,6,50,5.9,0,19,1,4,2
5349,6,15,5.86,0,19,1,4,2
5350,6,85,0.0,1,6,1,4,2
5351,2,91,31.77,1,6,1,4,2
5352,4,10,1.63,0,19,2,4,1
5353,4,20,2.4,0,19,1,4,1
5354,4,6,5.01,0,17,2,4,1
5355,4,2,2.11,0,17,2,4,1
5356,4,2,2.04,0,17,2,4,1
5357,4,7,3.45,0,17,2,4,1
5358,4,10,2.4,0,19,1,4,1
5359,2,40,8.12,0,19,1,2,2
5360,2,25,8.11,0,19,1,2,2
5361,2,32,14.18,1,19,1,4,2
5362,2,25,12.13,0,19,1,4,2
5363,2,105,22.13,1,15,1,3,1
5364,1,5,1.28,0,19,1,2,1
5365,1,35,17.72,0,19,1,2,1
5366,1,36,18.87,0,19,1,2,1
5367,5,103,37.89,1,6,1,3,2
5368,2,5,1.32,0,19,1,2,3
5369,2,48,19.59,1,19,1,2,3
5370,2,8,2.0,0,19,1,2,3
5371,2,15,8.51,0,19,1,2,3
5372,2,20,8.13,0,19,1,2,3
5373,4,97,30.52,1,6,1,4,2
5374,4,13,5.56,0,19,1,4,2
5375,4,4,1.64,0,19,1,4,2
5376,2,45,21.53,0,19,1,4,3
5377,2,32,21.34,0,19,1,4,3
5378,2,107,52.0,1,6,1,4,3
5379,3,9,1.86,0,19,1,2,3
5380,3,10,1.86,0,19,1,2,3
5381,2,13,2.65,1,19,1,4,2
